PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 58, filenames: A:[58]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[59]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-6.070132256,7.857257843,1
47,65,-4.577464104,-0.6510339975,1
47,97,-1.893295288,-5.078469753,1
47,129,-0.4742269516,-5.425577164,1
47,161,-0.8245341778,-3.754185438,1
47,193,-1.773457289,-1.867192984,1
47,225,-1.842043638,-1.129460812,1
47,257,-3.494490623,-1.150526047,1
47,289,-3.528811932,-2.544592857,1
47,321,-18.99403572,-13.46186161,1
47,353,-7.817128658,-11.50348759,1
47,385,-2.293252945,-3.812294006,1
47,417,-1.736478806,0.704760313,1
47,449,-0.6796946526,0.4226305485,1
47,481,-0.0278993845,-0.2604725361,1
47,513,1.605903983,-6.288710117,1
47,545,1.529624701,-8.374045372,1
47,577,-0.1636658311,-0.8243284225,1
47,609,0.1782177687,-0.6984524727,1
47,641,0.4147352576,-1.970082283,1
47,673,-1.195499182,-2.164528847,1
47,705,-3.104347467,-2.749827862,1
47,737,-0.6668042541,-3.881624699,1
47,769,1.562409163,-6.438231468,1
47,801,1.819133759,-4.765229225,1
47,833,0.7033038139,-1.896902084,1
47,865,0.3080935478,-0.9414878488,1
47,897,0.0430123806,-7.043809891,1
47,929,0.4168064594,-2.191390276,1
47,961,-0.03362762928,-3.015321732,1
47,993,-1.070731759,-2.678063869,1
47,1025,-2.452340364,-2.354571342,1
47,1057,-1.891038895,-3.324042082,1
47,1089,-0.9419445992,-2.757380962,1
47,1121,0.2384717464,-0.9228451252,1
47,1153,0.007609128952,-1.200362206,1
47,1185,-2.439403057,-3.398356676,1
47,1217,-3.989997387,-4.604228973,1
47,1249,-4.538600922,-4.224099636,1
47,1281,-2.980129242,-5.809722424,1
47,1313,-3.96341753,-4.828035355,1
47,1345,-2.864067078,-2.549155235,1
47,1377,-2.550378799,-3.001833916,1
47,1409,-4.450371742,-0.7295839787,1
47,1441,-4.351024628,-1.182689786,1
47,1473,-3.166793346,-2.99267745,1
47,1505,-1.646446228,-2.687583447,1
47,1537,-1.979308605,-1.603163242,1
47,1569,-1.299910069,-1.247736454,1
47,1601,-0.09224152565,-1.38697207,1
47,1633,0.308630228,-1.011834383,1
47,1665,0.2740819454,-5.048553944,1
47,1697,-0.2486061156,-0.5081834793,1
47,1729,-0.3091613054,0.4697153568,1
47,1761,0.4646916986,1.145828724,1
47,1793,0.9296890497,0.06265449524,1
47,1825,0.7594043016,0.6720325947,1
47,1857,0.51109308,0.04764592648,1
47,1889,0.6922156811,0.9884946346,1
47,1921,1.000487208,0.3975689411,1
47,1953,1.145216823,0.1454805136,1
47,1985,0.4172403514,0.1085880995,1
47,2017,-0.3360488415,-1.23613143,1
79,33,-1.507780075,2.224850893,1
79,65,-0.9978854656,-2.08871913,1
79,97,-0.6981362104,-2.285079002,1
79,129,-0.8353686333,-3.325699806,1
79,161,-1.198957324,-3.879049301,1
79,193,-1.592906356,-3.569888592,1
79,225,-1.732381582,-2.136433125,1
79,257,-2.025346041,-2.873588085,1
79,289,-1.956553102,-3.007695436,1
79,321,-1.126793385,-2.713770866,1
79,353,-1.064725876,-2.469394922,1
79,385,-1.261625051,-1.704802036,1
79,417,-0.8712873459,2.009489298,1
79,449,0.175342828,0.5993249416,1
79,481,0.2648792565,0.1312582493,1
79,513,-1.205929518,-7.360985279,1
79,545,-1.319717884,-6.163202286,1
79,577,-0.3894518912,-1.206090569,1
79,609,-0.03199219704,-1.31677413,1
79,641,0.4945015311,-2.480228186,1
79,673,-0.2930090725,-3.030755281,1
79,705,-2.813087702,-3.731924295,1
79,737,-2.053603888,-3.907351971,1
79,769,0.8287364244,-5.337538242,1
79,801,0.9062134027,-4.254435539,1
79,833,0.7285305262,-1.476543069,1
79,865,2.329071283,-6.622982025,1
79,897,-0.844111681,-6.461036682,1
79,929,-0.3207086921,-1.232468963,1
79,961,-0.4674521685,-1.005848408,1
79,993,-1.895107985,-2.367694855,1
79,1025,-5.047401428,-3.973798275,1
79,1057,-5.172372818,-4.427494526,1
79,1089,-2.620803833,-2.98346591,1
79,1121,-1.831846476,-0.4578313828,1
79,1153,-3.723259449,-2.321475267,1
79,1185,-4.877839088,-4.745601654,1
79,1217,-3.072862387,-4.794460297,1
79,1249,-2.610079288,-4.584186077,1
79,1281,-3.308396578,-3.820551157,1
79,1313,-3.049180746,-2.794362783,1
79,1345,0.1257472038,-0.7334976196,1
79,1377,0.4011516571,-0.3726872206,1
79,1409,-0.8579297066,-0.5562813282,1
79,1441,-2.881021261,-2.845329762,1
79,1473,-2.074765682,-2.56948638,1
79,1505,-3.14152813,-3.540456057,1
79,1537,-4.370711327,-2.840148926,1
