PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 3, filenames: A:[3]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[4]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,481,0.5562002659,0.8163645267,1
143,513,1.52560997,2.057595253,1
143,545,3.532534122,4.400511742,1
143,577,4.107636929,4.878556252,1
143,609,4.846943378,3.32990551,1
143,641,4.298161983,3.192467451,1
143,673,4.747200489,2.098837137,1
143,705,5.895914078,1.611628532,1
143,737,7.398561001,2.021347046,1
143,769,9.014767647,2.754183054,1
143,801,9.372423172,4.423388481,1
143,833,9.843402863,2.588044643,1
143,865,8.931036949,2.461015224,1
143,897,8.209114075,2.311542988,1
143,929,8.233186722,2.124740124,1
143,961,6.58577013,3.264755011,1
143,993,5.028643131,4.079545975,1
143,1025,5.054152489,4.173849106,1
143,1057,6.897902012,2.009210348,1
143,1089,7.580109596,-0.3316999078,1
143,1121,7.602091312,-0.1093033552,1
143,1153,8.04573822,0.03169712424,1
143,1185,7.434484482,-1.044653654,1
143,1217,9.078317642,-2.328942537,1
143,1249,9.778176308,-3.826846123,1
143,1281,10.23692703,-3.68273735,1
143,1313,10.42997932,-3.338982821,1
143,1345,10.0017395,-2.774708509,1
143,1377,8.937376022,-1.973992109,1
143,1409,6.811254501,-1.324468017,1
143,1441,2.440440655,-1.248395801,1
143,1473,1.360686302,-1.579246759,1
143,1505,0.1920180321,-1.210306644,1
143,1537,1.387094498,-0.4023332596,1
143,1569,2.920599461,-0.9216547012,1
143,1601,5.619539738,-2.818874598,1
143,1633,5.534691811,-3.502891064,1
143,1665,1.838278294,-3.515743017,1
143,1697,2.113180637,-2.825220346,1
143,1729,1.589043379,-1.390838146,1
143,1761,1.751874924,-3.294353008,1
143,1793,2.39945817,-3.517738581,1
143,1825,1.439484,-1.102704763,1
143,1857,0.7931406498,-1.237762809,1
143,1889,0.9200494289,-2.659833431,1
143,1921,0.4770314693,-2.957571268,1
143,1953,0.09696802497,-2.440653324,1
143,1985,0.4850561619,-2.099172115,1
143,2017,0.2512816191,-0.2470141649,1
175,33,-6.774125576,0.2386409789,1
175,65,0.1693587303,0.6604158282,1
175,97,13.28526497,1.919799566,1
175,129,-7.026539326,0.2211609781,1
175,161,-5.294973373,0.2523202896,1
175,193,-4.612202644,0.1664758325,1
175,225,-4.308300972,0.5726459026,1
175,257,-3.724560261,1.058982134,1
175,289,-3.332864285,1.434501767,1
175,321,-2.945833206,1.631758332,1
175,353,-1.578126073,1.410742044,1
175,385,-0.53689605,1.233345389,1
175,417,0.4443617761,1.240057707,1
175,449,0.7158619761,0.2379283607,1
175,481,-0.3653752804,-0.3260258138,1
175,513,0.1573274732,0.4485877156,1
175,545,1.22618866,1.132819772,1
175,577,1.886720181,6.403758526,1
175,609,1.644595623,2.074549675,1
175,641,3.947115898,3.631474257,1
175,673,4.913028717,2.610509396,1
175,705,6.952221394,1.955460787,1
175,737,6.678699493,2.251475573,1
175,769,7.58054781,2.375907183,1
175,801,9.012846947,3.75707531,1
175,833,9.597837448,2.83087039,1
175,865,9.349299431,0.1005887985,1
175,897,7.119093895,1.685879946,1
175,929,7.07053709,3.089150906,1
175,961,7.040384769,3.969692469,1
175,993,5.764494419,4.010561466,1
175,1025,5.200623035,3.531027079,1
175,1057,6.432474613,2.045289516,1
175,1089,6.96675396,0.6511729956,1
175,1121,7.884595871,-0.002195954323,1
175,1153,10.36687946,-1.980220079,1
175,1185,9.821652412,-3.687867165,1
175,1217,9.935904503,-2.513459921,1
175,1249,10.25541306,-3.329135895,1
175,1281,10.68160439,-3.78445816,1
175,1313,9.924391747,-3.160926342,1
175,1345,7.953589439,-2.957943439,1
175,1377,7.631011009,-3.596627712,1
175,1409,6.163833618,-2.564129353,1
175,1441,5.175013065,-2.36170435,1
175,1473,4.901545048,-2.645873785,1
175,1505,2.593394756,-2.172197819,1
175,1537,2.065052986,-0.0845348835,1
175,1569,3.68903017,-1.415922642,1
175,1601,3.938188553,-2.292083025,1
175,1633,3.500204086,-2.77769351,1
175,1665,2.333451748,-3.33096385,1
175,1697,1.923336983,-3.053864956,1
175,1729,1.599271417,-3.090312481,1
175,1761,1.970736265,-3.682146072,1
175,1793,3.440465689,-2.847736359,1
175,1825,1.833343744,-0.6595404148,1
175,1857,1.052363276,-0.8168506622,1
175,1889,0.6130917072,-2.003393173,1
175,1921,-0.008561164141,-2.03270793,1
175,1953,0.1832884103,-1.665159822,1
175,1985,0.3895147145,-1.252060413,1
175,2017,-0.3023045361,-0.2809990048,1
207,33,-0.2279806137,0.5101093054,1
207,65,-7.192228317,2.530351877,1
207,97,-7.535052299,2.854485273,1
207,129,-8.087393761,-0.9590759277,1
207,161,-4.258262157,-0.1685608029,1
207,193,-2.159630775,-0.1163956225,1
207,225,-1.439987659,0.5260988474,1
207,257,-3.272481918,0.871840775,1
207,289,-3.319207191,1.464150071,1
207,321,-2.737375021,1.497354031,1
207,353,-1.397215247,1.269005299,1
207,385,0.02364301682,1.050769687,1
207,417,0.4496140778,1.153319359,1
207,449,0.4936116338,0.3157394528,1
207,481,0.3130125999,-0.5815808773,1
207,513,0.6942189932,0.1299601197,1
207,545,3.916072607,1.975337863,1
207,577,4.266714573,6.335457802,1
207,609,3.237977505,4.061079502,1
207,641,2.995231867,2.450198174,1
207,673,3.945174932,1.342684031,1
207,705,7.184755325,1.257485271,1
207,737,0.5290355682,0.2822942734,1
207,769,4.215702534,2.162741184,1
207,801,7.140198231,3.288465023,1
207,833,8.526911736,2.887292862,1
207,865,8.698857307,1.323132277,1
207,897,7.311900616,2.520296812,1
207,929,7.042389393,2.900860071,1
207,961,8.019668579,3.943162203,1
207,993,6.89179039,3.468643427,1
207,1025,5.470131397,4.335057259,1
207,1057,6.047840595,3.539652824,1
207,1089,6.673708439,2.013279438,1
207,1121,-7.916845322,-11.05847454,1
207,1153,11.46045399,-1.478189588,1
207,1185,10.73544502,-2.174694061,1
207,1217,10.80006981,-1.444157243,1
207,1249,11.41674805,-2.233906031,1
207,1281,11.32860279,-2.807973623,1
207,1313,9.89791584,-2.288441658,1
207,1345,6.736099243,-2.750980854,1
207,1377,6.305551529,-3.4626441,1
207,1409,5.770494461,-3.861765623,1
207,1441,5.474932194,-3.463609219,1
207,1473,6.451369286,-2.999109507,1
207,1505,8.023044586,-4.752714157,1
207,1537,6.057673931,-2.572853565,1
207,1569,4.515397549,-2.564805508,1
207,1601,4.053346157,-2.516739368,1
207,1633,3.153266907,-3.00808692,1
207,1665,0.9899091721,-3.778748512,1
207,1697,1.311215639,-3.569400072,1
207,1729,1.769597769,-4.074695587,1
207,1761,2.230229378,-3.148405552,1
207,1793,3.053480148,-2.344988585,1
207,1825,1.701885343,-2.007258415,1
207,1857,0.4609670639,-3.112792969,1
207,1889,0.3006445169,-2.138739586,1
207,1921,-0.1037460566,-1.177133083,1
207,1953,0.1532112062,-0.9011495113,1
207,1985,0.2737119496,-0.7445002794,1
207,2017,-0.04911199212,-0.2198109627,1
239,33,-9.051980972,0.529554069,1
239,65,-7.70499754,-0.137586683,1
239,97,-6.944354534,-1.176366806,1
239,129,-4.833483219,-0.4824402928,1
239,161,-3.013403893,-0.2161670029,1
239,193,-2.448103666,-0.4882049561,1
239,225,-2.620272636,-0.920160532,1
239,257,-3.636137009,0.5728951693,1
239,289,-5.186814785,1.257314086,1
239,321,-3.320475817,1.414136648,1
239,353,-1.208395123,0.5877177715,1
239,385,-0.2003754973,0.2668057382,1
239,417,0.2923496962,0.5021461248,1
239,449,0.7171912789,0.6529711485,1
239,481,0.8428252935,0.1763049066,1
239,513,1.057627201,0.06766879559,1
239,545,1.641100287,1.586884975,1
239,577,1.543000817,1.335377932,1
239,609,1.774650574,0.7108842134,1
239,641,1.628844261,0.3036563396,1
239,673,2.178096771,0.4306975007,1
239,705,4.064771175,1.631744385,1
239,737,4.643249035,3.162377357,1
239,769,5.027695179,3.603788376,1
239,801,7.430395603,3.226612568,1
239,833,8.368233681,2.806256294,1
239,865,7.815723419,3.097708225,1
239,897,7.660382271,3.109749556,1
239,929,8.448550224,2.164061785,1
239,961,9.184401512,3.295443773,1
239,993,7.849349022,3.252805471,1
239,1025,6.573146343,5.090530396,1
239,1057,5.900818825,4.487316132,1
239,1089,6.361481667,3.216637373,1
239,1121,7.547688484,2.109007359,1
239,1153,9.080474854,0.1518251449,1
239,1185,10.23371315,-0.3185436726,1
239,1217,10.96931648,-1.175097346,1
239,1249,11.67827225,-2.188514471,1
239,1281,11.53366852,-2.682278633,1
239,1313,10.30481625,-2.849392414,1
239,1345,8.348930359,-3.049364567,1
239,1377,7.213399887,-3.136808157,1
239,1409,6.363826752,-4.225548744,1
239,1441,6.158958435,-3.676325321,1
239,1473,7.376982689,-2.6714077,1
239,1505,8.849906921,-4.475336075,1
239,1537,7.203904152,-2.757555962,1
239,1569,4.846936703,-2.634714842,1
239,1601,4.449219227,-2.878026485,1
239,1633,3.771297216,-3.619608879,1
239,1665,3.107690573,-4.105523109,1
239,1697,11.28932285,-20.6384201,1
239,1729,2.27204299,-23.35865784,1
239,1761,1.582201004,-2.481607914,1
239,1793,1.998120904,-1.291576624,1
239,1825,1.528469205,-1.898999572,1
239,1857,0.6411733627,-2.716331959,1
239,1889,6.318264484,-15.07865334,1
239,1921,0.1136848032,-0.6239050627,1
239,1953,-0.312040925,-0.5040462017,1
239,1985,-0.2121716291,-0.7698077559,1
239,2017,-0.08399267495,-0.7809864283,1
271,33,-8.471865654,0.4149859548,1
271,65,-8.10092926,-0.1899075806,1
271,97,-6.946379185,-0.6171543598,1
271,129,-4.301096439,-0.4836135507,1
271,161,-2.907049656,0.2226857245,1
271,193,-2.700721979,-0.006888896227,1
271,225,-3.03484416,-0.8074085712,1
271,257,-4.111605167,-0.1899319291,1
271,289,-4.427179337,0.7109778523,1
271,321,-4.013252258,1.142787218,1
271,353,-1.734637737,-0.8927628994,1
271,385,-0.6808611155,-1.30011487,1
271,417,-0.001065760851,-0.2274342477,1
271,449,1.267264843,0.9568530321,1
271,481,1.327125311,2.007215023,1
271,513,0.6676450968,0.3532602787,1
271,545,0.9740619659,-0.2798371911,1
271,577,0.9415121078,-0.1986711025,1
271,609,1.449752331,-0.4427419305,1
271,641,2.413166046,-0.1138525605,1
271,673,3.163536072,0.8316927552,1
271,705,4.91136837,2.974460125,1
271,737,5.574698448,2.65309453,1
271,769,6.464773178,3.423863888,1
271,801,8.608709335,3.640388727,1
271,833,9.045571327,3.419080496,1
271,865,8.600841522,3.187827349,1
271,897,8.49830246,2.329110384,1
271,929,8.904257774,2.012089491,1
271,961,8.890011787,2.720386744,1
271,993,7.832491875,2.26463294,1
271,1025,19.01268578,-12.88848114,1
271,1057,3.420762062,3.068450212,1
271,1089,5.656974316,2.550799608,1
271,1121,26.44026184,5.512477875,1
271,1153,1.568153381,-0.2422452122,1
271,1185,3.745520592,-0.5012516975,1
271,1217,8.653151512,-0.5886433125,1
271,1249,10.70336533,-1.798430085,1
271,1281,10.61191273,-2.553015709,1
271,1313,9.9012537,-3.364849091,1
271,1345,8.715274811,-4.351816177,1
271,1377,7.049098015,-3.160062313,1
271,1409,6.237509251,-3.445379734,1
271,1441,6.384811878,-2.977641582,1
271,1473,7.099806786,-2.00096035,1
271,1505,7.981604099,-3.292574406,1
271,1537,5.732505322,-2.688097477,1
271,1569,4.31287384,-2.119145393,1
271,1601,3.893651724,-4.199636459,1
271,1633,3.282109261,-5.371547699,1
271,1665,4.182400703,-5.54625082,1
271,1697,4.663552284,-5.085140705,1
271,1729,4.656941891,-3.798406363,1
271,1761,0.821064949,-1.567436695,1
271,1793,0.8499356508,-1.607983828,1
271,1825,0.3330044746,-1.942875981,1
271,1857,0.4986069798,-4.49505806,1
271,1889,0.5093710423,-1.485630989,1
271,1921,0.1426585913,-0.0004277229309,1
271,1953,-0.8173469305,0.02677667141,1
271,1985,-0.8615167141,-0.639913559,1
271,2017,-0.2182023525,-1.268036842,1
303,33,-7.072761536,0.4289422035,1
303,65,-6.892917156,-0.34242028,1
303,97,-6.48210144,-0.318744868,1
303,129,-7.117354393,-0.6290205717,1
303,161,-5.759568691,-0.002543896437,1
303,193,-3.141338825,0.5672782063,1
303,225,-4.139038086,-0.5913772583,1
303,257,-4.141022682,-1.877972245,1
303,289,-4.330040932,-1.027865171,1
303,321,-4.031398296,-0.1425151527,1
303,353,-2.3323493,-1.480405211,1
303,385,-1.117807388,-1.231479049,1
303,417,-0.5536227226,-0.5843218565,1
303,449,0.6198589802,0.9753726125,1
303,481,1.088853598,2.078769922,1
303,513,0.4146973491,0.4134380817,1
303,545,0.8949171305,-0.2270146608,1
303,577,0.6953308582,0.1098500788,1
303,609,1.164548755,-0.5534759164,1
303,641,2.085179567,0.2059479952,1
303,673,4.363672256,1.422999024,1
303,705,6.652449131,2.380444527,1
303,737,7.991756916,3.071401358,1
303,769,8.729635239,2.547044516,1
303,801,11.38256645,1.890570641,1
303,833,11.34393501,2.258487225,1
303,865,9.324663162,2.356810093,1
303,897,-1.937542915,-5.175780296,1
303,929,9.254630089,2.713787794,1
303,961,8.462716103,3.120789051,1
303,993,7.64119339,2.962767601,1
303,1025,8.426851273,1.344252825,1
303,1057,7.849391937,2.726494074,1
303,1089,7.4287076,-0.7663424015,1
303,1121,7.367808342,-1.714131117,1
303,1153,4.516029358,-0.8310953379,1
303,1185,7.370248795,-0.5864007473,1
303,1217,9.7569561,-1.019890189,1
303,1249,11.14145184,-1.598598361,1
303,1281,11.05055714,-2.319533587,1
303,1313,9.934942245,-3.84495163,1
303,1345,8.184465408,-3.426570654,1
303,1377,7.020624161,-2.951295614,1
303,1409,7.066696644,-2.89004302,1
303,1441,6.724820614,-2.819203615,1
303,1473,5.912345409,-2.538344145,1
303,1505,5.971364498,-3.507115841,1
303,1537,5.005308628,-3.466199398,1
303,1569,4.285998821,-3.85896349,1
303,1601,3.36564374,-5.910429478,1
303,1633,2.078229189,-5.860515594,1
303,1665,3.053441048,-5.738324165,1
303,1697,3.673054695,-5.426179886,1
303,1729,3.554538012,-4.216286659,1
303,1761,1.853279352,-2.920840979,1
303,1793,0.7055845261,-1.617725849,1
303,1825,-0.6966849566,-1.191836476,1
303,1857,-1.712645173,-5.121949673,1
303,1889,-0.7340632677,-2.756243706,1
303,1921,-0.7444335222,-0.2080345154,1
303,1953,9.739063263,16.09745216,1
303,1985,-0.8162089586,-0.9121419787,1
303,2017,-1.042901158,-0.9183251262,1
335,33,-6.137553215,0.5070399046,1
335,65,-5.853858471,0.08748820424,1
335,97,-5.647165775,-0.1264991164,1
335,129,-25.16308212,-2.97766614,1
335,161,-5.67062521,0.2867476046,1
335,193,-4.901146889,1.092556715,1
335,225,-4.000928879,1.600413561,1
335,257,-3.004220009,-0.8659870625,1
335,289,-3.445623636,-3.250646591,1
335,321,-3.558974504,-3.343766451,1
335,353,-2.257343054,-0.3283981085,1
335,385,-1.545884252,0.4918874502,1
335,417,-1.022676349,0.7140532732,1
335,449,-0.819881916,0.7897738218,1
335,481,0.1603384614,1.395560503,1
335,513,0.5505278111,0.8380002379,1
335,545,0.5548574924,0.4702808261,1
335,577,0.6594059467,1.203060389,1
335,609,0.8490483761,1.14166832,1
335,641,4.793731689,2.723909855,1
335,673,3.747858047,2.249695301,1
335,705,5.370099068,2.929270267,1
335,737,7.844953537,3.430072308,1
335,769,8.777591705,2.478706121,1
335,801,10.07272625,1.173752666,1
335,833,10.20448494,1.175408006,1
335,865,9.667323112,2.756128788,1
335,897,9.661644936,3.181758881,1
335,929,9.508525848,3.618888855,1
335,961,8.769254684,4.096542358,1
335,993,9.094013214,4.397167683,1
335,1025,10.07647896,3.470086813,1
335,1057,9.655836105,3.084789515,1
335,1089,8.973012924,0.1749571562,1
335,1121,8.95897007,-2.255563736,1
335,1153,8.876010895,0.1760187149,1
335,1185,10.99957657,-0.0456007123,1
335,1217,11.85553551,-0.9017605782,1
335,1249,11.70090675,-1.676638603,1
335,1281,10.99505424,-2.013132572,1
335,1313,9.152454376,-2.257893085,1
335,1345,7.149661541,-1.724055052,1
335,1377,7.563436508,-2.583437443,1
335,1409,8.637357712,-2.103323698,1
335,1441,6.857234955,-3.215144873,1
335,1473,5.612440109,-3.52178216,1
335,1505,5.562844276,-3.947707653,1
335,1537,4.705096245,-4.131603241,1
335,1569,4.002314568,-4.285005569,1
335,1601,3.179450989,-5.586949348,1
335,1633,2.317875624,-5.532831192,1
335,1665,2.835115433,-4.970569134,1
335,1697,3.32382679,-4.629654884,1
335,1729,2.794219017,-4.202783585,1
335,1761,2.186244011,-3.520507336,1
335,1793,1.48657155,-1.438733339,1
335,1825,-0.004145860672,-0.4841291904,1
335,1857,-1.272933483,-1.227229238,1
335,1889,-0.4919374585,-1.553488612,1
335,1921,-0.5680370331,-1.605918884,1
335,1953,-0.5569453239,-1.434151053,1
335,1985,-0.3567367792,-1.390817523,1
335,2017,-1.651294231,-0.09650230408,1
367,33,-6.357939243,0.2988314033,1
367,65,-5.917573452,0.2044255883,1
367,97,-0.8952403069,0.03514853865,1
367,129,-5.840295792,0.2934612632,1
367,161,-6.212441444,0.4247607291,1
367,193,-5.832386971,0.3016671836,1
367,225,-5.383636951,-0.08141958714,1
367,257,-4.166470528,-1.727047443,1
367,289,-3.306250811,-3.440526962,1
367,321,-3.828631878,-3.063824654,1
367,353,-2.429493666,-0.0123026371,1
367,385,-2.812082291,1.797776341,1
367,417,-1.261840701,1.436478019,1
367,449,-0.1886821389,0.9454243779,1
367,481,0.5583925843,1.103355646,1
367,513,0.6635379791,1.033007145,1
367,545,0.9137769938,0.8213542104,1
367,577,1.006308198,1.205973387,1
367,609,12.50312996,-10.97836494,1
367,641,6.020692825,3.977823257,1
367,673,4.964460373,3.798627615,1
367,705,5.561141491,3.385560751,1
367,737,6.27137804,3.385113239,1
367,769,6.42250824,2.872637987,1
367,801,6.145316124,1.40625596,1
367,833,6.411260605,-0.1099669933,1
367,865,7.178942204,0.6152985096,1
367,897,8.922769547,4.237390518,1
367,929,8.785546303,4.432878494,1
367,961,9.442070961,4.141054153,1
367,993,10.34592152,4.292553902,1
367,1025,11.19132423,4.245285511,1
367,1057,10.30242062,3.615051985,1
367,1089,7.763944626,0.8937525749,1
367,1121,11.51346684,0.3993957043,1
367,1153,12.4861393,-0.195903182,1
367,1185,13.94059563,0.6594902277,1
367,1217,14.20009804,-0.5161460042,1
367,1249,14.72467041,-1.550983429,1
367,1281,11.93108368,-1.868990183,1
367,1313,7.357208252,-1.398771048,1
367,1345,5.075827122,-2.525150299,1
367,1377,3.219609261,-3.410846472,1
367,1409,5.256838322,-8.612686157,1
367,1441,-7.969992161,6.660880566,1
367,1473,5.476378918,-4.251998901,1
367,1505,4.964859486,-4.323604584,1
367,1537,1.713489056,-3.397647858,1
367,1569,2.199555874,-4.935364723,1
367,1601,2.234887838,-4.734529972,1
367,1633,2.975881577,-3.62205267,1
367,1665,3.412741184,-2.425576687,1
367,1697,4.133978844,-3.777678967,1
367,1729,3.891746044,-4.402763367,1
367,1761,3.882635832,-3.319598913,1
367,1793,2.255270004,-2.510367393,1
367,1825,0.9618472457,-1.79010725,1
367,1857,0.05278280377,-1.281508446,1
367,1889,0.396794796,-1.57996428,1
367,1921,0.3737581968,-2.02478838,1
367,1953,0.08853775263,-1.847556233,1
367,1985,-0.06563729048,-1.385950208,1
367,2017,-1.060570002,0.1491718441,1
