PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 13, filenames: A:[13]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[14]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.790266514,0.6773571968,1
47,65,-2.267474651,0.5259939432,1
47,97,-2.395059109,-0.1111379266,1
47,129,-3.286029577,-1.424208879,1
47,161,-1.359608889,-2.324933052,1
47,193,0.1102564335,-1.517392039,1
47,225,-0.06632435322,-0.7701911926,1
47,257,-0.3626606464,-0.9174307585,1
47,289,-0.1841970682,-0.9427921772,1
47,321,0.02006268501,-1.597284317,1
47,353,-0.3722088337,-3.265123367,1
47,385,-0.6059985757,-2.452646732,1
47,417,-1.028887987,-0.244900465,1
47,449,-1.285339236,0.8652968407,1
47,481,-1.568431377,-0.4401295185,1
47,513,-1.486184955,-3.824529409,1
47,545,-0.1301879883,-1.296980143,1
47,577,-1.372786999,-1.951355219,1
47,609,-2.15949893,-2.124642372,1
47,641,-1.652942657,-2.023813248,1
47,673,-3.146884918,-3.13409853,1
47,705,-5.0011549,-3.935534477,1
47,737,-3.731437683,-2.583452702,1
47,769,-2.872541904,-1.24848187,1
47,801,-2.152582407,0.5783224106,1
47,833,-4.736134529,4.640326023,1
47,865,-3.83006382,5.089953899,1
47,897,-3.971580505,2.224876404,1
47,929,-4.233449936,1.8633039,1
47,961,-3.137980223,1.912172794,1
47,993,-2.050463915,1.035937786,1
47,1025,-1.604164839,0.4314854145,1
47,1057,-1.078710079,0.2357238829,1
47,1089,-0.8005342484,0.552705586,1
47,1121,-0.4136236906,1.046700597,1
47,1153,-3.569151402,3.413045645,1
47,1185,-1.56729579,2.724592209,1
47,1217,-2.714107752,1.468623161,1
47,1249,-5.311883926,1.883675098,1
47,1281,-5.416988373,2.14860177,1
47,1313,-4.039099693,0.9064143896,1
47,1345,-2.722221136,0.4402415752,1
47,1377,-2.728620052,0.6522411108,1
47,1409,-2.214949369,1.138966799,1
47,1441,0.1626656055,0.2627066374,1
47,1473,-2.829750538,5.005250931,1
47,1505,-0.7436749935,1.435014248,1
47,1537,-1.636871815,2.464402914,1
47,1569,-4.207743168,0.763954401,1
47,1601,-4.851029873,-2.151613712,1
47,1633,-4.286762238,-0.5361692905,1
47,1665,-5.351562023,-0.9336345196,1
47,1697,-3.668691874,-2.78061533,1
47,1729,-4.240415096,-1.484533548,1
47,1761,-1.817806721,0.8134362698,1
47,1793,-7.730516434,3.024730206,1
47,1825,-8.365251541,0.9981276989,1
47,1857,-6.290308475,1.326929808,1
47,1889,-0.7329931259,22.15511322,1
47,1921,-6.96453476,4.531660557,1
47,1953,-4.538198471,4.082228184,1
47,1985,12.25122643,-7.65058279,1
47,2017,0.7278432846,-8.513432503,1
79,33,-0.07175815105,1.221542239,1
79,65,-1.085968494,-1.069346189,1
79,97,-2.255624294,-0.780471921,1
79,129,-2.598551512,-0.6713662744,1
79,161,-1.800955415,-0.9450227022,1
79,193,-1.135566711,-0.7977231741,1
79,225,-0.9199355841,-0.7538570166,1
79,257,-0.8852524161,-0.8892034292,1
79,289,-0.5144312382,-0.8007292747,1
79,321,-0.726549685,-0.4197894335,1
79,353,-1.121873975,-0.5607113838,1
79,385,-0.9443125129,-0.8346691132,1
79,417,-0.6443815231,-0.3221850693,1
79,449,-0.1616879702,-0.0353282392,1
79,481,-1.125252008,-0.2359593809,1
79,513,-3.238664865,-3.896765709,1
79,545,-0.5807851553,-0.9943225384,1
79,577,-1.870868087,-0.3816509247,1
79,609,-4.620698452,-0.8898476362,1
79,641,-2.39923811,-1.483502507,1
79,673,-3.856407166,-1.715635896,1
79,705,-4.692733288,-2.062220335,1
79,737,-3.536636829,-1.453290701,1
79,769,-2.410800695,0.7276024222,1
79,801,-2.701154232,2.482543945,1
79,833,-1.737921,5.013216496,1
79,865,-2.502092838,5.019106865,1
79,897,-3.437941074,0.96296525,1
79,929,-1.358525753,0.9748620987,1
79,961,-0.5853257179,0.5850744843,1
79,993,-0.8056179285,0.4193228483,1
79,1025,-1.216078043,0.9340603352,1
79,1057,-1.198002577,0.7106682658,1
79,1089,-0.8069360256,0.4806016684,1
79,1121,-0.9479134083,0.7104582787,1
79,1153,-1.197733998,1.41819942,1
79,1185,-1.819771409,2.298262596,1
79,1217,-3.240348339,0.4287805557,1
79,1249,-3.111107588,0.5187125206,1
79,1281,-2.488232613,0.7881335616,1
79,1313,-4.476996899,0.0730061233,1
79,1345,-3.79105711,0.4127982259,1
79,1377,-2.039664507,0.5550586581,1
79,1409,-0.8867536783,2.194312096,1
79,1441,-1.049140692,3.318027973,1
79,1473,-4.843271255,4.794297218,1
79,1505,-4.314272404,4.8848629,1
79,1537,-1.87086904,1.092364311,1
79,1569,-0.9795925617,0.6966677904,1
79,1601,-4.502356052,-2.604164124,1
79,1633,-3.376210451,0.8630843759,1
79,1665,-2.516478539,-0.6435250044,1
79,1697,-1.134226561,-0.6051051021,1
79,1729,-0.7372714281,-0.166626811,1
79,1761,-1.465907097,1.186973214,1
79,1793,-4.650260925,0.5894395113,1
79,1825,-4.477751732,0.2089349031,1
79,1857,-3.615164757,0.6837353706,1
79,1889,-3.122260571,1.74505806,1
79,1921,-2.397334576,3.356198311,1
79,1953,-1.310517788,1.174072981,1
79,1985,-0.6729896665,0.3183468878,1
79,2017,1.051269531,-3.238786221,1
111,33,0.275521636,1.396039963,1
111,65,-4.56562233,2.149835825,1
111,97,-3.81492424,1.008121133,1
111,129,-3.173758507,0.06556838751,1
111,161,-2.119688511,-0.442376256,1
111,193,-1.57039535,-0.2568978071,1
111,225,-1.258023024,-0.5057908297,1
111,257,-1.210584044,-0.6982873082,1
111,289,-1.155289292,-0.8841514587,1
111,321,-0.9567872286,-0.7982088923,1
111,353,-0.9662842751,-1.070466638,1
111,385,-1.061300278,-0.6606844664,1
111,417,-0.9932966828,-0.3249845505,1
111,449,-0.9699798822,-0.5749489069,1
111,481,-0.8596177101,0.3896260262,1
111,513,-4.002957821,-1.850200057,1
111,545,-1.47300899,-0.6962993741,1
111,577,-4.291433811,-0.1083784103,1
111,609,-3.98035121,-2.422625065,1
111,641,-1.349574566,-1.603613138,1
111,673,-2.300863504,-0.5643879175,1
111,705,-3.20417285,-1.507231474,1
111,737,-2.484752655,-1.051257849,1
111,769,-1.495011806,0.8458627462,1
111,801,-1.6411165,1.213914394,1
111,833,-0.4676132798,1.803775311,1
111,865,-0.3843807578,1.474218488,1
111,897,-0.3624465466,1.013834357,1
111,929,0.01901742816,0.5318545103,1
111,961,-0.2361873686,-0.1652774513,1
111,993,0.3656431139,0.9358203411,1
111,1025,-2.074021339,3.607685089,1
111,1057,-1.947066069,1.498210907,1
111,1089,-0.8894206285,0.4915605187,1
111,1121,-1.26692915,0.9371683598,1
111,1153,-1.471635103,1.748536587,1
111,1185,-1.703360319,2.740234375,1
111,1217,-2.738873482,3.482800484,1
111,1249,-1.549189806,0.7554599643,1
111,1281,-0.6380488873,-0.1845656931,1
111,1313,-5.669142723,-1.54610014,1
111,1345,-4.46992588,-0.2385881841,1
111,1377,-1.535236597,0.5113251209,1
111,1409,-0.6203736067,1.37760365,1
111,1441,-0.3740468025,2.560808659,1
111,1473,-5.417723179,2.918647528,1
111,1505,-4.68590641,3.236387491,1
111,1537,-3.656145096,1.16485095,1
111,1569,-1.078308702,0.8553589582,1
111,1601,0.1793518066,0.8005645275,1
111,1633,-0.2549469471,0.9894142151,1
111,1665,-1.05693233,1.01591301,1
111,1697,-1.525177479,1.736501932,1
111,1729,-1.079660296,1.75687933,1
111,1761,-2.551875114,1.400965929,1
111,1793,-3.497390509,1.128565311,1
111,1825,-3.991057158,0.8550317287,1
111,1857,-3.894118071,0.8461754918,1
111,1889,-2.905805111,1.43368566,1
111,1921,-1.217834473,1.111731887,1
111,1953,-0.9861556292,0.3832684755,1
111,1985,-1.373279095,-0.2224432379,1
111,2017,-2.104837418,-1.363771677,1
143,33,-0.5008392334,1.311871409,1
143,65,-1.894821405,0.3776147366,1
143,97,-3.141614199,-0.5228390098,1
143,129,-1.688052654,-0.3931205273,1
143,161,-1.185562134,-0.4602187276,1
143,193,-1.199779272,-0.4177893996,1
143,225,-1.179107428,-0.4701684117,1
143,257,-1.245194793,-0.677169323,1
143,289,-1.402219534,-1.083649874,1
143,321,-1.384179115,-2.213984728,1
143,353,-1.013597608,-1.234951496,1
143,385,-0.731195569,-2.072641373,1
143,417,-0.598041594,-1.331484795,1
143,449,-0.6552376747,-1.538984537,1
143,481,-1.160594702,-0.7440871,1
143,513,-6.130329609,-1.455286264,1
143,545,-6.793633461,-2.138377666,1
143,577,-4.764439583,-0.8520350456,1
143,609,-2.189932108,-2.341711044,1
143,641,1.2157619,-6.611330032,1
143,673,-0.1191933155,-0.1873720288,1
143,705,-1.275456429,-1.137902856,1
143,737,-1.461059213,-0.8154908419,1
143,769,-1.634245872,0.08738264441,1
143,801,-1.32820797,0.5687172413,1
143,833,-0.4527899623,0.972610116,1
143,865,-0.03011566401,1.069573164,1
143,897,0.3629632592,0.3560297489,1
143,929,0.6524402499,-0.3972121477,1
143,961,1.097787023,0.1523404121,1
143,993,1.262923121,0.390458703,1
143,1025,-0.9070464373,1.297753334,1
143,1057,-2.326866627,1.150738955,1
143,1089,-1.217464685,-0.1454325914,1
143,1121,-1.371241689,0.8056952953,1
143,1153,-1.89213109,2.005243778,1
143,1185,-1.89864099,2.33771944,1
143,1217,-1.309419394,2.126513958,1
143,1249,-1.128164291,0.9949093461,1
143,1281,-1.342468262,-0.9159367085,1
143,1313,-1.013968349,-8.646299362,1
143,1345,-1.808620811,-0.1731886268,1
143,1377,-1.307421088,0.4770534635,1
143,1409,-1.465309381,0.01902121305,1
143,1441,-1.988419056,0.9995114803,1
143,1473,-5.466499329,2.537967682,1
143,1505,-4.421721935,1.885846853,1
143,1537,-3.441980839,1.020370841,1
143,1569,-1.265095234,1.595760226,1
143,1601,-0.2079722881,1.342872381,1
143,1633,0.1296867132,1.179992914,1
143,1665,-1.514153123,1.572964907,1
143,1697,-1.953864098,4.161388874,1
143,1729,-1.71539712,3.68143487,1
143,1761,-2.015834093,2.562206507,1
143,1793,-2.752796412,1.631705523,1
143,1825,-3.148322582,-0.3783650398,1
143,1857,-5.01724577,-0.2383944988,1
143,1889,-3.21101594,2.277797699,1
143,1921,-1.964449167,1.501881361,1
143,1953,-0.9271816015,0.1274465322,1
143,1985,7.515395164,-11.03530312,1
143,2017,-2.280995369,-1.600511909,1
175,33,-1.057587862,1.109995484,1
175,65,-1.449805617,0.257440865,1
175,97,-1.124543786,-0.3940958083,1
175,129,0.03138911724,-0.7362735271,1
175,161,-0.1556692123,-1.282935977,1
175,193,-0.6985836029,-0.8109617829,1
175,225,-0.9893817902,-0.5371264219,1
175,257,-1.256818414,-0.7264171839,1
175,289,-1.452666998,-1.317151904,1
175,321,-1.939215899,-2.401401043,1
175,353,-1.678242922,-1.916152954,1
175,385,-0.3144252896,-3.824938059,1
175,417,0.1088845134,-4.060866833,1
175,449,-0.3035058379,-3.250725031,1
175,481,-1.045488,-1.920386314,1
175,513,-0.8915249109,-1.103936434,1
175,545,-0.7197755575,-0.8941623569,1
175,577,0.119802177,-0.8851542473,1
175,609,-0.2227588892,-3.7541399,1
175,641,-0.2336138487,-1.10587132,1
175,673,-0.2517542243,-0.4154425263,1
175,705,-1.034533262,-0.3482840657,1
175,737,-0.9984328747,-0.1451021135,1
175,769,-1.249896765,0.2400788814,1
175,801,-0.8130255342,1.044141531,1
175,833,0.08293253183,0.8953216076,1
175,865,-0.06161779165,1.688425064,1
175,897,0.1796265543,0.002357408404,1
175,929,0.8893719912,-0.9795488119,1
175,961,0.9514921904,-0.4432910979,1
175,993,0.6443563104,-0.6265697479,1
175,1025,-0.1267489642,-0.4916163385,1
175,1057,-0.817618072,0.2154397964,1
175,1089,-0.4343574047,0.06964468956,1
175,1121,0.04621076584,0.5667208433,1
175,1153,-0.9217061996,2.13929677,1
175,1185,-1.791281581,3.013517857,1
175,1217,-1.096877456,2.680469275,1
175,1249,-0.9673290253,1.305876255,1
175,1281,-1.750758052,-1.19588542,1
175,1313,-1.693608403,-2.810664654,1
175,1345,-1.778219581,-1.118327975,1
175,1377,-1.659137249,-0.7421877384,1
175,1409,-1.459287047,-0.08333352208,1
175,1441,-1.5556041,0.9123678803,1
175,1473,-1.772858739,0.83013165,1
175,1505,-0.8560620546,0.356895566,1
175,1537,-1.045538783,0.6882045269,1
175,1569,-1.837679386,2.416422606,1
175,1601,-1.206237674,2.273139238,1
175,1633,-1.73738718,2.717125893,1
175,1665,-1.965627909,3.926758051,1
175,1697,-2.051606655,4.219906807,1
175,1729,-1.455246925,3.904970646,1
175,1761,-1.636236429,4.078775406,1
175,1793,-2.626456738,2.727595806,1
175,1825,-4.139959812,0.9737563133,1
175,1857,-6.416568279,0.378059864,1
175,1889,-4.303392887,5.280751228,1
175,1921,-3.256044865,5.421157837,1
175,1953,-0.7444261312,0.4993145466,1
175,1985,-0.5608992577,0.2883747816,1
175,2017,-1.349933863,-2.736478567,1
207,33,-2.42611289,0.8753409386,1
207,65,-2.341212273,-1.841420889,1
207,97,-0.9826480746,-0.9732936621,1
207,129,-0.1118788719,-0.929643631,1
207,161,0.1492737532,-0.9881384373,1
207,193,-0.1298037767,-0.6241022348,1
207,225,-0.4368342161,-0.1643979549,1
207,257,-1.039506197,-0.1342062354,1
207,289,-1.381178379,-1.235620975,1
207,321,-1.232578754,-2.053744555,1
207,353,-0.9332461357,-2.889228344,1
207,385,-0.5521535277,-4.038374424,1
207,417,-0.2052978873,-5.371565342,1
207,449,-0.2902805209,-4.257974148,1
207,481,-0.598790884,-1.901581764,1
207,513,-0.6891670823,-1.242133379,1
207,545,-0.4347190857,-0.6056566238,1
207,577,0.3186776936,-0.5238831043,1
207,609,0.8202397227,-3.513548851,1
207,641,1.388340473,-5.695361137,1
207,673,-0.5465537906,-1.654374838,1
207,705,-1.170631409,-0.6628984809,1
207,737,-1.096698999,-0.1208863556,1
207,769,-0.8739273548,0.3023059964,1
207,801,-0.8207226992,0.4488646984,1
207,833,-0.4080826044,-0.003260493279,1
207,865,-0.6219023466,0.4330761433,1
207,897,-0.773774147,-0.1497103423,1
207,929,-0.3658792973,-0.8497813344,1
207,961,0.6650595069,-0.1986995339,1
207,993,0.8886825442,0.2686894834,1
207,1025,-0.1916878968,0.2600413263,1
207,1057,-0.6622950435,0.06646639109,1
207,1089,-0.003459513187,0.1476371884,1
207,1121,0.4505823255,1.172122002,1
207,1153,1.858055949,2.670644522,1
207,1185,0.01216006279,2.057897568,1
207,1217,-1.465083241,2.903623581,1
207,1249,-1.684635043,3.19752264,1
207,1281,-1.516820431,1.250525117,1
207,1313,-1.39505899,-1.47288084,1
207,1345,-2.362235546,-1.712479591,1
207,1377,-1.853135586,-1.075505733,1
207,1409,-1.06429553,0.03300911188,1
207,1441,-1.092784643,1.278998256,1
207,1473,-1.735721588,0.8735140562,1
207,1505,-2.20332408,1.280396461,1
207,1537,-2.198592901,1.549363017,1
207,1569,-3.428963184,2.430112839,1
207,1601,-3.111375809,2.918242693,1
207,1633,-1.973407984,3.696088552,1
207,1665,-2.412192822,4.382330418,1
207,1697,-2.922664404,4.538132191,1
207,1729,-2.793206215,4.15553236,1
207,1761,-2.956960917,4.139359474,1
207,1793,-3.82727766,3.278968811,1
207,1825,-5.431584835,3.096785545,1
207,1857,-4.980428219,2.992384911,1
207,1889,-4.37944746,3.570231915,1
207,1921,-3.902058601,3.992797375,1
207,1953,-2.223924637,2.175556183,1
207,1985,-1.387886047,2.150346994,1
207,2017,-1.421317339,-3.642883301,1
239,33,-5.04211998,0.8442817926,1
239,65,-4.843056679,-2.254296541,1
239,97,-1.759130955,-1.233903766,1
239,129,-0.6488634348,-1.134741545,1
239,161,-0.01327186823,-0.5862026215,1
239,193,0.3974861205,-0.2637081146,1
239,225,-0.4827806354,-0.584389329,1
239,257,-1.705967426,-0.4351548553,1
239,289,-3.286768198,-1.135100007,1
239,321,-3.238847733,-2.21731329,1
239,353,-1.660479307,-3.448018789,1
239,385,-1.463771939,-3.704647303,1
239,417,-1.60885191,-6.20104599,1
239,449,-1.157159567,-5.080066204,1
239,481,-0.3400749564,-1.439248204,1
239,513,-0.498796165,-1.110893488,1
239,545,-0.6747592688,-0.112599194,1
239,577,-0.2305511832,0.3311061263,1
239,609,0.2690974474,-0.9175785184,1
239,641,-0.215837419,-2.632006645,1
239,673,-0.6889026761,-1.921619892,1
239,705,-0.7568508983,-0.9753237367,1
239,737,-0.5353862047,-0.2162548602,1
239,769,-0.1768484116,-0.1109220833,1
239,801,-0.2827623487,-0.5220540762,1
239,833,-0.3493469357,-0.939517498,1
239,865,-0.6761090755,-0.4280729294,1
239,897,-1.431545973,-0.6077333689,1
239,929,-2.082630396,-1.144503593,1
239,961,-0.1162273884,-0.02598869801,1
239,993,0.09475904703,2.079768181,1
239,1025,-0.8263208866,1.576312542,1
239,1057,-1.214613438,0.5150433779,1
239,1089,-1.181532383,0.6353046298,1
239,1121,-0.4675298333,0.8269242048,1
239,1153,0.6484035254,1.520323277,1
239,1185,-0.946269393,1.288077593,1
239,1217,-1.641031504,3.020952225,1
239,1249,-1.976134539,3.716952324,1
239,1281,-2.175922871,2.158695221,1
239,1313,-1.521047592,-0.6111467481,1
239,1345,-1.399010062,-1.122241974,1
239,1377,-1.002310634,-0.8844512105,1
239,1409,-1.051415086,-0.801823616,1
239,1441,-1.330685616,-0.1203937531,1
239,1473,-1.569289565,0.8324072361,1
239,1505,-1.957123518,1.664152503,1
239,1537,-2.321722269,2.570113897,1
239,1569,-3.232906818,2.979667664,1
239,1601,-3.555520058,3.25637126,1
239,1633,-2.801660538,4.749272346,1
239,1665,-2.914205074,4.40321064,1
239,1697,-3.637924433,4.568084717,1
239,1729,-3.465841532,4.153161526,1
239,1761,-3.921494484,3.300732851,1
239,1793,-4.632657051,3.206484079,1
239,1825,-4.931710243,3.347587585,1
239,1857,-4.624593735,3.095692873,1
239,1889,-3.397482634,3.034131289,1
239,1921,-2.62625742,2.375026464,1
239,1953,-4.503350258,1.73039031,1
239,1985,-4.108043194,2.481301308,1
239,2017,-2.099646091,-3.301205635,1
271,33,-0.05690217018,1.106461525,1
271,65,-12.8298502,-15.65837669,1
271,97,-1.060468197,-0.8072618246,1
271,129,-0.417232275,-2.912562609,1
271,161,-0.1722621918,-1.143612862,1
271,193,-0.5089101791,-0.7804489136,1
271,225,-2.259714365,-1.583817482,1
271,257,-5.541453362,-2.596209526,1
271,289,-3.189874172,-1.571583986,1
271,321,-3.058306694,-2.328849316,1
271,353,-3.585534573,-3.509158611,1
271,385,-3.997273445,-5.020218849,1
271,417,-3.558243036,-5.114937305,1
271,449,15.00338745,-12.53884029,1
271,481,-0.06646633148,-0.8351255655,1
271,513,-0.274246484,-0.7045725584,1
271,545,-1.04831028,-0.2813519239,1
271,577,-0.7865355015,0.5794658065,1
271,609,-0.3277776241,-0.05043786764,1
271,641,-0.9174823165,-0.3406788111,1
271,673,-0.8133978248,-0.6953728199,1
271,705,-0.8663825989,-0.9856837988,1
271,737,-0.6386240721,-0.2866763473,1
271,769,-0.2846035957,-0.3116025925,1
271,801,-0.05613577366,-0.5977538824,1
271,833,-0.2791317701,-1.370744109,1
271,865,-0.7919982076,-0.671610117,1
271,897,-1.182541013,-0.3466401398,1
271,929,-1.270018339,0.6369485259,1
271,961,-1.682326794,0.6606190801,1
271,993,-2.397920609,0.6907510757,1
271,1025,-1.576572418,0.8684325218,1
271,1057,-1.597906113,0.4788352847,1
271,1089,-2.22105217,0.4907185435,1
271,1121,-7.680361271,0.4390858412,1
271,1153,-6.748762131,2.116921425,1
271,1185,-0.931953311,1.277965307,1
271,1217,-1.31454289,2.770757675,1
271,1249,-1.384670973,2.755032063,1
