PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 18, filenames: A:[18]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[19]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.108435392,6.396018982,1
47,65,-0.8844566345,0.3842273057,1
47,97,-0.1333904266,-0.3939187527,1
47,129,-0.1444197893,1.587937117,1
47,161,-0.7422626019,0.9137737751,1
47,193,-0.8148498535,1.946768761,1
47,225,-0.3332765102,2.526232958,1
47,257,0.5445301533,1.871587038,1
47,289,0.5207548738,-0.2187995911,1
47,321,-0.1402612925,-1.263243437,1
47,353,0.1704221368,-1.936612606,1
47,385,0.9308698773,-0.9447907209,1
47,417,1.524618149,-0.4353737831,1
47,449,1.700260043,-0.7650076151,1
47,481,1.092137098,0.5889143348,1
47,513,0.1511012316,1.320015311,1
47,545,-0.1915027797,1.210446596,1
47,577,-0.3013784289,0.2382194549,1
47,609,-0.3219340742,0.2217194736,1
47,641,0.1556022167,1.034496069,1
47,673,0.2548660636,0.8125417233,1
47,705,0.00579482317,3.222524405,1
47,737,0.5070312023,1.127420664,1
47,769,0.2851330638,-0.1754108071,1
47,801,-0.4083978534,2.134300232,1
47,833,-1.411682725,4.033017635,1
47,865,-0.5757941008,2.499636412,1
47,897,-0.46053496,0.376090467,1
47,929,-0.725474298,-0.5424013138,1
47,961,-4.34525013,2.222046375,1
47,993,-3.011181355,0.07439671457,1
47,1025,-3.349429131,-0.1024546623,1
47,1057,-1.727036238,-1.159369946,1
47,1089,-0.8989124298,-0.422326088,1
47,1121,0.07812571526,0.524844408,1
47,1153,1.206630468,1.995911598,1
47,1185,1.546389103,3.400531054,1
47,1217,1.351288795,1.370370865,1
47,1249,0.5232143402,0.4270727634,1
47,1281,-0.5357282162,0.02710300684,1
47,1313,-1.006076574,-0.7611080408,1
47,1345,-1.318766356,-1.026296496,1
47,1377,0.08814954758,-0.3948922157,1
47,1409,-0.3573584557,-0.003986567259,1
47,1441,-2.166790485,-0.1075087786,1
47,1473,-2.627787113,-0.5144385695,1
47,1505,-2.16934824,-0.01029014587,1
47,1537,-1.788161039,-0.1031231582,1
47,1569,-1.29295373,-0.3113287687,1
47,1601,-1.012203932,-0.1043539047,1
47,1633,-1.489752769,-0.5512616634,1
47,1665,-3.505066395,-3.674777746,1
47,1697,-1.979326963,-1.616513014,1
47,1729,-0.5157388449,0.3857881725,1
47,1761,0.5788935423,1.737981319,1
47,1793,0.2705768347,0.5137150288,1
47,1825,-0.2678788304,0.2810195088,1
47,1857,-0.5147966743,0.2091786414,1
47,1889,-0.1908980608,0.395845443,1
47,1921,-0.09829568863,0.3335800469,1
47,1953,-0.4483025372,-0.0288853962,1
47,1985,-0.6091794968,0.2884046733,1
47,2017,0.47570014,0.04539036751,1
79,33,-0.7618550062,2.480389118,1
79,65,-1.060927391,0.7499235868,1
79,97,-0.9259037971,0.6025425196,1
79,129,-0.26943326,0.112395227,1
79,161,-1.113074303,-0.7939254045,1
79,193,-1.563353896,-0.2031704187,1
79,225,-1.338643551,0.2539612055,1
79,257,-0.9370575547,-0.5064598918,1
79,289,-0.9568116069,-1.064157248,1
79,321,-1.265202999,-1.673740864,1
79,353,-1.951414585,-3.990684986,1
79,385,0.4196026921,-1.101524472,1
79,417,1.304615736,-0.5367253423,1
79,449,1.130864143,-0.7134429812,1
79,481,0.4224152565,-0.5379377604,1
79,513,-0.01947572827,0.126056999,1
79,545,0.326397419,0.4959693253,1
79,577,0.4499604702,0.01169194281,1
79,609,0.750167191,-0.3207793534,1
79,641,0.5874590874,0.04303937405,1
79,673,0.496272862,0.5649735928,1
79,705,0.667211771,1.458343029,1
79,737,0.6696360111,0.9797948003,1
79,769,0.1452314407,-0.6295115948,1
79,801,-0.3682837188,0.1640615463,1
79,833,-0.4368150234,1.162979364,1
79,865,-0.0183262825,0.8770648241,1
79,897,-0.349531889,-0.00369541347,1
79,929,-1.15883553,-1.424342632,1
79,961,-5.291734695,1.806142688,1
79,993,-2.172402143,-0.01567424834,1
79,1025,-2.719931841,0.09517481923,1
79,1057,-2.094088078,-0.01175743341,1
79,1089,-1.885762334,0.2795376778,1
79,1121,-2.219171762,-0.05985867977,1
79,1153,-1.689202547,-0.08345282078,1
79,1185,-0.9161022902,1.113177538,1
79,1217,-0.3133538365,1.472684622,1
79,1249,-0.6757873297,1.843540192,1
79,1281,-0.7224987149,0.5762597322,1
79,1313,-1.368402243,-0.250975877,1
79,1345,-1.059920311,-0.4703033566,1
79,1377,-9.789237976,13.67089367,1
79,1409,0.4241143763,1.192065001,1
79,1441,0.0775154829,1.714573622,1
79,1473,0.4588433504,0.1217267513,1
79,1505,-0.3582668304,0.1199030876,1
79,1537,-0.7065525055,-0.3494654894,1
79,1569,-1.622811317,-0.7537804842,1
79,1601,-1.815561056,-0.378765285,1
79,1633,-1.939141512,-1.290106297,1
79,1665,-2.714913845,-3.357009649,1
79,1697,-1.809613943,-0.4896770418,1
79,1729,-1.074846625,0.669205904,1
79,1761,-0.5615391731,1.916108251,1
79,1793,-0.7941306829,0.4157209396,1
79,1825,-0.8421580791,-0.00193284452,1
79,1857,-0.6562107205,-0.1600960344,1
79,1889,-0.5221942663,-0.0771163851,1
79,1921,-0.1820355058,0.05964659527,1
79,1953,-0.2475941479,0.1393941045,1
79,1985,-0.4366175532,0.05975023657,1
79,2017,-0.3410868049,-0.1843478084,1
111,33,0.6454688311,1.103264332,1
111,65,-0.352224946,0.4199739695,1
111,97,-0.6114672422,-0.2617586851,1
111,129,-0.908220768,-1.080686808,1
111,161,-1.498432755,-1.125156522,1
111,193,-1.814403534,-0.8996857405,1
111,225,-1.875780106,-1.044283628,1
111,257,-1.585560918,-1.496752262,1
111,289,-1.274478436,-1.29977119,1
111,321,-0.630808115,-1.44089663,1
111,353,0.2237813771,-2.412995815,1
111,385,0.6145677567,-0.5501087904,1
111,417,1.567873716,-0.7433272004,1
111,449,1.262920737,-1.00641036,1
111,481,0.4492115378,-0.6741225719,1
111,513,0.1877936125,-0.2340763807,1
111,545,0.5032838583,-0.2943432927,1
111,577,0.5387774706,-1.406392694,1
111,609,5.247398376,-2.658696175,1
111,641,1.947660208,0.2460004687,1
111,673,1.289765358,0.4167749882,1
111,705,1.161948323,0.9523689747,1
111,737,0.7110181451,0.9825223684,1
111,769,0.03597693145,0.3338798285,1
111,801,-0.5245453119,-0.4576862454,1
111,833,0.9580783844,-0.1641077399,1
111,865,0.146694243,-0.2314644456,1
111,897,-0.4850625992,-0.1249296516,1
111,929,-1.268168211,-1.059341669,1
111,961,-4.463126183,0.7699126005,1
111,993,-3.652560711,1.080868363,1
111,1025,-1.803693891,0.3738632202,1
111,1057,-1.577260733,0.1333088428,1
111,1089,-2.474081755,0.3540630937,1
111,1121,-3.843180418,0.06434944272,1
111,1153,-2.138473272,0.04182624817,1
111,1185,-0.2852283716,0.4039160609,1
