PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 29, filenames: A:[29]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[30]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.950776577,-0.2763733864,1
47,65,-15.74139881,2.156005144,1
47,97,-1.212914705,-4.898883343,1
47,129,1.99809289,0.2460526228,1
47,161,2.227889538,-0.9294843078,1
47,193,2.011992931,-1.10784626,1
47,225,2.246686935,-0.7994543314,1
47,257,3.153618813,-0.3307805061,1
47,289,2.081686497,-0.129556179,1
47,321,1.000832796,-0.8562535048,1
47,353,0.6963134408,-1.767026901,1
47,385,0.2127827257,-2.244557858,1
47,417,-0.2795985639,-0.9360796213,1
47,449,-1.1677773,0.425036788,1
47,481,-1.371563435,0.6686070561,1
47,513,-1.15448904,0.5565794706,1
47,545,-0.5952489376,0.07715782523,1
47,577,-0.5577170849,-0.2708662748,1
47,609,-0.4806131721,0.003087550402,1
47,641,-0.06547898054,0.441891104,1
47,673,-0.6550100446,0.3012892008,1
47,705,-0.6118471622,0.3002128005,1
47,737,0.3111826181,0.5994210839,1
47,769,0.4482171535,-0.1666448116,1
47,801,-0.4922242165,-11.69201469,1
47,833,1.403470039,-1.288284779,1
47,865,1.146934032,-0.8662803173,1
47,897,2.008934975,-1.234284759,1
47,929,1.784946203,0.3410447538,1
47,961,-0.159642458,0.7005752921,1
47,993,-0.5618078709,0.6350822449,1
47,1025,-0.1982381344,0.7531779408,1
47,1057,-0.3044632673,0.7947897911,1
47,1089,-0.2315108776,1.922998667,1
47,1121,0.9168663025,2.705977678,1
47,1153,0.9213786125,1.777434826,1
47,1185,0.3529322147,0.5647113323,1
47,1217,-1.565869451,0.02590841055,1
47,1249,-3.045655727,-0.6983201504,1
47,1281,-5.191763878,-0.4719897509,1
47,1313,-2.871731281,0.6247386932,1
47,1345,-3.027998447,2.09680748,1
47,1377,-1.729333878,1.657395363,1
47,1409,0.003808259964,0.6959969997,1
47,1441,1.639880776,-0.4406097531,1
47,1473,1.716941357,0.05528759956,1
47,1505,0.7491345406,1.631462812,1
47,1537,0.2778129578,1.372169614,1
47,1569,0.6068432331,2.175254345,1
47,1601,0.9153420925,1.856972337,1
47,1633,0.1899961233,0.6158413887,1
47,1665,-0.793694973,0.2426481843,1
47,1697,-0.6900336146,-0.7553953528,1
47,1729,-9.111895561,14.967103,1
47,1761,-0.4886060953,0.3071981668,1
47,1793,-0.9968252182,1.047317386,1
47,1825,-0.838501811,0.6437951326,1
47,1857,-0.7291249633,0.3146378994,1
47,1889,-1.021499991,-0.04906094074,1
47,1921,0.05714410543,-0.4588803053,1
47,1953,0.8073663116,-0.7697973251,1
47,1985,0.3125474751,-0.3494180441,1
47,2017,-1.21195364,0.0106831789,1
79,33,0.2482014894,1.416531205,1
79,65,-1.817215919,-4.659102917,1
79,97,-0.4023750424,-2.494240284,1
79,129,0.1222685575,-1.076724887,1
79,161,0.414549768,-1.404094696,1
79,193,0.6040050983,-1.413757324,1
