PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 40, filenames: A:[40]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[41]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.030673504,0.1628481448,1
47,65,0.2927644253,-1.115261555,1
47,97,1.213194489,-0.190847978,1
47,129,0.9658124447,0.09648296237,1
47,161,-0.04133009911,0.05964867771,1
47,193,-0.9086862803,-0.3274568915,1
47,225,-0.6167114973,-1.124829888,1
47,257,-0.4038211107,-0.5876858234,1
47,289,-0.1111991405,0.2553226948,1
47,321,0.8399409056,0.6120650768,1
47,353,0.4741005301,0.1402375698,1
47,385,-0.4802247286,0.3773874044,1
47,417,0.4195846915,-0.3209457397,1
47,449,0.6507769823,-0.7327339649,1
47,481,-0.1144669056,-4.419512272,1
47,513,0.8787956834,-5.98505497,1
47,545,1.498367429,-4.975048065,1
47,577,0.06786483526,-1.511773825,1
47,609,-1.241789341,-1.188749552,1
47,641,-1.767840147,-3.892670155,1
47,673,-1.548913002,-4.590479851,1
47,705,-1.677181721,-6.854400158,1
47,737,-2.190397263,-2.715122223,1
47,769,-3.589351654,-1.50827837,1
47,801,-3.441055059,0.05192750692,1
47,833,-2.580028534,0.7091407776,1
47,865,-2.02396059,-0.4056892395,1
47,897,-2.050013781,-0.1250542998,1
47,929,-2.040764332,0.5451776385,1
47,961,-1.541518688,-0.5215805173,1
47,993,-1.164002419,-0.963206768,1
47,1025,-1.315763712,-0.8803004026,1
47,1057,-3.335901737,-3.818940163,1
47,1089,-2.260331392,-2.993424416,1
47,1121,-3.406268597,-2.597151279,1
47,1153,-3.997436523,-4.100340366,1
47,1185,-1.26638484,-2.185749292,1
47,1217,-0.5677657127,-2.38989687,1
47,1249,-1.477398038,-2.347340822,1
47,1281,-0.923478961,-1.079402208,1
47,1313,-0.7339650393,-0.3902719021,1
47,1345,-2.827601433,-0.9019651413,1
47,1377,-3.675113201,-0.7977551818,1
47,1409,-2.550416946,0.1301548481,1
47,1441,-2.026829958,0.5176947117,1
47,1473,-2.992604256,0.8780678511,1
47,1505,-2.775865555,0.7886533737,1
47,1537,-6.029616356,0.4102389514,1
47,1569,-7.851366997,0.2940858603,1
47,1601,-7.427979469,-0.08886450529,1
47,1633,-6.460523129,0.08566850424,1
47,1665,-3.682432175,0.5048100948,1
47,1697,-1.639800072,0.8653444052,1
47,1729,-0.5241222382,0.4835417867,1
47,1761,-0.8123259544,0.098711133,1
47,1793,-2.80091238,0.9388153553,1
47,1825,-3.774810076,0.9808266163,1
47,1857,-3.474182129,0.9983006716,1
47,1889,-2.072973251,1.022614241,1
47,1921,0.521492362,1.149904013,1
47,1953,1.367574215,0.9682192802,1
47,1985,1.013891697,0.2735151947,1
47,2017,-3.394747257,-4.053538799,1
79,33,-0.8035882711,-0.04866975546,1
79,65,0.4277608991,-0.717461288,1
79,97,0.2641063929,0.262880832,1
