PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 46, filenames: A:[46]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[47]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.142139256,0.3734132051,1
47,65,-0.8430250287,-0.6757878661,1
47,97,-0.7215148211,0.4732871652,1
47,129,-1.383977413,0.6596319675,1
47,161,-1.034119129,1.916727304,1
47,193,-0.4760247767,-0.1899502277,1
47,225,-0.6064011455,-4.353271484,1
47,257,-0.6190104485,-4.467653275,1
47,289,-1.598629951,-3.023350716,1
47,321,3.405192614,-9.496479988,1
47,353,11.23152351,-10.03938866,1
47,385,10.86912918,-4.662974358,1
47,417,-2.841467619,-1.836230278,1
47,449,-1.232524633,-1.260204434,1
47,481,0.2797802091,-5.100887299,1
47,513,0.07814955711,-2.270537853,1
47,545,-0.7574635744,-0.1473557353,1
47,577,-1.480405569,-5.091108322,1
47,609,-1.175962925,-4.538522243,1
47,641,-1.373802543,-4.513341904,1
47,673,-0.5157276988,-3.614263773,1
47,705,0.3072071671,-5.329319954,1
47,737,0.5982785225,-4.240711689,1
47,769,-10.37244415,-11.77635479,1
47,801,3.907413483,-4.92577219,1
47,833,1.682640672,-2.229089737,1
47,865,-5.881970406,-11.20170021,1
47,897,-0.8091607094,0.6675080657,1
47,929,-1.67436862,-0.3452581167,1
47,961,-1.702283621,-1.998352289,1
47,993,-1.815656662,-2.118485689,1
47,1025,-2.091458797,-1.670686364,1
47,1057,-1.759999752,-1.695135236,1
47,1089,-1.698206902,-0.9989023805,1
47,1121,-2.017075062,-0.5360265374,1
47,1153,-3.094926834,-0.7815879583,1
47,1185,-5.319346905,-3.688977003,1
47,1217,-1.984453917,-2.883820295,1
47,1249,-1.296368003,-2.00186038,1
47,1281,-1.75351584,-0.4409809113,1
47,1313,-1.478065252,-1.323737621,1
47,1345,-2.281059742,-1.002779961,1
47,1377,4.599905014,15.7382431,1
47,1409,5.278373718,13.8528862,1
47,1441,-1.467227817,0.7967371941,1
47,1473,-0.452986598,0.2041774988,1
47,1505,-0.1215704679,-0.6479121447,1
47,1537,-0.8621050119,-0.3297951221,1
47,1569,-0.6788213253,-0.4139066935,1
47,1601,-0.2264397144,-1.417269588,1
47,1633,-0.4277186394,-1.261691809,1
47,1665,-1.293645144,-2.062670469,1
47,1697,-0.2847192287,-1.313259363,1
47,1729,0.1741381884,-0.8278939724,1
47,1761,0.6229344606,-0.6379532814,1
47,1793,-0.2252340317,0.3483009338,1
47,1825,-0.5947979093,0.1186282635,1
47,1857,-0.3374049664,0.7506451607,1
47,1889,-0.2684128582,0.0776258707,1
47,1921,-0.5955635905,0.2424858212,1
47,1953,-0.7585766315,-0.3646617234,1
47,1985,-0.6411160827,-0.4426800609,1
47,2017,0.5721316338,0.04050540924,1
79,33,-0.9130500555,0.758084774,1
79,65,-0.6080245376,-2.181031466,1
79,97,-0.6219075918,-0.2785155773,1
79,129,-0.9291381836,-0.6634184122,1
79,161,-0.8814007044,-0.5364150405,1
79,193,-0.4827307463,-0.3567473292,1
79,225,0.006478488445,-1.179122925,1
79,257,-0.4160276651,-3.331964016,1
79,289,-14.15326214,-16.07385254,1
79,321,17.07354546,-1.738747597,1
79,353,0.2206988931,-4.357405663,1
79,385,-1.244993925,-2.229250431,1
79,417,-0.7354141474,-0.4550820589,1
79,449,-0.03405082226,-0.9483888149,1
79,481,1.335025549,-3.889214039,1
79,513,-0.1016958356,-2.862729549,1
79,545,-0.9661800861,-0.3540734649,1
79,577,-0.886041224,0.06887346506,1
79,609,-1.11224997,-1.48710537,1
79,641,-0.8261932731,-2.039666653,1
79,673,-0.8528860807,-3.463640213,1
79,705,-0.3947742581,-3.912852287,1
79,737,0.3280440271,-2.432606936,1
79,769,12.23148441,-8.118400574,1
79,801,7.000626564,-7.621795177,1
79,833,0.4018082619,-0.1607553959,1
79,865,0.8983039856,-12.16662979,1
79,897,-0.2495845854,-5.341473579,1
79,929,-0.7571081519,-0.7511763573,1
79,961,0.2378582358,0.248434782,1
79,993,-0.7913448811,-1.134725094,1
79,1025,-2.830021858,-1.372059345,1
79,1057,-3.046908855,-0.9791755676,1
79,1089,-2.083152533,-0.9713302851,1
79,1121,-2.391040802,-0.9687365294,1
79,1153,-2.954231977,-1.099748254,1
79,1185,-3.49407959,-1.989079475,1
79,1217,-0.8553524017,-3.92489481,1
79,1249,-1.300588727,-3.463025331,1
79,1281,-2.830345631,-3.848698378,1
79,1313,-2.778113127,-4.330962181,1
79,1345,-3.698128462,-1.519429088,1
79,1377,-3.874126196,0.3553013802,1
79,1409,-3.934078693,0.5524507165,1
79,1441,-3.430332661,0.563959837,1
79,1473,-1.445853949,-0.04899768531,1
79,1505,-0.5901246071,-1.033400059,1
79,1537,-1.212477446,-0.9329695702,1
79,1569,-1.188962579,-1.128914237,1
79,1601,-0.4125276804,-1.350115061,1
79,1633,-0.613129735,-1.455607772,1
79,1665,-1.378915906,-2.691129208,1
79,1697,-1.301547289,-1.807347775,1
79,1729,-0.9834481478,-1.597404838,1
79,1761,-0.6322559118,-1.476226926,1
79,1793,-1.003976464,-0.9503660202,1
79,1825,-0.9494162798,-0.6569163203,1
79,1857,-1.440496683,-0.4489200115,1
79,1889,-0.9633971453,-0.3177197576,1
79,1921,-0.2403404117,-0.1198321283,1
79,1953,-0.3807621002,0.1820371747,1
79,1985,-1.055125833,0.06447526813,1
79,2017,-0.5502732992,-0.2383084744,1
111,33,-0.2397266328,1.179288864,1
111,65,-0.546358943,-1.338268042,1
111,97,-0.6123554707,-0.8301519156,1
111,129,-0.7642877102,-1.200412989,1
111,161,-0.6651413441,-1.414610147,1
111,193,-0.4326329827,-1.221442461,1
111,225,-0.2679430246,-1.126160979,1
111,257,-0.4993675947,-1.430632114,1
111,289,-2.703457832,-5.700253963,1
111,321,0.4236966968,-7.422536373,1
111,353,-0.3416121304,-3.30994606,1
111,385,-0.01848712564,-1.186670542,1
111,417,-0.0607984513,-0.1494541764,1
111,449,-0.2460334897,-0.1485593319,1
111,481,0.295121789,-1.752804518,1
111,513,-0.7072859406,-4.412898064,1
111,545,-0.9188801646,-0.8105559349,1
111,577,-0.2861105204,-0.01752650738,1
111,609,0.08190226555,-1.006374717,1
111,641,0.1211954355,-1.487184763,1
111,673,-0.4551656842,-2.955933094,1
111,705,-0.6652448773,-2.782496929,1
111,737,-0.4769653678,-1.629750252,1
111,769,0.127213344,-0.8821504116,1
111,801,0.5249684453,-0.3628296852,1
111,833,0.8230583668,-0.1582695246,1
111,865,1.419964314,-6.051147461,1
111,897,0.3751075268,-5.098302841,1
111,929,-0.1495367885,-0.8720421791,1
111,961,0.02631467581,0.2560526133,1
111,993,-0.6798624992,-0.7672073841,1
111,1025,-1.51343596,-1.01715529,1
111,1057,-2.008026838,-0.890683651,1
111,1089,-2.582155228,-0.9373283386,1
111,1121,-2.671951771,-1.037785292,1
111,1153,-2.038897991,-0.9898365736,1
111,1185,-2.118746281,-1.373591661,1
111,1217,-1.776306152,-2.375727892,1
111,1249,-8.310150146,-20.55212402,1
111,1281,-3.680138111,-3.110113859,1
111,1313,13.94522285,8.201367378,1
111,1345,-2.39572382,-1.905727267,1
111,1377,-3.126159191,0.5558796525,1
111,1409,-3.382960796,-0.1826164573,1
111,1441,-2.023156643,-0.437749505,1
111,1473,-1.559181809,-0.3232746124,1
111,1505,-1.36144495,-0.5189980268,1
111,1537,-1.600696087,-1.362611532,1
111,1569,-1.640215635,-1.049932361,1
111,1601,-1.039084196,-0.5023572445,1
111,1633,-0.5495289564,-0.7153687477,1
111,1665,-1.04589951,-3.547519922,1
111,1697,-1.858594894,-2.320755959,1
111,1729,-2.013309479,-2.868274927,1
111,1761,-1.316632509,-2.342024803,1
111,1793,-1.133027673,-1.365718007,1
111,1825,-0.7710582018,-0.7369832993,1
111,1857,-5.377138138,13.31646824,1
111,1889,-0.487877667,-1.165558815,1
111,1921,0.06536877155,-0.8501851559,1
111,1953,0.03779576719,-0.1020464897,1
111,1985,-0.06142306328,0.1502522528,1
111,2017,-0.4982761741,-0.227948606,1
143,33,-0.1126323044,1.648094177,1
143,65,-1.957059741,-7.804830551,1
143,97,-0.7403512001,-6.544663906,1
143,129,-0.6444159746,-0.4571906328,1
143,161,-0.4822170734,-1.279741526,1
143,193,-0.436552763,-1.276567101,1
143,225,-0.4800303578,-1.107489467,1
143,257,-0.9671853185,-1.420040011,1
143,289,-2.343862534,-3.038537025,1
143,321,-2.310358047,-3.486980915,1
143,353,-0.3269740343,-1.979489565,1
143,385,0.3534446955,-0.2861660123,1
143,417,-0.007223159075,-0.06644666195,1
143,449,-0.2961409092,0.2597323656,1
143,481,-0.3154263198,-0.3013859987,1
143,513,-0.4124552011,-1.626117468,1
143,545,-0.4811909199,-1.912257671,1
143,577,0.09214216471,-1.208281994,1
143,609,0.1367180347,-1.627364874,1
143,641,-0.601631999,-1.797857046,1
143,673,-0.6673871875,-2.233237505,1
143,705,-0.9726597071,-2.307934523,1
143,737,-2.572793245,-2.616765022,1
143,769,-2.510425568,-3.831815958,1
143,801,-0.1099430919,-1.0052917,1
143,833,0.06401276588,-0.2380819321,1
143,865,1.925569534,-4.618492603,1
143,897,1.99343431,-5.000901699,1
143,929,0.6173369288,-1.3147192,1
143,961,-0.1107443571,-0.4203722477,1
143,993,-0.6044914126,-1.005614281,1
143,1025,-0.7042477131,-2.158591747,1
143,1057,-1.028047442,-1.832598567,1
143,1089,-1.533725858,-0.5576919317,1
143,1121,-1.098898888,-0.6612273455,1
143,1153,-0.4890656471,-1.218039274,1
143,1185,-1.563792944,-1.007626295,1
143,1217,-2.268582821,-1.249943972,1
143,1249,-2.40532279,-2.255759239,1
143,1281,-3.194050312,-3.796955585,1
143,1313,-2.016873598,-4.570186615,1
143,1345,-0.8390619755,-4.206376076,1
143,1377,-1.521145821,0.1002642512,1
143,1409,-2.030454636,0.1887868941,1
143,1441,-1.651742935,0.003604888916,1
143,1473,-1.250610948,-0.1262592077,1
143,1505,-1.084795952,-0.5355297327,1
143,1537,-1.170203686,-1.394542336,1
143,1569,-1.521186471,-1.024785519,1
143,1601,-1.557803392,-0.6000808477,1
143,1633,-1.728159785,-0.8378703594,1
143,1665,-1.881372571,-1.19146347,1
143,1697,-2.15796423,-2.086313725,1
143,1729,-2.704474926,-2.945346117,1
143,1761,-2.257864952,-2.376179934,1
143,1793,-0.9741955996,-1.690817475,1
143,1825,-0.7742769718,-1.901157737,1
143,1857,-0.6797974706,-4.341377258,1
143,1889,0.1080036759,-4.978744507,1
143,1921,0.1450588107,-2.387625933,1
143,1953,0.1617652774,-1.004438996,1
143,1985,0.2016804963,-0.4928161502,1
143,2017,-0.288993001,-0.1463641226,1
175,33,-15.53311157,2.168836355,1
175,65,-0.7246229053,-6.803997993,1
175,97,-0.8366055489,-2.177229881,1
175,129,-1.094253659,-1.023036599,1
175,161,-0.9837607145,-0.8870978355,1
175,193,-0.5249087214,-1.135335922,1
175,225,-0.5485219359,-1.024936199,1
175,257,-0.7137230635,-1.811276555,1
175,289,-0.9921197891,-2.258283138,1
175,321,-0.7408860922,-2.247395515,1
