PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 24, filenames: A:[24]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[25]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.055358887,-0.1864296198,1
47,65,-0.06301951408,0.07128810883,1
47,97,-0.5005081892,-0.4456242323,1
47,129,-0.2722808123,-1.604400635,1
47,161,-2.113195896,-3.930467606,1
47,193,-2.61475563,-4.275185585,1
47,225,-2.617377043,-3.436717033,1
47,257,-4.890061855,-3.814990759,1
47,289,-3.964721918,-3.772342443,1
47,321,0.02327936888,-0.7753083706,1
47,353,0.7184145451,-2.493702888,1
47,385,0.4028669298,-3.880025148,1
47,417,-0.3718044162,-2.781960011,1
47,449,-0.8361058235,-0.134292841,1
47,481,-1.012204289,0.5103217363,1
47,513,-0.2746136785,1.4375211,1
47,545,0.9941034317,1.051820993,1
47,577,2.748333454,1.079084635,1
47,609,2.2420187,2.279518604,1
47,641,0.6471847892,1.379207253,1
47,673,1.070169091,2.446200132,1
47,705,0.9780476093,1.641100168,1
47,737,0.7944906354,1.02538538,1
47,769,0.848720789,2.0661273,1
47,801,0.5926008224,0.8550167084,1
47,833,0.4116854668,0.6973916888,1
47,865,0.09922754765,0.5897268653,1
47,897,0.2197641134,0.6365315914,1
47,929,0.5702662468,-1.013590574,1
47,961,1.023965359,-1.009695292,1
47,993,0.3151678443,0.2989454269,1
47,1025,-1.652709723,0.4979452193,1
47,1057,-1.524490833,0.3396063447,1
47,1089,-0.1430236101,0.2145272493,1
47,1121,-0.3528661728,0.2017120123,1
47,1153,0.5297847986,1.304809928,1
47,1185,0.7504783869,2.857349396,1
47,1217,0.4719372988,2.060518742,1
47,1249,0.7986846566,0.602309823,1
47,1281,0.4663401544,-0.4900463223,1
47,1313,0.3138114214,-0.4853919744,1
47,1345,0.2211747169,-0.01908305287,1
47,1377,0.3063225746,-0.1531802416,1
47,1409,-0.116402626,0.9485968351,1
47,1441,-1.241554022,1.820783377,1
47,1473,-0.9848542213,1.668156624,1
47,1505,-0.3207152784,0.7911820412,1
47,1537,1.06488359,0.3097045124,1
47,1569,2.141843081,-0.149567306,1
47,1601,2.039397478,-0.3569681644,1
47,1633,0.4102386236,-0.7626466751,1
47,1665,-0.3140705824,-1.726075292,1
47,1697,-0.4107652903,-0.7973043919,1
47,1729,-0.3072317243,0.6934491992,1
47,1761,-0.4168239832,1.068307519,1
47,1793,-0.8030593395,1.180278778,1
47,1825,-1.351814747,0.5511544943,1
47,1857,-1.866826773,-0.0823456645,1
47,1889,-0.5473967791,-0.1309746504,1
47,1921,-0.2179327905,0.2253130674,1
47,1953,-0.1098285913,-0.07498168945,1
47,1985,15.15738392,-12.43005943,1
47,2017,-1.237148762,-0.8231922388,1
79,33,-1.460902929,0.632224977,1
79,65,-1.23474133,-2.243175983,1
79,97,-1.997287154,-2.953316927,1
79,129,-1.670149326,-1.335941315,1
79,161,-1.740813494,-1.889844179,1
79,193,-1.846494913,-2.10532403,1
79,225,-1.904519677,-1.771808863,1
79,257,-1.950002313,-1.377557039,1
79,289,-2.244864941,-1.352841854,1
79,321,-1.689801216,-3.191246748,1
79,353,0.6447701454,-2.355510235,1
79,385,1.051068902,-3.820591927,1
79,417,0.03237876296,-2.219061375,1
79,449,-0.2266867161,-0.6091080308,1
79,481,-0.6350455284,-0.4233240485,1
79,513,-1.002442002,0.1470043063,1
79,545,0.2661648095,0.4473598003,1
79,577,0.6267367601,0.2433959246,1
79,609,-0.2235327661,0.3946987391,1
79,641,-0.5705695748,0.276013732,1
79,673,0.1108346879,1.117007017,1
79,705,0.1970955729,1.627161741,1
79,737,0.01310223341,1.592171311,1
79,769,0.5411037207,1.42843914,1
79,801,0.635405302,0.383706212,1
79,833,0.003622949123,-0.161123842,1
79,865,-0.2597495914,-0.00204847753,1
79,897,-0.2147668004,0.2665289044,1
79,929,-0.3214222193,-0.8424383402,1
79,961,-0.4569291174,-0.4247094691,1
79,993,-0.8513844609,0.7341830134,1
79,1025,-1.11605382,0.6909570694,1
79,1057,-1.400103092,1.090954185,1
79,1089,-1.154014707,1.651874185,1
79,1121,-1.18584168,1.339966059,1
79,1153,-0.09848609567,2.017444372,1
79,1185,0.5700038671,2.913183928,1
79,1217,0.2646355331,1.546943426,1
79,1249,-0.4137537777,0.5129162073,1
79,1281,-0.1145249009,0.1563802361,1
79,1313,-0.2570937872,-0.2152329981,1
79,1345,-1.229444742,-0.57447505,1
79,1377,-1.828244805,-0.422296375,1
79,1409,-1.770327687,0.3459848166,1
79,1441,-0.5305153131,0.8631160259,1
79,1473,-0.3967433572,0.5373519659,1
79,1505,-0.1699898839,-0.1146067381,1
79,1537,1.146025658,0.6100816727,1
79,1569,1.450361729,0.7146291137,1
79,1601,0.6922746897,0.2908605337,1
79,1633,-0.01548990607,-0.01126974821,1
79,1665,0.009855479002,-0.4456840456,1
79,1697,-0.5743973255,-0.4201583266,1
79,1729,-0.6918097734,0.270072192,1
79,1761,-0.7861799002,0.2271525562,1
79,1793,-0.8262941241,0.4038952589,1
79,1825,-1.452476501,0.4101263285,1
79,1857,-1.749690294,0.5916388035,1
79,1889,-0.8756822944,1.813911915,1
79,1921,-0.9308025241,1.208423018,1
79,1953,-0.8544623852,-0.1078992784,1
79,1985,-0.645460844,-0.1588394791,1
79,2017,-0.9446710348,-0.9955220222,1
111,33,-0.9257907867,0.9095762968,1
111,65,-1.885720968,-2.01861167,1
111,97,-2.625957489,-2.050087452,1
111,129,-3.437016964,-0.7012178898,1
111,161,-1.64844346,-0.935631156,1
111,193,-1.552552819,-0.9906294942,1
111,225,-1.644251704,-1.053007722,1
111,257,-1.523351192,-1.292452693,1
111,289,-1.177109718,-1.128784418,1
111,321,-0.9053965211,-0.9424854517,1
111,353,-0.4379120469,-1.106992722,1
111,385,0.09974360466,-1.451151967,1
111,417,-0.285882771,-0.8766391277,1
111,449,0.0321893692,-0.8821737766,1
111,481,0.06226754189,-0.6603118181,1
111,513,-0.4816174507,0.03420245647,1
111,545,-0.3342092037,0.5931720734,1
111,577,-0.4112913013,0.3560049832,1
111,609,-0.7070878744,0.2754036486,1
111,641,-0.6009727716,0.1216979027,1
111,673,-0.1597368121,0.8912833333,1
111,705,-0.08737921715,1.229191661,1
111,737,-0.1488764286,1.015926838,1
111,769,0.2092494667,2.514741898,1
111,801,0.2787429988,0.2712088823,1
111,833,0.159466818,-0.4589444101,1
111,865,-0.2922503054,-0.45352,1
111,897,-0.5448760986,-0.4205229282,1
111,929,-0.3085002601,-1.029947519,1
111,961,-0.8728312254,-0.2517692447,1
111,993,-2.432945013,1.034440637,1
111,1025,-1.634971499,0.9648748636,1
111,1057,-1.518124223,0.8346965313,1
111,1089,-1.477020264,0.9667351246,1
111,1121,-1.313771725,1.066661358,1
111,1153,-0.5669199228,1.805098534,1
111,1185,0.2975670993,2.314446449,1
111,1217,-0.1059515327,1.883400202,1
111,1249,-0.3957740664,1.360942841,1
111,1281,-0.3223596215,0.9030771852,1
111,1313,-0.7248058319,-0.2460803092,1
111,1345,-2.35211587,-1.316799164,1
111,1377,-3.281286478,-0.9906022549,1
111,1409,-2.001589775,-0.1244369149,1
111,1441,-0.07544147968,0.1070892513,1
111,1473,0.06074118614,-0.06409701705,1
111,1505,-0.1946890503,-0.2140444666,1
111,1537,0.8693772554,0.7314013243,1
111,1569,0.003660202026,0.928799808,1
111,1601,-0.4655060768,0.9257462025,1
111,1633,-0.2607414722,0.7583676577,1
111,1665,0.09431129694,-0.06039589643,1
111,1697,-0.6421012878,0.1653368771,1
111,1729,-0.611420095,0.3435937166,1
111,1761,-0.608581543,-0.001259565353,1
111,1793,-0.6884527206,-0.03304314613,1
111,1825,-0.8646509051,0.5753484964,1
111,1857,-1.296157122,1.462504268,1
111,1889,-1.583636403,1.129335284,1
111,1921,-1.039588094,1.120869875,1
111,1953,-0.6768223047,0.7828507423,1
111,1985,-0.7886974216,0.4576637447,1
111,2017,-0.9918291569,-0.9576715231,1
143,33,-2.766688347,0.8187729716,1
143,65,-2.936577082,-2.519581795,1
143,97,-3.511135578,-1.535395384,1
143,129,-3.520144224,-0.08272653818,1
143,161,-2.538604975,-0.491610229,1
143,193,-1.612996817,-0.7886787653,1
143,225,-1.493106484,-1.00424242,1
143,257,-1.134012818,-1.1445539,1
143,289,-0.8942240477,-1.037710667,1
143,321,-1.03822422,-1.004486084,1
143,353,-0.09276247025,-1.036125422,1
143,385,0.6228441,-1.988896132,1
143,417,-0.6894448996,-4.396871567,1
143,449,-0.1242786944,-1.108846903,1
143,481,0.1774371415,-0.01417171955,1
143,513,0.07965878397,0.2742430568,1
143,545,-0.2779236436,0.359253943,1
143,577,-0.1117441058,0.4252466261,1
143,609,-0.2990361452,0.396348983,1
143,641,-0.5900323391,0.2102225423,1
143,673,-0.6898618937,0.9255617857,1
143,705,-0.6695286036,1.113392234,1
143,737,-0.5741233826,1.028815627,1
143,769,-0.3168348074,3.082248688,1
143,801,0.1882346869,0.7231940031,1
143,833,-0.19621104,-0.2360311449,1
143,865,-0.5722916722,-1.144575477,1
143,897,-0.3294513822,-1.390162826,1
143,929,-0.4896458983,-2.365608215,1
143,961,-1.143573284,-1.654237032,1
143,993,-0.6930004358,-0.2150123715,1
143,1025,-0.6129037142,0.638677001,1
143,1057,-0.8027393818,0.7192496657,1
143,1089,-0.9553204775,0.7907296419,1
143,1121,-0.8626304865,0.6071861982,1
143,1153,-0.6595714092,1.22805655,1
143,1185,-0.1391554177,1.477143168,1
143,1217,-0.2115876973,1.420817614,1
143,1249,-0.1538777798,1.456793547,1
143,1281,-0.6598562002,1.170264006,1
143,1313,-1.468519449,-0.3737002313,1
143,1345,-3.069964409,-2.278188229,1
143,1377,-4.146966457,-2.330781698,1
143,1409,-1.984659195,-1.057681441,1
143,1441,-0.7072637081,-0.2265742719,1
143,1473,-0.5748096704,-0.1084119678,1
143,1505,-0.4551710188,0.06365981698,1
143,1537,-0.7765715718,0.3780213296,1
143,1569,-0.7871282697,0.5077770948,1
143,1601,-0.5517460108,1.226677895,1
143,1633,-0.6170867682,1.229553461,1
143,1665,-0.8790421486,0.3579479456,1
143,1697,-1.400278687,0.2586200535,1
143,1729,-0.9984406233,0.3535208106,1
143,1761,-0.9661340714,0.06405210495,1
143,1793,-0.8510198593,0.2765834332,1
143,1825,-0.5553694963,0.5340448618,1
143,1857,-0.4849225283,0.7042773366,1
143,1889,-0.5876037478,0.703235209,1
143,1921,-1.060015321,0.8252272606,1
143,1953,-0.9735736847,0.9368869066,1
143,1985,-1.036620021,0.3954180479,1
143,2017,-0.8166227937,-0.7889456153,1
175,33,-5.255156517,0.3680925369,1
175,65,-3.221424103,-3.10824132,1
175,97,-1.824406981,-1.089532614,1
175,129,-1.171379447,-1.248377681,1
175,161,-1.319910288,-1.725223184,1
175,193,-4.493795872,-3.565624714,1
175,225,-2.14136219,-1.368179321,1
175,257,-1.065601826,-0.8498140574,1
175,289,-0.8451695442,-0.7779715657,1
175,321,-0.7697138786,-1.042400241,1
175,353,-0.4017482996,-1.305502176,1
175,385,-0.1780021787,-2.635615826,1
175,417,-0.3304549754,-4.771761894,1
175,449,0.1812771857,-1.971827745,1
175,481,0.3431540728,-0.356508553,1
175,513,-0.04210016131,-0.2333735973,1
175,545,-0.6891466379,-0.3995164037,1
175,577,-0.498187542,-0.02415633202,1
175,609,-0.09640860558,0.5555688143,1
175,641,-0.4136487842,0.8252278566,1
175,673,-1.175110579,0.9637086391,1
175,705,-1.32448411,1.112496495,1
175,737,-2.567330837,1.51037991,1
175,769,-1.037189722,1.086532116,1
175,801,-0.4198093414,0.3625709713,1
175,833,-1.178057671,-0.153061226,1
175,865,-1.022374749,-0.7148604393,1
175,897,-0.1812931895,-1.411297798,1
175,929,-0.1914460361,-2.544680119,1
175,961,0.1718788147,-2.632074594,1
175,993,-0.3525755405,-1.985741377,1
175,1025,-0.4475008547,-0.0147819519,1
175,1057,-0.2815919518,0.8706835508,1
175,1089,-1.291666031,0.6331748962,1
