PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 32, filenames: A:[32]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[33]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.323778152,1.571378827,1
47,65,-0.1764448583,-0.04517677426,1
47,97,0.1717953682,-0.02524518967,1
47,129,0.07040983438,-0.1520411968,1
47,161,-0.6288965344,-0.1163151264,1
47,193,-1.373356819,-0.4166111946,1
47,225,0.09837031364,-0.131516099,1
47,257,0.773734808,0.4150323868,1
47,289,0.5990747213,-1.926827192,1
47,321,0.7439727187,-1.804661989,1
47,353,2.439334869,-0.5696911812,1
47,385,3.119607925,-0.3296582699,1
47,417,1.095551968,-1.934804916,1
47,449,0.2756474018,-1.463255644,1
47,481,0.007246732712,-0.4812448025,1
47,513,0.08283597231,-0.0268959105,1
47,545,0.9380052686,0.628734827,1
47,577,4.197792053,2.506891012,1
47,609,2.473029613,1.147487164,1
47,641,1.086258888,-0.1258646846,1
47,673,-0.6974461079,-0.6373308897,1
47,705,-0.2195396423,-0.2071191072,1
47,737,2.211226702,1.327433467,1
47,769,4.445724487,2.479160309,1
47,801,6.505540848,1.166298389,1
47,833,6.140392303,1.165943503,1
47,865,5.435456276,0.6877115965,1
47,897,2.603801012,-0.4837851226,1
47,929,2.290978909,-0.3692125678,1
47,961,1.883109331,-0.4806450605,1
47,993,1.262201786,-0.4315928221,1
47,1025,0.9021344185,-0.4472849369,1
47,1057,0.9824932814,-2.055063963,1
47,1089,1.520505428,-2.728437185,1
47,1121,1.893062592,-0.8693226576,1
47,1153,4.469509125,-1.17379427,1
47,1185,3.156716585,-4.242525101,1
47,1217,3.326247454,-5.076421261,1
47,1249,3.520610571,-5.433131218,1
47,1281,3.519187212,-4.277492523,1
47,1313,1.466766715,-2.856897831,1
47,1345,0.4295597076,-2.539522171,1
47,1377,1.896751642,-3.608793497,1
