PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 62, filenames: A:[62]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[63]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.000213623,6.175117493,1
47,65,-3.797918797,-2.54517746,1
47,97,-3.094066143,-2.066815853,1
47,129,-1.952848196,-0.1235787868,1
47,161,-0.4680404663,2.106106281,1
47,193,-1.180882692,0.6514596939,1
47,225,-1.729379654,-1.586426735,1
47,257,-1.379773617,-1.062403202,1
47,289,-1.170953393,-0.3832886219,1
47,321,-1.36788106,-0.6206118464,1
47,353,-1.263363361,-0.5822715759,1
47,385,-0.8029150963,-1.292033911,1
47,417,0.1968573332,11.92921352,1
47,449,1.227491617,0.05250765383,1
47,481,1.033114195,-0.2310238481,1
47,513,0.03924846649,-0.1286904812,1
47,545,-0.4740059376,-0.4378997982,1
47,577,-1.221240878,-0.4568736553,1
47,609,-0.8627046347,-0.4644813538,1
47,641,-0.6694274545,-0.7976204157,1
47,673,-0.2866850197,0.7503600121,1
47,705,-0.2524179816,2.475093842,1
47,737,-0.3997206092,0.7849583626,1
47,769,-0.5230468512,-0.1399739385,1
47,801,-1.097290516,-0.9709150791,1
47,833,-1.047313452,0.04475736618,1
47,865,-1.850745916,0.4606764913,1
47,897,-2.370865107,-0.5301511288,1
47,929,-1.602674961,-0.8337948918,1
47,961,-1.215705395,-0.6361591816,1
47,993,-1.030369639,0.01219242811,1
47,1025,-0.4772105217,-0.008711904287,1
47,1057,-0.6580160856,-1.018516064,1
47,1089,-0.6146064997,-1.764975786,1
47,1121,-0.0584000349,-1.627063751,1
47,1153,0.1555957198,-1.612520099,1
47,1185,-1.004204273,-1.564099312,1
47,1217,-2.041537762,-1.731522083,1
47,1249,-0.4931161404,-1.40909791,1
47,1281,-0.3191347122,-2.354577065,1
47,1313,-2.384797335,-2.408148527,1
47,1345,-2.402942181,-0.8535119891,1
47,1377,-0.8165445328,-0.04165649414,1
47,1409,-0.7120833397,0.3199906945,1
47,1441,-1.456674814,0.8698014021,1
47,1473,-1.689994812,-0.8208796978,1
47,1505,-0.476140976,-1.16402173,1
47,1537,-0.06520664692,-0.5050497055,1
