PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 59, filenames: A:[59]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[60]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1069173217,7.780426502,1
47,65,-0.641877532,0.2711500227,1
47,97,-0.2052303255,-2.378273487,1
47,129,0.4074375331,-2.122130871,1
47,161,0.6514441371,-1.007100344,1
47,193,0.2510748208,-0.7693367004,1
47,225,-0.7113364935,-2.562401772,1
47,257,-1.750135422,-6.321587563,1
47,289,0.628788054,-4.721669674,1
47,321,20.41376114,2.257164001,1
47,353,1.386444569,-1.001070023,1
47,385,1.723218679,-1.767173052,1
47,417,2.26317358,-1.403512359,1
47,449,1.168346643,-0.6912825108,1
47,481,-0.009746432304,-0.3903319836,1
47,513,-1.052268028,-0.989178896,1
47,545,-0.8500657082,-0.6574566364,1
47,577,-1.583880901,-0.5458946228,1
47,609,-3.7670784,-1.00002265,1
47,641,-5.179753304,-1.639040232,1
47,673,-3.765157223,-3.061561108,1
47,705,-1.452432871,-2.532921553,1
47,737,-1.37306571,-0.9890215397,1
47,769,-0.6873219609,-0.2850290537,1
47,801,-0.5401912928,-0.9720629454,1
47,833,-0.5181344748,-1.736561656,1
47,865,0.4379632473,-1.228185654,1
47,897,0.6556913853,-0.2792744637,1
47,929,0.1483423114,-0.4173972607,1
47,961,-0.3773168921,-1.069381714,1
47,993,-1.103304386,-0.6690030098,1
47,1025,-1.238004208,-0.6744332314,1
47,1057,-0.2580609322,-0.9466741085,1
47,1089,0.04353737831,-1.368570089,1
47,1121,-0.3276616335,-1.631966591,1
47,1153,-1.273585796,-0.8546956778,1
47,1185,-6.934241295,0.2924791574,1
47,1217,-2.848898411,-1.242470741,1
47,1249,0.0199007988,-0.7244212627,1
47,1281,0.1092006564,-0.8082504869,1
47,1313,-0.3969267011,-0.5084652901,1
47,1345,-1.181027174,-1.13304913,1
47,1377,-0.7954452038,-0.3219379187,1
47,1409,-0.6006324291,-0.5779745579,1
47,1441,-0.7042213678,-2.58099556,1
47,1473,-0.6586456299,-2.774170637,1
47,1505,-0.7162008286,-1.848992944,1
47,1537,-0.5645413399,-0.8005478382,1
47,1569,-0.1757490337,0.133761704,1
47,1601,0.7032372355,1.128042459,1
47,1633,1.590978861,0.4097457528,1
47,1665,2.646180391,-0.2304884195,1
47,1697,1.271175861,-0.5153696537,1
47,1729,0.1343601942,-0.1612232924,1
47,1761,1.096825123,-2.292440891,1
47,1793,2.812409401,-3.091492414,1
47,1825,1.357952952,-0.4102210999,1
47,1857,-0.1855868697,-0.08405470848,1
47,1889,0.8115445971,-0.8641085625,1
47,1921,2.222475529,-4.486852646,1
47,1953,0.9473725557,-1.526851892,1
47,1985,1.527834415,-3.170460701,1
47,2017,-0.4541397095,0.1507301331,1
79,33,0.2923466861,2.104906082,1
79,65,-0.2516017556,-0.4694825709,1
79,97,0.0106433481,-0.9729405642,1
79,129,-0.03983813524,-1.916856408,1
79,161,0.1373083442,-2.172692299,1
79,193,0.070383057,-2.385633945,1
79,225,-0.2879396975,-2.319345713,1
79,257,-0.5816830397,-2.968395233,1
79,289,-0.8082288504,-5.335661888,1
79,321,-0.3432038128,-3.376062393,1
79,353,-0.1407043636,-2.697007656,1
79,385,0.4359714389,-1.67092061,1
79,417,0.3842653632,-2.103927851,1
79,449,-0.517403841,-1.424188375,1
79,481,-2.901097298,-1.51851368,1
79,513,-1.853299499,-1.505971789,1
79,545,-1.044546366,-1.161052942,1
79,577,-2.871452093,-1.709776044,1
79,609,-2.402844429,-1.787282944,1
79,641,-3.505600452,-0.3662085533,1
79,673,-2.826640129,-0.4515484571,1
79,705,-0.3185799122,-0.6957879663,1
79,737,-2.355188847,-0.5268722773,1
79,769,-2.22466445,-0.2946023643,1
79,801,-0.5235568881,0.2050917149,1
79,833,-0.08743706346,-0.4008549452,1
79,865,0.3945935965,-0.9402885437,1
79,897,0.3935499191,-0.7565631866,1
79,929,0.3758496046,-1.106509209,1
79,961,0.2620616853,-0.9525842667,1
79,993,-0.2583653927,-0.4554864168,1
79,1025,-0.9988291264,-0.2398631573,1
79,1057,-1.546234846,-0.7690308094,1
79,1089,-0.6885935068,-1.195705771,1
79,1121,-0.7186921239,-1.472472906,1
79,1153,-3.266797304,-1.421010494,1
79,1185,-5.478888035,-1.348674178,1
79,1217,0.3087730408,-19.52412605,1
79,1249,0.8479359746,-1.218734741,1
79,1281,0.8396180272,-1.512247801,1
79,1313,0.4202133417,-1.383103132,1
79,1345,-0.8400157094,-1.349881053,1
79,1377,-0.8933491707,-0.5239981413,1
79,1409,-0.3233753443,0.4587283134,1
79,1441,-0.646022737,-0.06003180146,1
79,1473,-0.6093039513,-0.2797759771,1
79,1505,-0.5630246401,-0.4482617974,1
79,1537,-1.259680748,-1.892537832,1
79,1569,-0.2579678297,0.04129371047,1
79,1601,0.5109559894,1.097633839,1
79,1633,0.845767498,0.751051724,1
79,1665,0.5368535519,0.1107315123,1
79,1697,0.02318036556,-0.007669746876,1
79,1729,-0.3163672686,-0.08063089848,1
79,1761,0.3795431852,-1.114188194,1
79,1793,1.673448563,-1.443142533,1
79,1825,1.132940531,-1.43064189,1
79,1857,0.5930114985,-0.9293791056,1
79,1889,0.8928473592,-0.4126700163,1
79,1921,0.9360246062,-1.022995591,1
79,1953,0.887555182,-1.027223468,1
79,1985,1.683927059,-2.222311974,1
79,2017,0.1317694187,-1.088408351,1
111,33,0.0317980051,0.02675020695,1
111,65,0.1340941489,0.03112770617,1
111,97,-0.7768660784,-0.2235095203,1
111,129,-0.3603692651,-1.398118258,1
111,161,-0.1591514498,-2.499667883,1
111,193,0.01052607596,-3.012753725,1
111,225,0.1698209643,-2.321179152,1
111,257,1.187453508,-2.009096861,1
111,289,-0.9041815996,-5.016456604,1
111,321,-1.432123184,-4.120099545,1
111,353,-1.3899647,-2.929752827,1
111,385,-1.003544092,-1.623639107,1
111,417,-1.435634136,-5.152603626,1
111,449,-1.570799112,-4.590205193,1
111,481,-2.568060875,-4.254162312,1
111,513,-3.272106171,-2.065108776,1
111,545,-0.9453126192,-0.7809699774,1
111,577,-1.276241064,-1.252109408,1
111,609,-1.53521812,-2.346709728,1
111,641,-2.45631361,0.4899746478,1
111,673,-2.061334372,0.5709308386,1
111,705,-0.8428947926,-0.1184759587,1
111,737,-1.35474968,-0.1289379895,1
111,769,-1.136860967,0.01066613197,1
111,801,-0.4139221311,0.1498575807,1
111,833,0.1055900156,0.04449427128,1
111,865,0.1704203337,-0.457711339,1
111,897,0.3280091882,-0.6117720604,1
111,929,0.5176588297,-0.9593935013,1
111,961,0.5653366446,-1.618659019,1
111,993,0.3370559514,-2.291533947,1
111,1025,-1.547153711,-1.627846956,1
111,1057,-1.647402763,-2.940513134,1
111,1089,-0.3693541884,-1.60277617,1
111,1121,-0.2248773575,-0.8813103437,1
111,1153,-1.028293729,-1.636285663,1
111,1185,-0.8353514671,-1.7126652,1
111,1217,0.4485496879,-0.8438937664,1
111,1249,0.1108090878,-0.4863114357,1
111,1281,0.5626841187,-1.53339994,1
111,1313,0.2748541534,-2.670099974,1
111,1345,-0.7098699808,-0.8811571598,1
111,1377,-1.381570935,-0.0488474369,1
111,1409,-0.4318404794,0.02575960755,1
111,1441,-0.4231732488,-0.09469538927,1
111,1473,-0.4264891148,0.8648604155,1
111,1505,-0.2620564401,0.9640985727,1
111,1537,0.1102841124,-0.3991357088,1
111,1569,-0.1201341003,-0.2814928889,1
111,1601,0.07536900043,0.3231468797,1
111,1633,0.3822062612,0.4967328906,1
111,1665,0.2585901022,0.03896638751,1
111,1697,0.2207134366,-0.3271774054,1
111,1729,-0.2363533974,-0.9072324038,1
111,1761,-0.03380292654,-1.100698709,1
111,1793,0.757725656,-0.9547301531,1
111,1825,1.015232325,-1.601688147,1
111,1857,1.213590145,-1.753035545,1
111,1889,1.468340874,-1.183893323,1
111,1921,1.38233912,-1.134921551,1
111,1953,1.198021412,-1.02131474,1
111,1985,0.6051431298,-0.7231948376,1
111,2017,0.1894215345,-0.6619055271,1
143,33,-0.5118756294,-0.1789425611,1
143,65,-0.1203127205,0.2162949443,1
143,97,-0.4323679805,0.4860007763,1
143,129,-4.05175066,-0.4012264013,1
143,161,-0.4376463294,-2.329887867,1
143,193,-0.2384989262,-3.40496254,1
143,225,-0.08007096499,-2.625514269,1
143,257,0.1526973099,-0.9586429596,1
143,289,17.85810661,3.803089857,1
143,321,-1.483373284,-4.325572014,1
143,353,-1.994628429,-2.403974295,1
143,385,-1.300612569,-1.813334465,1
143,417,-1.647944927,-1.528518915,1
143,449,-1.87927258,-1.266713738,1
143,481,-3.674258709,-5.090716362,1
143,513,-2.092274189,-4.659983158,1
143,545,0.34494102,-2.366928577,1
143,577,-0.6389286518,0.01279142499,1
143,609,-0.81026721,-0.3560118675,1
143,641,-1.376059771,0.3678418398,1
143,673,-1.139298677,0.8410705328,1
143,705,-0.9604940414,-0.006609991193,1
143,737,-1.446677446,-0.7665947676,1
143,769,-1.581363559,-0.9752939939,1
143,801,-0.6811512709,-0.4367719889,1
143,833,-0.1815293729,-0.3204962313,1
143,865,-0.00960868597,-0.8755286932,1
143,897,-0.2777719498,-2.013350248,1
143,929,-0.5986221433,-1.733319879,1
143,961,-1.179510951,-3.580490828,1
143,993,-0.9704696536,-3.286120415,1
143,1025,-1.592883468,-3.315608978,1
143,1057,-2.207488537,-4.96655941,1
143,1089,-1.221834302,-3.742476225,1
143,1121,-0.2896430492,-1.188763499,1
143,1153,-0.4273266494,-1.797167897,1
143,1185,-0.4214640856,-2.390193462,1
143,1217,17.37883186,-3.169822454,1
143,1249,14.54965115,-3.259292841,1
143,1281,-0.4132260978,-1.843128681,1
143,1313,-0.4260317087,-1.929770231,1
143,1345,-0.3296354413,-0.536590457,1
143,1377,-0.4338219166,-0.4061688185,1
143,1409,-0.8465110064,-0.5088802576,1
143,1441,-0.5417342782,-0.3552671671,1
143,1473,0.2634592652,0.9826210737,1
143,1505,0.7051466703,1.591500282,1
143,1537,0.07874554396,-0.0401802808,1
143,1569,0.1393015683,-0.4132438004,1
143,1601,0.5186491609,-0.7086791992,1
143,1633,0.5650209188,0.09172978997,1
143,1665,0.8977894783,-0.1547491848,1
143,1697,1.236404896,-0.983798027,1
143,1729,0.8640480042,-1.441979647,1
143,1761,0.6256747842,-1.470856309,1
143,1793,1.087126374,-1.85084939,1
143,1825,1.951674461,-2.69255209,1
143,1857,1.842778206,-1.910737276,1
143,1889,2.487875223,-1.642332554,1
143,1921,1.547331095,-1.932583928,1
143,1953,0.944901526,-1.245776415,1
143,1985,0.2964057326,-0.6870030165,1
143,2017,0.4133293033,-1.036023974,1
175,33,-6.105390549,0.106400311,1
175,65,-5.104219913,-2.427368164,1
175,97,-0.4617910385,-0.1390656233,1
175,129,-3.642619371,-0.9245726466,1
175,161,-2.816083193,-2.111009598,1
175,193,-1.734661579,-4.168298244,1
175,225,-1.482074022,-5.27286005,1
175,257,-1.736572385,-2.64104104,1
175,289,-0.8346683383,-2.454713345,1
175,321,-0.8073009253,-2.740866184,1
