PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 33, filenames: A:[33]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[34]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6144962311,-0.003761768341,1
47,65,-0.4194369912,0.2876841128,1
47,97,-1.189099431,0.0664255619,1
47,129,-0.5935984254,-0.2044960856,1
47,161,1.254541874,-1.005988836,1
47,193,3.235770226,-1.718185782,1
47,225,-1.003185272,-2.17536068,1
47,257,1.343655586,-1.388094664,1
47,289,1.689268112,-0.4605826139,1
47,321,0.2193866968,-0.1588339508,1
47,353,-1.576659918,0.02182692289,1
47,385,-0.3481991291,-0.2043495923,1
47,417,1.295357823,0.1653366536,1
47,449,3.298409462,0.104346633,1
47,481,2.272964478,-0.9779423475,1
47,513,0.9530904293,-0.3331110477,1
47,545,1.640951276,-0.02906024456,1
47,577,1.642987013,-1.720628023,1
47,609,1.822790146,-0.4217464328,1
47,641,2.505605936,0.3136075139,1
47,673,3.628548145,0.06338214874,1
47,705,3.622075081,0.6689382792,1
47,737,3.416120052,1.128725529,1
47,769,1.641324282,0.538911283,1
47,801,0.4519219398,-0.8860150576,1
47,833,0.3590528965,-1.148242235,1
47,865,0.9156141281,-0.01870814338,1
47,897,1.634064674,0.6563817263,1
47,929,1.534925461,-0.8218231201,1
47,961,2.726130486,-1.994269848,1
47,993,1.280807257,-0.6280087233,1
47,1025,0.4060533047,-1.290554047,1
47,1057,0.9561588764,-1.483468413,1
47,1089,1.813679338,-0.5704289079,1
47,1121,2.374422789,0.9129039049,1
47,1153,2.003101349,0.836510241,1
47,1185,0.9957888126,-0.2956084013,1
47,1217,1.073868275,-0.2869529724,1
47,1249,-0.1289218664,-1.467147827,1
47,1281,-0.06964874268,-2.097800732,1
47,1313,1.158027649,-2.806416273,1
47,1345,1.583115816,-3.183879375,1
47,1377,1.303905368,-2.075220585,1
47,1409,1.194256306,-1.964544296,1
47,1441,1.158563733,-3.034534931,1
47,1473,1.100067854,-2.782497644,1
47,1505,1.003833294,-1.176833391,1
47,1537,1.147767782,-0.5228283405,1
47,1569,3.16634655,-2.854937553,1
47,1601,5.820102692,-1.185480595,1
47,1633,1.114187956,-4.944665909,1
47,1665,1.352237463,-4.482441902,1
47,1697,-1.416386485,-4.579754829,1
47,1729,-1.158734918,-2.497316837,1
47,1761,-0.4725331068,0.08726465702,1
47,1793,0.08242076635,-0.1352540255,1
47,1825,0.01813870668,-0.7062226534,1
47,1857,-0.3033860326,-0.854660511,1
47,1889,0.1709563136,-0.6995669603,1
47,1921,0.1873013973,-0.5416765213,1
47,1953,-0.4381123781,-0.9210028052,1
47,1985,-2.113105536,-3.286449194,1
47,2017,-1.556930542,-1.609800935,1
79,33,-0.337498486,0.5592134595,1
79,65,-0.5782110095,-0.9192285538,1
79,97,-0.552324295,-0.9493888617,1
79,129,-1.135541677,-0.6745516062,1
79,161,-1.053591728,-0.6750474572,1
79,193,-0.3944158554,-0.7705900669,1
79,225,0.1273581982,-0.9872477055,1
79,257,0.3845938444,-0.659796834,1
79,289,0.8968839049,0.2701197267,1
79,321,0.5769000053,-0.4985721111,1
79,353,0.3325259089,-0.3289465308,1
79,385,0.7774848938,0.03975230455,1
79,417,1.210286617,-0.2851422727,1
79,449,0.9835267067,-0.3228929937,1
79,481,-0.5416160822,-0.1216348857,1
79,513,-0.5046460629,-0.02308183908,1
79,545,0.6555587053,-0.1982418448,1
79,577,1.046803355,-0.7354383469,1
79,609,0.1418783665,-0.7452192307,1
79,641,0.8402537107,0.1915757358,1
79,673,1.77351284,0.6865013242,1
79,705,1.886897683,1.342876673,1
79,737,1.349669576,1.606178999,1
79,769,0.6712390184,0.7937639356,1
79,801,0.6346619129,-0.5192532539,1
79,833,0.6122707129,-0.07023644447,1
79,865,1.313332677,0.6014868617,1
79,897,1.443171382,0.141443342,1
79,929,1.137202978,-1.437761307,1
79,961,1.42958498,-2.427988529,1
79,993,1.489573717,-1.547422409,1
79,1025,1.5877707,-0.862854898,1
79,1057,1.643452048,-0.8927026391,1
79,1089,1.266134024,-0.3519684076,1
79,1121,1.23221159,0.1719487309,1
