PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 2, filenames: A:[2]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[3]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,993,1.947882652,0.7215441465,1
111,1025,2.519960403,1.724833965,1
111,1057,5.191215515,3.087007046,1
111,1089,7.169271469,4.249797821,1
111,1121,7.873125553,1.324607611,1
111,1153,7.206334591,-0.7844821811,1
111,1185,6.136919975,-1.973654985,1
111,1217,4.446694851,-2.973664284,1
111,1249,2.932718277,-3.963050604,1
111,1281,2.70990777,-4.289278984,1
111,1313,3.212114573,-2.964994192,1
111,1345,2.825173378,-2.750067949,1
111,1377,1.924602032,-3.093813419,1
111,1409,1.948438644,-3.735238552,1
111,1441,2.090964317,-4.47703743,1
111,1473,1.787479639,-3.061676264,1
111,1505,9.555885315,15.33939648,1
111,1537,0.3405148089,-2.56558919,1
111,1569,1.253201485,-2.972393036,1
111,1601,1.639729142,-1.173388839,1
111,1633,0.480602622,-0.2128564119,1
111,1665,-0.2179843187,-0.05276414752,1
111,1697,-0.6252506375,0.2039356232,1
111,1729,-0.5012516975,0.3848480582,1
111,1761,-0.4648926258,0.02873829007,1
111,1793,-1.1885674,-0.318171531,1
111,1825,-1.888229132,-0.1785382628,1
111,1857,-1.49642992,0.383715868,1
111,1889,-0.758928597,1.360493541,1
111,1921,-0.2326129675,0.8649181128,1
111,1953,-0.3723819554,0.4360544086,1
111,1985,-0.1977553368,0.6928967834,1
111,2017,0.04314744473,-0.7870642543,1
143,33,-7.135306835,0.33112216,1
143,65,-5.005856991,-1.340649962,1
143,97,-2.612731218,-0.4649088383,1
143,129,-3.771143198,0.2530289888,1
143,161,-4.120420933,0.3590946198,1
143,193,-4.387011051,0.9693389535,1
143,225,-5.303513527,1.10362792,1
143,257,-4.912093639,0.9553405643,1
143,289,-3.777925253,1.365359306,1
143,321,-2.570292473,1.658308744,1
143,353,-1.388831973,0.3825315237,1
143,385,-1.766697764,-0.2858561277,1
143,417,-1.151747465,-0.6467971206,1
143,449,0.310107708,0.3326196969,1
143,481,0.4244248867,1.118840694,1
143,513,0.08199411631,1.403863192,1
143,545,0.4507539272,0.3724806905,1
143,577,0.9027066231,-0.1581225395,1
143,609,0.9730348587,0.6083278656,1
143,641,0.3387713432,1.375421882,1
143,673,0.1433125734,1.129401565,1
143,705,0.4451639652,1.315691113,1
143,737,1.172438741,1.41880703,1
143,769,8.844409943,2.424141407,1
143,801,2.240865469,0.7159020901,1
143,833,4.127260208,2.15914011,1
143,865,5.38312912,3.469982862,1
143,897,4.425142288,4.351610184,1
143,929,2.829114914,3.465167522,1
143,961,0.4726514816,0.8902816772,1
143,993,0.959880352,1.202814102,1
143,1025,2.81720376,3.270877838,1
143,1057,4.486778259,4.469259739,1
143,1089,6.102062702,4.126851082,1
143,1121,6.963977337,1.728611588,1
143,1153,8.086936951,-0.4476206303,1
143,1185,6.732598305,-1.897345662,1
143,1217,4.917704105,-2.959397316,1
143,1249,4.252729416,-3.590292454,1
143,1281,4.140219688,-2.708384991,1
143,1313,4.375299454,-1.965641737,1
143,1345,4.244976044,-2.28068614,1
143,1377,3.224370956,-2.968470097,1
143,1409,2.545068264,-2.914176464,1
143,1441,3.376383305,-3.033983231,1
143,1473,1.46832037,-2.724131107,1
143,1505,-0.4584450722,-1.746668816,1
143,1537,-0.4424157739,-5.124483109,1
143,1569,1.276823163,-3.027986526,1
143,1601,1.484099865,-1.413969159,1
143,1633,0.9161534905,-1.303898096,1
143,1665,0.2633433342,-2.001372337,1
143,1697,-0.3066552877,-2.054890871,1
143,1729,-0.3598766327,-0.861289084,1
143,1761,-0.8169147372,-0.4220420122,1
143,1793,-1.22965467,-0.6115013361,1
143,1825,-1.24421978,-0.160158813,1
143,1857,-1.182768464,0.3016608655,1
143,1889,-0.8576239347,0.7923840284,1
143,1921,-0.6580722928,0.5864475965,1
143,1953,-0.7691369653,0.551543355,1
143,1985,-0.7915520668,0.7300302982,1
143,2017,-0.0009288191795,-0.5418097973,1
175,33,-4.029803276,0.7160388231,1
175,65,-3.8199296,-1.393799543,1
175,97,-3.921094894,-0.8648771048,1
175,129,-4.437661171,-0.2610145807,1
175,161,-4.681729794,0.09638749063,1
175,193,-4.730494022,0.4068102837,1
175,225,-4.340065956,0.4943544567,1
175,257,-3.689713955,0.5481156111,1
175,289,-2.774193287,0.5569353104,1
175,321,-1.824480295,1.077603936,1
175,353,-1.050250769,0.1780660152,1
175,385,-0.6282036901,-0.1725074351,1
175,417,0.2681059241,-0.9625501037,1
175,449,1.041944861,0.6093275547,1
175,481,0.7788884044,1.932232857,1
175,513,0.08168667555,1.75997138,1
175,545,-0.07562485337,0.7251089811,1
175,577,0.5984436274,-0.7050250173,1
175,609,0.6122726798,0.363540709,1
175,641,0.6732407212,0.9710264802,1
175,673,0.6309666634,1.082011342,1
175,705,0.941683054,1.442499161,1
175,737,2.675095558,2.097499609,1
175,769,2.664079428,2.008700371,1
175,801,4.505752563,2.470819235,1
175,833,6.397737026,3.40899229,1
175,865,6.921951294,3.56356144,1
175,897,5.621008396,3.343051434,1
175,929,4.637079239,2.64943409,1
175,961,3.118014097,1.450746775,1
175,993,1.227816105,0.9819059372,1
175,1025,2.724747181,2.751629114,1
175,1057,3.814715862,4.339101315,1
175,1089,2.531958103,3.28113842,1
175,1121,1.245785713,1.300783515,1
175,1153,6.423136234,-0.02145248652,1
175,1185,6.197688103,-1.591388702,1
175,1217,5.893377304,-1.914638519,1
175,1249,5.506335735,-2.704607725,1
175,1281,5.838171482,-2.692376375,1
175,1313,5.267026424,-2.425925255,1
175,1345,4.444671154,-2.965993643,1
175,1377,3.961103916,-4.593356133,1
175,1409,3.181985378,-3.748876572,1
175,1441,2.351902485,-2.209303379,1
175,1473,0.6103709936,-2.037358761,1
175,1505,-0.3471190035,-1.675832272,1
175,1537,-0.6783991456,-1.969111681,1
175,1569,-0.8320239782,-2.875526428,1
175,1601,-1.253326416,-1.665782452,1
175,1633,-2.426085711,-1.391669273,1
175,1665,-1.090926409,-1.464956522,1
175,1697,-1.105742216,-1.431007624,1
175,1729,-0.8948988914,-1.145537376,1
175,1761,-1.078686714,-1.111275434,1
175,1793,-1.110115647,-0.8986648321,1
175,1825,-0.9155387878,-0.5686439872,1
175,1857,-0.734767437,-0.05323010683,1
175,1889,-0.5224491954,0.5492677689,1
175,1921,-1.005289793,-0.0321803093,1
175,1953,-1.055451155,0.1412701309,1
175,1985,-0.9886839986,0.6352716684,1
175,2017,-0.6817928553,-0.2433235049,1
207,33,0.5411214828,1.246457458,1
207,65,-1.903251171,-1.371258736,1
207,97,-5.062282562,-0.3169160485,1
207,129,-6.184113503,-0.1738436818,1
207,161,-5.873608589,1.281906843,1
207,193,-5.595949173,1.050284863,1
207,225,-3.692042351,0.4604030252,1
207,257,-2.907604933,0.01742506027,1
207,289,-2.437089205,-0.2419275045,1
207,321,-1.917302608,-0.03555983305,1
207,353,-1.084939122,-0.1312713325,1
207,385,0.1951761842,-0.03656756878,1
207,417,2.169127464,-0.7778089046,1
207,449,2.369112015,2.35343051,1
207,481,0.750469923,2.949448347,1
207,513,-0.1327445358,2.215414047,1
207,545,-0.141567573,1.146894932,1
207,577,0.2845607698,-0.528195858,1
207,609,0.7797060013,0.3720497787,1
207,641,1.540453553,1.896076798,1
207,673,1.401763916,1.8466959,1
207,705,1.19514811,3.59735775,1
207,737,1.688923001,1.034297347,1
207,769,2.628782272,1.73112011,1
207,801,4.513962746,3.644785404,1
207,833,5.311946392,3.73272419,1
207,865,5.566401958,3.542407513,1
207,897,5.72942543,3.783324003,1
207,929,5.029443264,2.83436203,1
207,961,1.157336712,0.2908017635,1
207,993,0.7716298103,0.2144751549,1
207,1025,4.644684792,2.642521381,1
207,1057,3.659669399,3.505987644,1
207,1089,3.240225792,3.152746201,1
207,1121,7.574853897,0.816909194,1
207,1153,6.656025887,-0.591272831,1
207,1185,7.282999992,-0.8936635256,1
207,1217,7.008319855,-1.194205999,1
207,1249,6.195858002,-2.063774586,1
207,1281,7.020298958,-2.711082697,1
207,1313,7.15017271,-2.995177746,1
207,1345,4.525551796,-3.511302233,1
207,1377,3.302004576,-4.359335899,1
207,1409,2.115785122,-3.808973074,1
207,1441,1.728367925,-2.106239319,1
207,1473,1.513205528,-1.308975458,1
207,1505,0.1447162032,-1.361251831,1
207,1537,-0.7364491224,-1.740360498,1
207,1569,-1.403633833,-1.959723234,1
207,1601,-1.463551879,-1.686385751,1
207,1633,-1.437486053,-1.417069793,1
207,1665,-3.561037064,-2.384456635,1
207,1697,-2.427669764,-1.271611452,1
207,1729,-1.214605808,-0.7664988041,1
207,1761,-1.43326211,-1.051185846,1
207,1793,-1.343668222,-0.5542811155,1
207,1825,-0.3662782907,0.1084639728,1
207,1857,-0.5688644648,-0.03635585308,1
207,1889,-1.125188589,0.02488876879,1
207,1921,-1.829021335,-0.1989383996,1
207,1953,-1.656958938,-0.2336724401,1
207,1985,-0.9840733409,0.4697112441,1
207,2017,-1.006443739,-0.1621305943,1
239,33,-25.16504288,2.031116009,1
239,65,-5.320500851,-1.946763992,1
239,97,-5.594500542,-1.714282632,1
239,129,-6.29770422,-0.1843680143,1
239,161,-6.087263584,0.8936182261,1
239,193,-5.436136723,0.9707485437,1
239,225,-3.424141407,0.4111588001,1
239,257,-1.828853369,-2.215553284,1
239,289,-1.299810171,-1.030777693,1
239,321,-1.520766973,-0.8237303495,1
239,353,-0.658210218,-0.5765833855,1
239,385,0.4084690809,-0.4323693514,1
239,417,1.301948428,0.07393148541,1
239,449,1.753172636,1.373322248,1
239,481,0.06735447049,2.978942633,1
239,513,-0.3332988322,2.380282402,1
239,545,-0.1706504375,1.32667315,1
239,577,-11.02125359,-14.3274889,1
239,609,1.115051031,0.197686255,1
239,641,3.659661293,2.528846741,1
239,673,3.775653601,2.203438282,1
239,705,1.38959229,0.5276880264,1
239,737,2.185900927,0.4108343124,1
239,769,3.230978489,0.6313306093,1
239,801,3.786414862,3.200055838,1
239,833,4.663753986,3.422976971,1
239,865,5.370438576,3.412603378,1
239,897,6.982439995,4.964939117,1
239,929,5.19614172,2.657730341,1
239,961,1.429449558,0.01996874809,1
239,993,2.98027277,1.921620846,1
239,1025,4.347654343,2.699188948,1
239,1057,5.521855354,3.102959156,1
239,1089,10.10608673,2.894085407,1
239,1121,13.61322308,0.7662764788,1
239,1153,15.09731865,-0.05929359049,1
239,1185,8.535423279,-0.8124682903,1
239,1217,7.975972176,-1.874857664,1
239,1249,7.002449512,-3.087501049,1
239,1281,6.766941071,-3.462575912,1
239,1313,6.297533035,-3.229614973,1
239,1345,5.145402908,-3.835637093,1
239,1377,2.095439672,-3.561654091,1
239,1409,-0.3723163605,-2.710842609,1
239,1441,0.7768300772,-1.783266425,1
239,1473,1.779345274,-0.7875469923,1
239,1505,1.182039976,-1.26127398,1
239,1537,-0.8751137257,-1.570083857,1
239,1569,-2.071640968,-1.611880064,1
239,1601,-0.7867414951,-1.495329857,1
239,1633,-0.6836642027,-1.317800164,1
239,1665,-3.435921192,-2.265547752,1
239,1697,-1.6051085,-1.220345736,1
239,1729,-1.344469905,-0.7300826311,1
239,1761,-1.679252505,-0.6342012882,1
239,1793,-2.315187693,-0.15224123,1
239,1825,-1.350243449,0.6160835028,1
239,1857,-1.450924397,-0.1772208959,1
239,1889,-2.066314459,-0.261364758,1
239,1921,-3.98574543,0.7733262181,1
239,1953,-1.623903513,0.5540037155,1
239,1985,-0.6694073677,0.4474625587,1
239,2017,-0.5759176016,-0.5040454268,1
271,33,-7.945201397,2.644025803,1
271,65,-5.347367287,-1.48340106,1
271,97,-5.356980801,-2.316234589,1
271,129,-5.824928761,-1.065345526,1
271,161,-5.815166473,-0.9906526208,1
271,193,-7.057737827,-0.6269016266,1
271,225,-5.54168129,-0.4905321598,1
271,257,-3.296037912,-1.536529064,1
271,289,-3.436883211,-2.303495884,1
271,321,-10.79575157,-18.8640976,1
271,353,0.1325737238,-1.579936028,1
271,385,0.06846214831,-0.5913676023,1
271,417,0.03081995249,0.1690448225,1
271,449,0.3257693052,0.9443091154,1
271,481,0.08846014738,1.402369976,1
271,513,0.03743813932,1.675127625,1
271,545,0.3830010295,1.097867489,1
271,577,-0.06055761874,-0.7968001366,1
271,609,0.8479596972,0.5388915539,1
271,641,1.683599353,1.623265743,1
271,673,2.754657269,1.618023038,1
271,705,1.501992941,-0.101088047,1
271,737,0.972864151,0.6540944576,1
271,769,1.86193943,0.3789886236,1
271,801,2.390314102,1.232148409,1
271,833,4.42222929,3.118201494,1
271,865,5.95015955,4.342549324,1
271,897,7.375434875,4.248392105,1
271,929,6.016349316,2.657416821,1
271,961,4.947216034,2.747407436,1
271,993,4.25483799,2.657158852,1
271,1025,4.793696404,3.298232555,1
271,1057,7.064808369,2.899598598,1
271,1089,11.56895256,3.596090317,1
271,1121,15.33823109,1.282299995,1
271,1153,16.02725792,-0.3261952698,1
271,1185,16.4119072,-0.9959394932,1
271,1217,8.817146301,-2.388538599,1
271,1249,7.773207664,-3.296264648,1
271,1281,6.248304367,-3.825289726,1
271,1313,4.993622303,-4.054250717,1
271,1345,4.353676796,-3.86105442,1
271,1377,2.394341469,-3.31150651,1
271,1409,0.3756350279,-2.407348633,1
271,1441,-0.05313551426,-0.9077254534,1
271,1473,0.536873579,-0.6271295547,1
271,1505,0.9428557158,-1.402269602,1
271,1537,-0.5547682047,-1.099142194,1
271,1569,-0.9292337894,-0.9333899021,1
271,1601,-0.9999940395,-1.403784394,1
271,1633,-1.207387447,-1.879911423,1
271,1665,-1.126856565,-1.059677839,1
271,1697,-1.357052207,-0.9870628715,1
271,1729,-1.727423072,-0.6436131001,1
271,1761,-2.02708292,-0.2595151067,1
271,1793,-2.184082031,-0.711977303,1
271,1825,-1.596608639,-0.1846549511,1
271,1857,-0.9968298674,0.2069039941,1
271,1889,-1.99166131,1.551808715,1
271,1921,-2.598004341,1.654800415,1
271,1953,-1.775596619,0.7821782827,1
271,1985,-0.820520401,0.3234370351,1
271,2017,0.06735920906,-1.02984643,1
303,33,-6.706962585,2.652463913,1
303,65,-4.777514458,-0.8909060955,1
303,97,-4.859434128,-1.650971055,1
303,129,-5.23835516,-2.257391453,1
303,161,-4.887905121,-1.118692994,1
303,193,-3.759854317,-0.6715471745,1
303,225,-3.932202339,-0.4724875689,1
303,257,-3.180567026,-1.802695394,1
303,289,-3.252270937,-3.230038643,1
303,321,-1.91284585,-1.785659194,1
303,353,-0.8324153423,-1.60972023,1
303,385,-0.5085674524,-0.4066839218,1
303,417,-1.012874603,0.701610744,1
303,449,-0.7840293646,0.5699301362,1
303,481,-0.2831063867,0.356487155,1
303,513,-0.42298913,1.090721726,1
303,545,-0.09785497189,1.030102372,1
303,577,0.4081509411,0.01658117771,1
303,609,0.3278078437,0.9751338959,1
303,641,0.8342835903,1.564948678,1
303,673,1.892428041,1.26288867,1
303,705,0.6429862976,0.7015168667,1
303,737,0.3403075933,0.876239419,1
303,769,1.158542752,0.9366346598,1
303,801,2.14517355,1.673977017,1
303,833,3.09295845,3.466935635,1
303,865,2.971809387,4.535046577,1
303,897,4.022058487,4.5531497,1
303,929,5.937533855,2.735531092,1
303,961,5.857950211,3.394624472,1
303,993,5.221811295,3.409655571,1
303,1025,6.503594875,2.659338474,1
303,1057,8.356737137,1.992585897,1
303,1089,9.717890739,2.816132545,1
303,1121,10.29332829,1.529341102,1
303,1153,9.951562881,0.2364951223,1
303,1185,9.455032349,-0.375702858,1
303,1217,9.296430588,-2.178450584,1
303,1249,8.333564758,-3.059936047,1
303,1281,6.720256805,-3.5923841,1
303,1313,5.143180847,-4.120742321,1
303,1345,4.070429325,-4.150006294,1
303,1377,2.15179348,-3.141346216,1
303,1409,0.3443742096,-2.125645399,1
303,1441,-0.4746187627,-0.7765072584,1
303,1473,-0.3575006127,-0.2820094824,1
303,1505,-0.6795882583,-0.8444405198,1
303,1537,-0.9889110327,-1.029944539,1
303,1569,-0.2686185241,-0.367690444,1
303,1601,-0.27475968,-0.9128602147,1
303,1633,-0.5252886415,-1.148104429,1
303,1665,-1.325719476,-0.405012548,1
303,1697,-3.378677607,-0.429351747,1
303,1729,-3.976743698,0.04825568199,1
303,1761,-1.640775204,-0.2351616025,1
303,1793,-1.214588046,-0.8931811452,1
303,1825,-0.546461165,-0.406056881,1
303,1857,0.172278583,0.4026616812,1
303,1889,-0.7449812889,1.650318861,1
303,1921,-2.1470294,1.598635674,1
303,1953,-2.646499157,0.7120751739,1
303,1985,-1.948328972,0.2444030941,1
303,2017,0.02064657211,-0.9858829975,1
335,33,-4.809375286,2.141226292,1
335,65,-4.699244499,-1.492467403,1
335,97,-2.800707817,-1.271637201,1
335,129,-14.36910915,15.22872925,1
335,161,-3.415138721,-1.337681532,1
335,193,-1.349418163,-0.951228857,1
335,225,-0.8063602448,-1.494582415,1
335,257,-1.793573856,-2.976559162,1
335,289,-0.6610616446,-1.694752336,1
335,321,-1.377716541,-1.655129194,1
335,353,-2.511211634,-1.889004469,1
335,385,-1.968093157,-0.2791533768,1
335,417,-2.145352125,1.010159254,1
335,449,-1.79717803,0.6208674908,1
335,481,-1.719911337,0.6841375828,1
335,513,-1.514893532,1.064980984,1
335,545,-0.9046571255,0.9226807356,1
335,577,-0.5980154276,0.6302018166,1
335,609,-0.8242635727,1.712133884,1
335,641,-0.1958175898,2.186280727,1
335,673,0.6715173125,1.376934171,1
335,705,1.140908241,1.192498446,1
335,737,1.677582502,1.31011188,1
335,769,1.883677006,1.49491632,1
335,801,2.415741682,1.651058912,1
335,833,3.301614761,2.670369864,1
335,865,3.390893936,4.132008553,1
335,897,4.579490185,4.834828377,1
335,929,6.353793144,3.470256805,1
335,961,6.422759056,3.577861786,1
335,993,6.869534492,3.377896786,1
335,1025,7.79957962,1.630599976,1
335,1057,9.193894386,1.319714308,1
335,1089,11.1785326,0.9472779036,1
335,1121,11.22282028,-0.1281873584,1
335,1153,10.66799927,-0.2646114528,1
335,1185,9.101132393,-0.4994539022,1
335,1217,10.12323761,-2.433454037,1
335,1249,8.868771553,-3.166561604,1
335,1281,7.282241344,-3.347367048,1
335,1313,4.664473057,-3.671229601,1
335,1345,3.74332428,-5.080720901,1
335,1377,1.746403694,-4.039757729,1
335,1409,0.1028171182,-3.340234756,1
335,1441,-0.6240176558,-1.573141217,1
335,1473,-1.32086134,-0.4400396943,1
335,1505,-1.028620839,-0.2787206173,1
335,1537,-0.9543511868,-0.4512207508,1
335,1569,-0.2446143627,-0.2555211186,1
335,1601,0.054027915,-0.3124278784,1
335,1633,-0.3828347027,-0.49404037,1
335,1665,-0.8329870701,0.0078779459,1
335,1697,-0.7143266201,0.218167901,1
335,1729,-1.154514074,-0.122902751,1
335,1761,-1.282965899,-0.2691555917,1
335,1793,-0.3075729609,-0.4078929126,1
335,1825,0.3968191743,-0.2592275739,1
335,1857,0.224726975,0.01176707447,1
335,1889,-0.9579655528,0.08382150531,1
335,1921,-1.402602077,0.5943436027,1
335,1953,-1.451068878,0.0195953548,1
335,1985,-2.014358997,0.4808775783,1
335,2017,-1.406293511,-0.2930147052,1
367,33,-5.921650887,1.80506444,1
367,65,-4.17007494,-0.5422174335,1
367,97,-0.6773648262,-1.338250518,1
367,129,-0.4310910702,-0.72927773,1
367,161,-1.778868437,-1.155918479,1
367,193,-1.263492107,-1.694172263,1
367,225,-0.9801082611,-1.599421501,1
367,257,-1.559740543,-2.292085171,1
367,289,-0.8299607038,-0.6288497448,1
367,321,-2.230372906,-2.112339497,1
367,353,-4.439871788,-2.166311502,1
367,385,-4.025989532,-0.3167588115,1
367,417,-2.957033157,0.9858927131,1
367,449,-2.053988218,1.010634303,1
367,481,-2.680183411,1.705384731,1
367,513,-1.801272869,2.482013226,1
367,545,-1.265663028,1.489817023,1
367,577,-2.254403114,1.72104013,1
367,609,-1.354423285,1.878275633,1
367,641,-0.7990062237,2.20803237,1
367,673,-0.1026762128,1.620873928,1
367,705,0.891706109,1.621421933,1
367,737,1.757236004,2.285883665,1
367,769,1.940743446,1.799221516,1
367,801,2.381276369,1.584936619,1
367,833,3.589250803,2.595073938,1
367,865,4.369572639,3.626052618,1
367,897,5.242563725,6.033374786,1
367,929,6.75356102,6.273337841,1
367,961,7.285478115,4.281932354,1
367,993,7.970837116,4.132225037,1
367,1025,8.675632477,3.28001976,1
367,1057,8.845088005,2.64458704,1
367,1089,11.15896416,1.722720146,1
367,1121,11.41178322,0.434160769,1
367,1153,10.16610622,-1.285254955,1
367,1185,10.69351768,-0.5233311653,1
367,1217,10.95994568,-2.660230637,1
367,1249,10.65766335,-3.715207815,1
367,1281,8.536905289,-3.420593977,1
367,1313,4.679096222,-2.236926556,1
367,1345,5.039255142,-7.752346039,1
367,1377,3.244473696,-6.487723351,1
367,1409,0.8716239929,-5.263246536,1
367,1441,-0.2128277123,-2.785448074,1
367,1473,-0.4543766081,-0.8618527055,1
367,1505,-0.07194685936,0.1301478744,1
367,1537,0.3354637623,0.4699212909,1
367,1569,0.6077608466,-0.876280427,1
