PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 4, filenames: A:[4]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[5]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
175,193,-2.496061802,-0.4554015398,1
175,225,-3.199899197,0.1285826266,1
175,257,-2.691829443,0.3469062448,1
175,289,-2.065183163,0.6668906212,1
175,321,-1.309608698,0.3514515162,1
175,353,-0.9762098789,0.3636577427,1
175,385,-0.7793371677,0.3441102803,1
175,417,-0.6967443228,0.7743621469,1
175,449,-0.8840585947,1.315063715,1
175,481,-0.315937072,1.037076354,1
175,513,0.657807827,0.2842658758,1
175,545,1.359523058,0.4509596825,1
175,577,0.4832723141,0.7418107986,1
175,609,0.7989721298,5.683904648,1
175,641,4.295639992,3.722582817,1
175,673,4.768836975,2.967202902,1
175,705,11.93311787,-11.97206306,1
175,737,3.66247654,3.616736889,1
175,769,5.103836536,4.199538231,1
175,801,6.200752258,4.172092438,1
175,833,5.546954632,4.00479126,1
175,865,4.080243111,1.464374781,1
175,897,3.630949974,2.36176753,1
175,929,4.044599533,2.298934698,1
175,961,4.461219788,2.016025543,1
175,993,3.469115734,4.244893074,1
175,1025,5.67970705,1.951994061,1
175,1057,6.574537277,0.03265193105,1
175,1089,6.4258461,-1.311164618,1
175,1121,6.706501961,-1.772043228,1
175,1153,7.826648235,-2.10645771,1
175,1185,8.649740219,-1.635950446,1
175,1217,8.499504089,-1.336859703,1
175,1249,8.893296242,-2.082433701,1
175,1281,10.29827118,-3.821624041,1
175,1313,10.04393387,-5.409442425,1
175,1345,4.120717049,-2.586190939,1
175,1377,1.792329311,-1.301724672,1
175,1409,2.610276937,-2.154560089,1
175,1441,2.29723525,-2.756714821,1
175,1473,2.114508867,-1.924160719,1
175,1505,1.41695869,-2.035705566,1
175,1537,1.433994412,-1.64771533,1
175,1569,0.8048722744,-0.08331954479,1
175,1601,2.214372635,-2.666062832,1
175,1633,2.150035858,-3.056841612,1
175,1665,0.2482760549,-0.8362506628,1
175,1697,-0.05639284849,0.04483921826,1
175,1729,0.0896089375,0.4625959396,1
175,1761,0.2869102359,0.7314694524,1
175,1793,0.708979547,0.3419597149,1
175,1825,0.160480082,-0.4845302105,1
175,1857,-0.2873569727,0.1640960872,1
175,1889,-0.4487775564,1.003376007,1
175,1921,-0.4035550058,0.6111277342,1
175,1953,-0.362142086,0.08410853148,1
175,1985,-0.2684624493,0.1249485612,1
175,2017,-0.1440497935,-0.7947821617,1
207,33,-1.153932691,1.651454687,1
207,65,-0.596827507,-0.896850884,1
207,97,-1.067695618,-2.165862083,1
207,129,-3.62446928,-2.662033081,1
207,161,-4.27691412,-3.501164675,1
207,193,-10.82503986,17.0347805,1
207,225,-2.128908157,0.4474237263,1
207,257,-1.752218604,0.3279480338,1
207,289,-1.358495712,1.015974522,1
207,321,-1.251422167,0.8762073517,1
207,353,-1.310869217,0.6066869497,1
207,385,-2.76729393,0.8129371405,1
207,417,-0.6043425798,0.7600927949,1
207,449,-0.06216398627,0.711782217,1
207,481,0.2256062627,0.7672328949,1
207,513,0.4591431618,0.358176887,1
207,545,0.4283132553,0.7658416033,1
207,577,1.67420876,3.50601697,1
207,609,3.659789085,2.903943539,1
207,641,3.79577136,2.865704536,1
207,673,3.160799503,2.649967194,1
207,705,2.790857077,3.149559975,1
207,737,3.963243246,5.918269157,1
207,769,0.2324128151,0.8796591759,1
207,801,5.83771801,4.024755478,1
207,833,5.33339262,3.524707556,1
207,865,4.994292736,2.471961498,1
207,897,4.34123373,2.220693111,1
207,929,5.242974281,1.906152725,1
207,961,6.325891495,-1.001749039,1
207,993,6.38880682,1.930990219,1
207,1025,7.612664223,1.696156621,1
207,1057,9.26033783,-1.182591081,1
207,1089,7.463916779,-0.04241228104,1
207,1121,7.12181282,-0.1671456099,1
207,1153,10.45614243,-0.1776895523,1
207,1185,9.191655159,-1.321909189,1
207,1217,8.670728683,-2.058387041,1
207,1249,9.02737999,-2.567317963,1
207,1281,11.51912117,-4.654493809,1
207,1313,9.581281662,-6.194293976,1
207,1345,4.583787441,-0.8147244453,1
207,1377,3.768530369,0.5374270678,1
207,1409,3.270900488,-0.750197649,1
207,1441,2.259171724,-0.9496077299,1
207,1473,0.8625118732,-0.1432812214,1
207,1505,0.4249111414,-0.1281498671,1
207,1537,1.163246989,-1.153262854,1
207,1569,1.213044047,-1.162061214,1
207,1601,1.301184773,-1.654863596,1
207,1633,1.059988499,-1.678961992,1
207,1665,-0.1232435703,-0.5316814184,1
207,1697,0.459178865,0.297800988,1
207,1729,1.354959488,0.6483493447,1
207,1761,0.7738633156,0.8268897533,1
207,1793,0.6782922745,0.5779034495,1
207,1825,0.2179555148,0.415186584,1
207,1857,0.1409622431,0.9720916748,1
207,1889,0.3680292964,1.665909529,1
207,1921,-0.4369604886,0.7591670156,1
207,1953,-0.4507935643,0.1342280209,1
207,1985,-0.6548255682,0.02384404838,1
207,2017,-0.6655898094,-1.009189844,1
239,33,-0.3683761358,2.072043896,1
239,65,-0.7165041566,-0.3403151333,1
239,97,-0.9464425445,-1.675578117,1
239,129,-0.6316330433,-1.37240386,1
239,161,-2.627194881,-3.360484123,1
239,193,-2.739156246,-1.377025366,1
239,225,-1.373345852,-0.2053391486,1
239,257,-1.093422294,0.3176568151,1
239,289,-1.137887716,1.301464438,1
239,321,-0.9905879498,0.7596921325,1
239,353,-3.183934212,0.6309435368,1
239,385,-2.408403873,0.361246258,1
239,417,-0.1160055399,0.4974112511,1
239,449,0.2625811398,0.7108769417,1
239,481,0.8660601377,0.5435715318,1
239,513,1.065967083,-0.2863370776,1
239,545,1.023932457,0.5743730068,1
239,577,2.656825542,4.537109375,1
239,609,4.522060394,3.658607483,1
239,641,3.534854412,2.751697302,1
239,673,1.159780741,2.41149497,1
239,705,1.362255812,3.05270648,1
239,737,2.227217197,4.35017395,1
239,769,3.464314938,3.811681509,1
239,801,4.717624187,3.640444994,1
239,833,4.812983513,1.954111576,1
239,865,5.812737942,3.120316267,1
239,897,5.59581089,4.437656403,1
239,929,6.498924255,2.534605742,1
239,961,6.913162231,1.865765333,1
239,993,7.508843899,1.774835825,1
239,1025,8.681463242,0.4219480753,1
239,1057,8.759362221,1.215935946,1
239,1089,7.868910789,2.299510002,1
239,1121,6.691536903,1.675301433,1
239,1153,8.480592728,2.657936335,1
239,1185,9.353772163,-0.900801897,1
239,1217,9.672132492,-2.568231821,1
239,1249,10.65017414,-2.848010778,1
239,1281,10.45073318,-3.08907342,1
239,1313,8.997476578,-2.571390152,1
239,1345,7.918301582,-1.760091782,1
239,1377,7.023021698,-0.7295523882,1
239,1409,4.353778362,0.8646357656,1
239,1441,2.251526117,0.2518228292,1
239,1473,0.5110100508,0.9094711542,1
239,1505,-0.1247158051,0.3271738291,1
239,1537,0.6817846298,-0.6529383659,1
239,1569,1.018954277,-0.8915834427,1
239,1601,0.7016322017,-1.215771794,1
239,1633,-0.3449396491,-0.6890192032,1
239,1665,-0.750336647,0.7359297276,1
239,1697,-0.5117663145,0.6147252917,1
239,1729,-5.989335537,-0.1298860312,1
239,1761,1.013845325,0.5831843615,1
239,1793,0.9767313004,0.7143652439,1
239,1825,0.4875858426,0.6122598648,1
239,1857,0.1420255154,1.005758047,1
239,1889,0.04665198922,1.143256426,1
239,1921,-0.2421272993,0.8625323772,1
239,1953,-0.08362219483,0.3961279392,1
239,1985,-0.05856285989,-0.002887990326,1
239,2017,-0.2590319216,-1.158182979,1
271,33,-0.9478538036,1.953112841,1
271,65,-0.6642606258,-0.2056120038,1
271,97,-0.3449428082,-1.388869405,1
271,129,-0.5065693855,-2.326663494,1
271,161,-1.478683114,-1.800797582,1
271,193,-1.381266356,0.03581947088,1
271,225,-1.140375495,0.6018791199,1
271,257,-1.819734812,1.741629004,1
271,289,-1.292226911,1.079279184,1
271,321,-0.9427807927,0.3522124887,1
271,353,-19.34314346,7.254351616,1
271,385,-0.8636340499,-0.3169181943,1
271,417,1.069970489,0.5803719163,1
271,449,2.19358325,1.146517754,1
271,481,3.446458817,0.6485543251,1
271,513,3.703250885,-1.080468655,1
271,545,2.307255983,-0.01316487789,1
271,577,4.817613602,2.455816507,1
271,609,5.887396336,3.185680389,1
271,641,3.236669302,3.256186247,1
271,673,1.953421593,2.34693718,1
271,705,1.931289911,3.141499281,1
271,737,2.683119535,4.622663975,1
271,769,3.681807995,4.270023346,1
271,801,4.854635715,3.262516022,1
271,833,6.175032616,2.687689781,1
271,865,6.684407711,4.30437851,1
271,897,6.235267162,5.77241087,1
271,929,7.099800587,3.614497423,1
271,961,7.526818275,3.100177526,1
271,993,8.039014816,2.940212727,1
271,1025,8.791072845,2.668208599,1
271,1057,10.51327229,1.276076317,1
271,1089,8.519112587,2.126681566,1
271,1121,7.295229912,1.68461597,1
271,1153,8.344159126,1.968686104,1
271,1185,9.597435951,-1.168680668,1
271,1217,11.32172394,-2.688009024,1
271,1249,11.2506218,-3.021797419,1
271,1281,10.86167336,-3.229762793,1
271,1313,9.941925049,-3.277916431,1
271,1345,8.519343376,-2.283112764,1
271,1377,6.965013981,-1.08588779,1
271,1409,5.030842781,-0.1412026882,1
271,1441,2.761296034,-0.8430743814,1
271,1473,1.966447592,-1.091184735,1
271,1505,0.7050830126,-0.5185877085,1
271,1537,0.9581766129,-0.52858603,1
271,1569,0.8394868374,-0.08507549763,1
271,1601,0.4242880344,-0.6801776886,1
271,1633,-0.284466058,-0.2933746278,1
271,1665,-1.127627134,1.970006227,1
271,1697,-0.7125366926,1.303497434,1
271,1729,0.1643028557,0.3003866673,1
271,1761,0.2630189061,0.2037218213,1
271,1793,0.3147399127,0.7679718733,1
271,1825,0.5039087534,0.7152180672,1
271,1857,-0.1583839357,0.9667197466,1
271,1889,-0.2740350366,1.184663296,1
271,1921,0.1005324125,0.9055118561,1
271,1953,1.24951303,0.9175086021,1
271,1985,1.930513263,1.338040113,1
271,2017,0.2626352906,-1.087893605,1
303,33,-1.29612422,1.490692854,1
303,65,-0.5148665309,-1.160893083,1
303,97,-0.1289424896,-1.170781612,1
303,129,-0.6804767847,-0.7833930254,1
303,161,-2.042709827,-0.9216099381,1
303,193,-1.740547299,-1.147246599,1
303,225,-1.752212644,0.3355215192,1
303,257,-1.840945959,0.7984139919,1
303,289,-1.377833605,0.003949180245,1
303,321,-0.3085669279,0.01544137299,1
303,353,-0.5155255795,0.1930038631,1
303,385,-1.51619637,0.4572987854,1
303,417,-0.06821940839,0.5746195316,1
303,449,0.4394596815,1.138609886,1
303,481,0.6075092554,1.371896267,1
303,513,1.984121203,0.8758625984,1
303,545,3.832742929,1.748184085,1
303,577,4.579797745,2.232866287,1
303,609,3.372445822,3.158167362,1
303,641,2.776987314,3.143865824,1
303,673,3.193318367,2.565782785,1
303,705,2.073687553,2.844449997,1
303,737,3.452730417,7.111339092,1
303,769,3.521472931,4.164489746,1
303,801,4.351514816,2.569004297,1
303,833,6.186590672,1.378408432,1
303,865,5.261755943,3.24592185,1
303,897,4.402657032,5.161280632,1
303,929,4.783590794,4.370988846,1
303,961,7.900822639,4.424713135,1
303,993,9.120555878,3.999243259,1
303,1025,7.559165001,3.506004333,1
303,1057,10.36579609,0.388674736,1
303,1089,11.57934475,1.403240561,1
303,1121,10.45905495,2.562747002,1
303,1153,9.939231873,2.321941137,1
303,1185,10.66128063,-1.137575626,1
303,1217,11.53693867,-2.898133278,1
303,1249,12.09552574,-3.161931276,1
303,1281,11.99443626,-3.492191315,1
303,1313,11.74776459,-4.275523186,1
303,1345,9.397415161,-3.581438541,1
303,1377,7.038160801,-1.734644771,1
303,1409,5.726414204,-0.8874310255,1
303,1441,4.467260361,-1.102223396,1
303,1473,2.254824162,-1.750157595,1
303,1505,1.824243546,-0.774004817,1
303,1537,2.676760197,-0.7849186659,1
303,1569,1.414028883,-0.2242956758,1
303,1601,0.1195181608,-0.6757758856,1
303,1633,-0.3377592564,-0.3673930466,1
303,1665,-0.3118885756,1.261113882,1
303,1697,-0.2137284875,1.435602188,1
303,1729,0.6002957821,0.703038156,1
303,1761,0.2913060486,0.5160956383,1
303,1793,-0.25130862,1.089189291,1
303,1825,-0.3132523298,1.440077543,1
303,1857,-0.1321703792,1.299543977,1
303,1889,0.05483832955,1.272923946,1
303,1921,0.06250318885,0.9668974876,1
303,1953,1.604150891,2.735485554,1
303,1985,1.579268932,2.158245325,1
303,2017,0.3929451704,-0.8192148209,1
335,33,-1.191976547,1.102626801,1
335,65,-0.390920043,-2.373991251,1
335,97,-0.09225147963,-1.189503193,1
335,129,-0.6833026409,-0.1301041245,1
335,161,-0.7216328382,-0.1000039577,1
335,193,-0.4449922442,-1.194668293,1
335,225,-0.7794665694,-0.7572877407,1
335,257,-2.120964527,-0.436824441,1
335,289,-1.762441397,-0.4263674319,1
335,321,-0.3199191689,-1.129701495,1
335,353,0.3139365911,0.4236548543,1
335,385,-0.01141317189,1.10650146,1
335,417,-0.6798009276,1.232500911,1
335,449,-0.9285806417,1.383707404,1
335,481,-1.786540031,2.730712652,1
335,513,0.2154183388,1.407299757,1
335,545,1.673617601,1.095387578,1
335,577,2.102136612,1.658663511,1
335,609,1.074978828,2.13049078,1
335,641,0.6408145428,2.252625942,1
335,673,3.492501497,2.798470974,1
335,705,3.282888174,2.712804794,1
335,737,2.774541378,2.997472286,1
335,769,3.56488657,3.188045025,1
335,801,3.995186567,2.4106915,1
335,833,5.184238434,0.9431815147,1
335,865,5.214267731,2.667781591,1
335,897,4.955247402,4.738704205,1
335,929,5.29427433,4.004706383,1
335,961,6.213458538,4.530112267,1
335,993,7.100142002,3.43358326,1
335,1025,7.39895916,1.424091339,1
335,1057,10.62080383,0.9061975479,1
335,1089,11.5427494,0.8641275167,1
335,1121,11.42947578,-0.4574584961,1
335,1153,16.03367233,1.451827765,1
335,1185,13.11870575,-3.202338934,1
335,1217,13.57414818,-3.29911232,1
335,1249,13.38800907,-3.657160282,1
335,1281,12.57992172,-3.857951403,1
335,1313,11.73395729,-4.117981911,1
335,1345,9.619897842,-4.826546192,1
335,1377,7.558767796,-2.641665936,1
335,1409,5.712401867,-1.208586097,1
335,1441,4.48946476,-1.033756852,1
335,1473,-5.51859808,16.42034721,1
335,1505,8.889800072,-15.48858643,1
335,1537,2.495816469,-1.160031915,1
335,1569,1.476744056,-0.8541431427,1
335,1601,0.6005392671,-0.6785699725,1
335,1633,0.1021609604,-0.1666454524,1
335,1665,-0.3935796022,0.9207555652,1
335,1697,-1.140853882,0.9380137324,1
335,1729,-0.4069708586,0.8585407734,1
335,1761,-0.02264159918,0.8497177362,1
335,1793,-0.4969981015,0.661018014,1
335,1825,-0.7555756569,1.219805717,1
335,1857,-0.5557379723,1.13295722,1
335,1889,-0.3930097222,0.7962691784,1
335,1921,-0.849145174,1.357839465,1
335,1953,-0.2812016606,1.630036592,1
335,1985,0.01724390686,1.005303383,1
335,2017,-0.1841758341,-0.7004132271,1
367,33,-1.097225428,1.140205383,1
367,65,0.07128532231,-1.19497323,1
367,97,0.4388152659,-1.300308108,1
367,129,0.2605564296,-2.051162481,1
367,161,0.2033525556,-0.5090675354,1
367,193,0.5839077234,-0.1325734258,1
367,225,-0.05203121901,-0.5304028988,1
367,257,-0.914814055,-0.8037016988,1
367,289,-0.6549085379,-0.9932487011,1
367,321,0.1669810414,-3.073206902,1
367,353,0.1550070047,0.3733429313,1
367,385,-0.356474638,1.112222195,1
367,417,-0.6057928205,0.4757270217,1
367,449,-0.7500017881,0.2025968134,1
367,481,-1.444160581,0.6224554181,1
367,513,-0.1073648632,1.202237844,1
367,545,0.9137220979,0.1128669679,1
367,577,1.246965885,0.2563506365,1
367,609,1.984468222,2.104798317,1
367,641,2.885853767,2.553734303,1
367,673,4.158421516,2.42272234,1
367,705,3.832798004,2.492886782,1
367,737,3.422489882,2.667841434,1
367,769,3.885166168,2.879827976,1
367,801,3.845372438,2.585848093,1
367,833,3.482058525,1.848562956,1
367,865,4.258983612,2.869895697,1
367,897,5.643544197,3.390557528,1
367,929,4.876544476,2.11207056,1
367,961,5.336728096,3.783389807,1
367,993,6.909772873,4.02680254,1
367,1025,8.150258064,3.162852287,1
367,1057,11.21895504,2.059761047,1
367,1089,12.74303436,0.5929425955,1
367,1121,13.12954617,-0.9223136902,1
367,1153,14.35219669,-1.254202008,1
367,1185,16.85419846,-3.103243113,1
367,1217,15.98243332,-4.206226349,1
367,1249,13.13075066,-4.366437435,1
367,1281,12.47479534,-4.042416573,1
367,1313,11.0682621,-4.089107513,1
367,1345,9.829227448,-4.4494133,1
367,1377,8.904046059,-1.920824051,1
367,1409,4.69430685,-1.239665627,1
367,1441,4.100374699,-0.9638466835,1
367,1473,20.19392014,9.436750412,1
367,1505,2.619777441,-1.669830799,1
367,1537,1.854154587,-1.826736689,1
367,1569,1.231115341,-1.590706587,1
367,1601,0.5564564466,-1.150197148,1
367,1633,0.3509549499,-0.1563472748,1
367,1665,-1.638162851,0.720315516,1
367,1697,-2.917168617,1.428398967,1
367,1729,-1.396806002,1.320213556,1
367,1761,-0.5181547403,0.8405252695,1
367,1793,-0.7333052754,0.6325497627,1
