PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 67, filenames: A:[67]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[68]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8349885941,0.1838985085,1
47,65,-0.7060581446,-0.06513974071,1
47,97,-0.3932076097,0.02330155671,1
47,129,-0.5157986879,0.3605918288,1
47,161,-0.9559699297,0.4602884054,1
47,193,0.6337852478,5.004107952,1
47,225,0.6463537216,0.01110363007,1
47,257,-0.5935937166,-2.020668983,1
47,289,-1.201321959,-4.390536308,1
47,321,-0.1586668491,-2.081657887,1
47,353,-0.06244103611,-0.8419840336,1
47,385,0.1120999455,-0.3262060881,1
47,417,0.2800353467,-0.5365402699,1
47,449,-0.1208406091,-0.4868220687,1
47,481,-0.8360242844,0.1952129602,1
47,513,-0.8787873983,0.1152603626,1
47,545,-0.4410999417,-0.6066652536,1
47,577,-0.1208661795,-0.7620863318,1
47,609,-0.2083059549,-0.6011919379,1
47,641,-1.48588109,-1.452804327,1
47,673,-1.296539664,-0.8537057042,1
47,705,-0.8361769915,-0.4716194868,1
47,737,-0.7958257198,0.2333291769,1
47,769,-19.26684189,7.403871059,1
47,801,0.5122708678,-0.1817450523,1
47,833,0.6490657926,0.138745904,1
47,865,0.4991751909,0.07163143158,1
47,897,0.6264901757,0.291985631,1
47,929,0.379335463,0.05852267146,1
47,961,0.0935254693,-0.5145105124,1
47,993,-0.731441021,-0.3946627975,1
47,1025,-1.922315717,-0.6604727507,1
47,1057,-1.678957462,-1.498716235,1
47,1089,-2.037881374,-1.423513889,1
47,1121,-2.679542303,-0.74178195,1
47,1153,-2.693839073,-1.316570759,1
47,1185,-2.19644022,-1.604920864,1
47,1217,-1.703665137,-1.546073198,1
47,1249,-1.772163033,-1.031266212,1
47,1281,-1.357397914,-0.2883514166,1
47,1313,0.4066011906,0.02022254467,1
47,1345,2.356873989,0.07449269295,1
47,1377,0.7609126568,0.8286221027,1
47,1409,-1.596546769,1.090956211,1
47,1441,16.18955803,14.56191063,1
47,1473,1.901063919,-2.460573673,1
47,1505,0.5407791138,-2.287248373,1
47,1537,-0.9754447341,-1.945546865,1
47,1569,-0.5957916975,-1.422796965,1
47,1601,-0.170114994,-0.03134077787,1
47,1633,-1.736059546,0.4062846899,1
47,1665,-1.987268448,-0.7087049484,1
47,1697,-0.2685494423,0.1813679338,1
47,1729,0.212275207,-0.2145363688,1
47,1761,-0.1172318459,0.1518849432,1
47,1793,0.04616177082,0.2703344226,1
47,1825,0.00193926692,-0.248618722,1
47,1857,-0.2662163973,-0.3902323246,1
47,1889,0.1029088497,-0.9212719202,1
47,1921,-0.2016035318,-0.5115333796,1
47,1953,-0.4852250814,-0.8291178942,1
47,1985,-0.3551860154,-0.6126410961,1
47,2017,0.2581176758,0.07995247841,1
79,33,-0.04479682446,0.1279488355,1
79,65,-0.4347563386,-0.0464922674,1
79,97,-0.219707936,-0.2127839029,1
79,129,-0.04727187753,-0.03073039651,1
79,161,-0.6387724876,0.1679888517,1
79,193,-1.023418307,0.3949675858,1
79,225,-0.542342484,0.9374485016,1
79,257,-1.117922544,-0.6450787187,1
79,289,-1.174774408,-1.225959063,1
79,321,-0.2393819094,-0.530115068,1
79,353,0.6326546669,0.1303379536,1
79,385,-0.002588137984,0.1005773544,1
79,417,-0.1866932809,8.957087994e-05,1
79,449,-0.3611230254,-0.5327844024,1
79,481,-0.2894081473,-0.2591038644,1
79,513,0.0273000598,-0.3738579154,1
79,545,-0.2593370676,-0.6723182201,1
79,577,-0.579198122,-0.3920316696,1
79,609,-0.4061950445,-0.2537125051,1
79,641,-1.265772343,-0.5362643003,1
79,673,-1.285762429,-0.6626806855,1
79,705,-0.2678548098,-0.09644681215,1
79,737,0.1430428624,0.4524038732,1
79,769,0.4516939223,0.2815517187,1
79,801,0.5657804012,0.2911559939,1
79,833,1.002221227,0.2711788118,1
79,865,1.341224909,-0.009545788169,1
79,897,0.9194819927,0.05004046857,1
79,929,0.738725543,-0.1069792062,1
79,961,0.3135074973,-0.1678776592,1
79,993,0.06635129452,0.1702303588,1
79,1025,-0.5063673258,-0.7203222513,1
79,1057,-1.426512957,-1.339580417,1
79,1089,-1.296445131,-0.6462661028,1
79,1121,-1.367404461,-0.7973139286,1
79,1153,-2.624411106,-1.800046444,1
79,1185,-2.367211342,-0.9098902345,1
79,1217,-1.549136639,-0.773124218,1
79,1249,-1.841296196,-1.189049482,1
79,1281,-1.955425262,-1.294658899,1
79,1313,-2.584375143,-1.640957713,1
79,1345,-1.568707705,-1.796864629,1
79,1377,-0.2810958624,0.6804044843,1
79,1409,-0.8978686929,0.3429888487,1
79,1441,-0.7692602873,-0.9407147765,1
79,1473,-0.0059440732,-4.608750343,1
79,1505,-15.21145439,6.462048531,1
79,1537,-0.4601825476,-1.299975157,1
79,1569,-0.2081477642,-1.051090717,1
79,1601,-0.3657754064,-0.9027163386,1
79,1633,-0.8364341259,-0.8618073463,1
79,1665,-0.9151979685,-0.3601105809,1
79,1697,-0.0148409605,-0.04073512554,1
79,1729,0.2909351885,-0.3845077157,1
79,1761,-0.3867868483,-0.5112758875,1
79,1793,-0.3792866766,-0.5576922894,1
79,1825,-0.05701145902,-0.1942928433,1
79,1857,0.464951545,-0.1431790888,1
79,1889,0.7100306749,-0.2497463226,1
79,1921,0.5869438648,-0.3420539498,1
79,1953,0.3991955519,-0.476470679,1
79,1985,0.3125299215,-0.4271654487,1
79,2017,0.2795525789,-0.3859898448,1
111,33,-0.2512002885,0.03595607355,1
111,65,-0.03618305922,-0.3674478233,1
111,97,0.02911549807,-0.2442382574,1
111,129,-0.1402540803,-0.1895364076,1
111,161,-0.5511084795,0.007372274995,1
111,193,-1.14073801,0.3237734139,1
111,225,-1.304805994,1.327295542,1
111,257,-1.339504957,0.3246735334,1
111,289,-0.9771215916,0.1191468239,1
111,321,-0.2473028004,0.06890177727,1
111,353,0.1923108399,0.1267563552,1
111,385,-0.03020201623,-0.2035365999,1
111,417,0.4248153567,-0.02617642283,1
111,449,0.9019056559,-0.5059038401,1
111,481,-0.2276103497,-0.3918018341,1
111,513,0.8132301569,-0.7878763676,1
111,545,0.1615378261,-0.1799013615,1
111,577,-0.2301839143,0.126617223,1
111,609,-0.06617391109,0.3555722237,1
111,641,-0.5262897611,0.0003686323762,1
111,673,-0.5695282817,-0.1083696932,1
111,705,-0.2513906956,0.2260759324,1
111,737,0.1576186717,0.9143037796,1
111,769,0.960603416,0.6855356693,1
111,801,10.30307961,2.061373711,1
111,833,0.7305778265,0.00994502008,1
111,865,0.6463922262,-0.7235907316,1
111,897,0.9810333252,-0.9217398167,1
111,929,0.765788734,-0.4219707251,1
111,961,-0.0985224694,-0.1901874244,1
111,993,0.1325594187,-0.09265586734,1
111,1025,-0.0713326335,-0.3977105618,1
111,1057,-1.156240702,-1.015742064,1
111,1089,-0.6867357492,-0.3540868163,1
111,1121,-1.238952041,-1.041584969,1
111,1153,-2.193086863,-1.375897169,1
111,1185,-2.194705963,-0.8995273113,1
111,1217,-1.793797255,-1.118051767,1
111,1249,-2.137297392,-1.490660906,1
111,1281,-2.693731546,-2.109229803,1
