PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 7, filenames: A:[7]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[8]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
47,1313,0.744461298,-0.352442503,1
47,1345,0.7939449549,0.1731077433,1
47,1377,1.225929022,0.9339278936,1
47,1409,0.432571888,1.683047175,1
47,1441,-1.915952086,0.5066480637,1
47,1473,-1.892854691,1.603071213,1
47,1505,-2.081656456,1.82354629,1
47,1537,-1.208012819,0.3196651042,1
47,1569,-0.4076778293,-0.2486904711,1
47,1601,0.2001793385,-0.4101199508,1
47,1633,1.093854904,0.3034123182,1
47,1665,1.275524139,0.1299836636,1
47,1697,0.9056549072,-0.4963700175,1
47,1729,0.6567153931,-0.5707261562,1
47,1761,-0.196990788,-0.02241969109,1
47,1793,-1.014680386,0.05221797526,1
47,1825,-1.153750658,-0.103767544,1
47,1857,-0.864541173,0.1918055415,1
47,1889,-0.5611063242,0.2211941332,1
47,1921,-0.53301543,0.3091964722,1
47,1953,-0.4336378574,0.08212692291,1
47,1985,-1.626333237,-0.13432163,1
47,2017,-4.251302719,-0.06031990051,1
79,33,-20.24155998,1.605622411,1
79,65,-0.6009995937,-0.02615171671,1
79,97,-0.6914373636,-0.2704502344,1
79,129,-0.9478882551,-0.2509692609,1
79,161,-0.9017461538,-1.953351021,1
79,193,-0.5183004141,-0.9353197813,1
79,225,-0.2118374705,-0.7270264626,1
79,257,-0.3239210844,-1.608611226,1
79,289,-0.0225443095,-1.123791456,1
79,321,15.90564823,-13.05187225,1
79,353,1.584644794,-1.14027667,1
79,385,1.890701294,-3.109446764,1
79,417,1.570074081,-2.684735298,1
79,449,1.072682738,-1.816062212,1
79,481,0.6809885502,-0.4196578264,1
79,513,0.54745996,0.9590755701,1
79,545,0.723696053,1.498144865,1
79,577,0.834094882,0.1509744823,1
79,609,0.2390054464,-1.734313726,1
79,641,0.2188108563,-0.6465275288,1
79,673,0.03379282355,-0.03632442653,1
79,705,0.07410186529,0.4074412584,1
79,737,0.3563845158,-0.1551159918,1
79,769,-0.4764940441,-0.5119869709,1
79,801,-1.477564216,-0.7117851973,1
79,833,-1.413593054,-0.6465983987,1
79,865,-1.539199114,-0.2939117551,1
79,897,-1.39489913,-0.3277273774,1
79,929,-3.436222076,-3.029729605,1
79,961,8.908678055,15.50619793,1
79,993,-1.439723492,-1.354385495,1
79,1025,-0.7150906324,-1.110277772,1
79,1057,0.04570537806,-0.6029316187,1
79,1089,-0.1922201514,-0.2135567963,1
79,1121,-0.3846966326,0.6612894535,1
79,1153,-0.04716137052,0.9582452178,1
79,1185,0.05945827067,0.2949230075,1
79,1217,0.1096817404,-0.2102824152,1
79,1249,0.5891262293,-0.01568078995,1
79,1281,0.9521520138,0.09931820631,1
79,1313,1.149817705,-0.0740262568,1
79,1345,0.9963046908,0.1426420361,1
79,1377,11.957057,1.292391777,1
79,1409,-2.058508873,2.883840084,1
79,1441,-4.162507057,2.641611099,1
79,1473,-2.58336544,1.898616672,1
79,1505,-1.525982857,0.9115926027,1
79,1537,-0.9895728827,-0.5428977013,1
79,1569,0.2699621618,-0.7388454676,1
79,1601,0.78737849,-0.2038125396,1
79,1633,0.7021256089,0.01117520034,1
79,1665,0.2853873372,-0.1893065274,1
79,1697,-0.02784669399,-0.2283586264,1
79,1729,-0.38159585,-0.3094312549,1
79,1761,-0.5541504025,-0.1855353713,1
79,1793,-1.148123384,-0.06572656333,1
79,1825,-1.659186482,0.2711166739,1
79,1857,-1.151632667,-0.01616666466,1
79,1889,-0.9076727629,-0.2378755659,1
79,1921,-0.703813076,0.35253492,1
79,1953,-0.5568079948,0.2116597742,1
79,1985,-1.077127457,-0.2310820222,1
79,2017,-1.923184395,-0.1846037507,1
111,33,0.07309353352,2.288733244,1
111,65,-0.6084299684,-0.1594337821,1
111,97,-1.128049135,-0.7959558964,1
111,129,-1.118604422,-1.141240358,1
111,161,-1.57100296,-1.090751648,1
111,193,-1.121213078,-0.6033086777,1
111,225,-0.2400363088,-0.4641503692,1
111,257,0.09507145733,-2.05801487,1
111,289,0.04844111204,-1.744777322,1
111,321,0.201212883,-1.67811811,1
111,353,1.174517632,-1.69055438,1
111,385,1.789114237,-2.558077574,1
111,417,2.459825516,-3.233438492,1
111,449,0.8197889924,-1.584539533,1
111,481,-0.4562827051,-0.1612469256,1
111,513,0.04223227501,0.3160945773,1
111,545,0.7735896111,0.2943020761,1
111,577,1.257956862,-0.06575629115,1
111,609,0.1113289893,-0.8956444263,1
111,641,-0.1182168499,0.3057971895,1
111,673,-0.764632225,0.331871748,1
111,705,-0.4984722733,0.4068523645,1
111,737,0.09050950408,0.0829423517,1
111,769,-0.8350782394,-0.4682600498,1
111,801,-1.902804136,-0.2191741765,1
111,833,-2.260305882,-0.1752165556,1
111,865,-1.914573312,0.2271014452,1
111,897,-1.044336915,0.160956338,1
111,929,-0.1562678814,-0.563021481,1
111,961,9.071838379,16.89120293,1
111,993,-0.09814441204,-0.5717637539,1
111,1025,-0.4189035296,-0.9825775623,1
111,1057,-0.005476593971,-1.055558205,1
111,1089,0.2130551487,-0.03324899077,1
111,1121,0.3941994309,1.498311639,1
111,1153,0.119240202,0.3893975019,1
111,1185,0.04500342906,-0.4332727194,1
111,1217,0.48308146,-0.2796516418,1
111,1249,0.8370704055,-0.3764572144,1
111,1281,0.5692406297,-0.5098503828,1
111,1313,0.6624935269,-0.2316452563,1
111,1345,0.1639257669,-0.3105179667,1
111,1377,-0.7730859518,1.07225728,1
111,1409,-4.808208466,2.382302284,1
111,1441,-5.88551712,2.43478632,1
111,1473,-2.375747442,1.193810344,1
111,1505,-1.928793669,0.6575976014,1
111,1537,-1.523382902,0.6937915087,1
111,1569,-0.2432072759,-0.03296023607,1
111,1601,0.9631483555,-0.1413108259,1
111,1633,0.6742518544,0.06808009744,1
111,1665,-0.2538520396,-0.3178842962,1
111,1697,-0.496542424,-0.475966692,1
111,1729,-0.4525149465,-0.2659378946,1
111,1761,-0.7137987018,-0.08075135946,1
111,1793,-1.575379252,-0.2850353122,1
111,1825,-1.968458056,-0.2053663433,1
111,1857,-1.644076705,-0.1739059389,1
111,1889,-1.534931064,-0.4184347391,1
111,1921,-0.9749572277,-0.08752734214,1
111,1953,-0.788115859,0.112563774,1
111,1985,-1.504666567,-0.01756645739,1
111,2017,-0.5895571709,-0.2160156369,1
143,33,-0.6075014472,2.161721468,1
143,65,-0.80700773,-0.9722305536,1
143,97,-1.209400177,-1.572844028,1
143,129,-1.336433053,-1.884368777,1
143,161,-1.38566339,-0.8756639957,1
143,193,-1.054872632,-0.6347315907,1
143,225,-0.3796171546,-0.6396096349,1
143,257,0.2189262807,-1.681678295,1
143,289,0.1303850561,-1.527154326,1
143,321,-0.009936124086,-0.8396639824,1
143,353,0.008124172688,-1.245584846,1
143,385,0.9867186546,-2.250096798,1
143,417,0.9478696585,-1.646404028,1
143,449,0.5283773541,-0.7992734909,1
143,481,0.2011028528,0.3877272308,1
143,513,0.3832395673,0.4095079005,1
143,545,0.5672565699,-0.4512833953,1
143,577,0.7201554179,-0.494407177,1
143,609,-0.116242975,0.2751333117,1
143,641,-0.1935454309,1.264876962,1
143,673,0.07591383904,0.4226124883,1
143,705,0.02333255112,-0.09412890673,1
143,737,0.5180869102,-0.2951245308,1
143,769,-0.06631292403,-1.396514773,1
143,801,-1.392191887,-0.4898462892,1
143,833,-2.565224648,0.01347872615,1
143,865,-1.883480787,0.3089291751,1
143,897,-0.1999813914,0.1592751443,1
143,929,0.67679286,-1.478414774,1
143,961,0.6525241733,-0.7215920687,1
143,993,0.6699148417,-0.5676380396,1
143,1025,0.5345395803,-1.313286066,1
143,1057,0.2735339999,-1.061164498,1
143,1089,0.0384170413,0.552328825,1
143,1121,0.2972980142,0.8587704301,1
143,1153,0.02843520045,-0.5083943009,1
143,1185,-0.01282066107,-0.692065239,1
143,1217,0.4022958875,0.1361401677,1
143,1249,0.6146445274,-0.8782248497,1
143,1281,0.228179276,-1.013268232,1
143,1313,0.7220448256,-0.2426147759,1
143,1345,0.5785275698,0.05748423934,1
143,1377,-0.9350554347,0.2127988935,1
143,1409,-4.045055866,1.013346672,1
143,1441,-5.595611572,1.518714666,1
143,1473,-4.883067608,1.201409101,1
143,1505,-3.357691288,1.466003418,1
143,1537,-2.784221649,1.653137445,1
143,1569,-1.066084862,0.5922184587,1
143,1601,0.2817943692,0.1930621713,1
143,1633,0.1535169184,0.2325617522,1
143,1665,0.1670272052,-1.264721394,1
143,1697,-0.2534948885,-1.15341258,1
143,1729,-0.711327672,-0.8339962959,1
143,1761,-1.267989278,-0.5436935425,1
143,1793,-2.22535038,-0.7484128475,1
143,1825,-2.380458355,-0.6320775151,1
143,1857,-1.86636281,-0.1984115541,1
143,1889,-1.61752975,-0.1626462638,1
143,1921,-1.351177573,-0.5645890236,1
143,1953,-1.242056489,-0.235583216,1
143,1985,-1.531952262,-0.1050023213,1
143,2017,-0.5856786966,-0.1785938591,1
175,33,-1.690564752,1.157771826,1
175,65,-1.30787468,-0.609287262,1
175,97,-1.333049536,-1.787827492,1
175,129,-2.004882813,-2.017818451,1
175,161,-4.154069901,-1.78096509,1
175,193,-1.005731106,-0.7654246092,1
175,225,-0.4623711109,-0.7259045243,1
175,257,-0.1966845393,-1.139225006,1
175,289,-0.06928822398,-1.289720297,1
175,321,-0.425524205,-1.321332574,1
175,353,-0.7604414225,-1.484164715,1
175,385,-0.01135442406,-1.015956521,1
175,417,0.4844023883,0.003355622292,1
175,449,0.6786206961,0.4416167438,1
175,481,0.9319269657,0.6938916445,1
175,513,0.9938119054,0.4497692585,1
175,545,-0.009202182293,-0.3697313666,1
175,577,-0.02098664641,-0.07069846988,1
175,609,-0.2194126099,0.618401885,1
175,641,-0.2273823023,0.9437026978,1
175,673,-0.3474924862,0.5757918954,1
175,705,-0.1994829327,-0.3991032839,1
175,737,0.9959733486,-0.9052923918,1
175,769,0.8691626191,-1.477494001,1
175,801,-0.474347949,-0.3829026818,1
175,833,-1.890506983,0.4867851734,1
175,865,-3.565757275,3.701017618,1
175,897,-7.960336208,1.234649777,1
175,929,0.06201130152,-0.5150235295,1
175,961,0.8028446436,-0.5576979518,1
175,993,0.9814176559,-0.5555477142,1
175,1025,0.2526035905,-1.347682953,1
175,1057,-0.1506104618,-1.399236441,1
175,1089,-0.1201085821,-0.359007597,1
175,1121,0.0424521938,-0.08072316647,1
175,1153,-0.02704973519,-0.4499844909,1
175,1185,0.2857877016,-0.6443218589,1
175,1217,0.7855527997,-0.292050302,1
175,1249,0.5007297993,-0.6250944138,1
175,1281,1.429953218,-1.030260801,1
175,1313,2.128604412,-0.9313204288,1
175,1345,1.461740017,-0.8652536869,1
175,1377,0.0295163095,-1.02636981,1
175,1409,-1.374216795,0.6402485967,1
175,1441,-3.236958981,2.747406483,1
175,1473,-1.414346457,0.5072417259,1
175,1505,-1.337172985,0.3818429112,1
175,1537,-1.696018457,0.4431680441,1
175,1569,-0.7648079991,0.4309087992,1
175,1601,0.415263474,0.5492806435,1
175,1633,0.1591080576,0.1902171969,1
175,1665,1.099192619,-0.5577293634,1
175,1697,0.6302211285,-0.7905725241,1
175,1729,-0.9219737053,-0.6422353983,1
175,1761,-1.009108186,-1.158069134,1
175,1793,-1.48406899,-0.2040553838,1
175,1825,-1.754917979,0.1579531729,1
175,1857,-1.355710149,-0.2921365201,1
175,1889,-0.9499561787,-0.3963521123,1
175,1921,-0.7811737061,-0.2845123708,1
175,1953,-1.310896158,-0.5304303169,1
175,1985,-2.031029224,-0.123995617,1
175,2017,-2.523177385,-0.272028327,1
207,33,-1.395231247,0.4208384752,1
207,65,-1.908494592,-1.949151993,1
207,97,-2.283336163,-3.780424595,1
207,129,-1.236472964,-3.967811108,1
207,161,-0.3192663193,-2.935950279,1
207,193,-0.01663270593,-1.035995245,1
207,225,-0.5819376111,-0.3764320612,1
207,257,-0.5027594566,-0.6581377983,1
207,289,-0.4924767911,-1.147781491,1
207,321,-0.4563120306,-2.7908988,1
207,353,-0.4269719124,-1.702961087,1
207,385,-0.5320928693,-0.7740677595,1
207,417,0.3449302018,0.2725009322,1
207,449,0.979703486,0.9022747278,1
207,481,1.293459535,0.7880783677,1
207,513,1.395995855,0.5010122061,1
207,545,0.6837589145,-0.2470613867,1
207,577,0.4743221402,-0.3865737319,1
207,609,-0.0686544776,-0.4364231825,1
207,641,-0.03466148674,0.2258856446,1
207,673,-0.2315941155,0.6817800403,1
207,705,-0.6262410283,-0.2255508453,1
207,737,0.7931459546,-1.035961151,1
207,769,3.062039614,-0.3783717752,1
207,801,17.50931358,8.792684555,1
207,833,0.4723049998,0.5685045719,1
207,865,-0.09902226925,2.121887207,1
207,897,-3.240663767,2.260164738,1
207,929,0.1559035182,0.4236136079,1
207,961,0.737464726,-0.153391093,1
207,993,0.5267339945,-0.706841886,1
207,1025,-0.1839460135,-1.331513286,1
207,1057,-0.6373568773,-1.548565865,1
207,1089,-0.3039852381,-1.062314272,1
207,1121,-0.2611351609,-0.6896286011,1
207,1153,0.2610248327,-0.6321952939,1
207,1185,1.016636729,-1.099066257,1
207,1217,1.212990999,-0.8015242219,1
207,1249,1.433125019,-0.8263745308,1
207,1281,2.386222363,-1.411388993,1
207,1313,2.546120644,-2.505070686,1
207,1345,2.544955254,-2.303026438,1
207,1377,1.646849632,-1.214031219,1
207,1409,-1.361608028,2.12694335,1
207,1441,-2.260534763,3.967071533,1
207,1473,-0.8692531586,1.369038463,1
207,1505,-0.3872113228,0.3407778144,1
207,1537,-0.4126212597,0.2495132387,1
207,1569,-0.3368689418,0.3915256858,1
207,1601,0.4521209002,0.2502825558,1
207,1633,0.4517552853,0.07770457864,1
207,1665,-0.7834655643,0.2997198701,1
207,1697,-1.262908697,0.02365636826,1
207,1729,-1.662270069,-0.2979712784,1
207,1761,-1.278838754,-0.5022864342,1
207,1793,-1.77650106,0.009470775723,1
207,1825,-1.237493515,0.2645762563,1
207,1857,-0.5403558016,-0.1605780274,1
207,1889,-1.065859795,-0.2845873237,1
207,1921,-1.152235985,-0.5687336922,1
207,1953,-1.532431722,-0.406039536,1
207,1985,-2.330919027,0.8349362612,1
207,2017,-5.446825027,-0.175790906,1
239,33,-1.305187345,0.9380877018,1
239,65,-1.928723931,-2.142872334,1
239,97,-2.203958511,-2.875977993,1
239,129,-0.5205389261,-3.669511318,1
239,161,0.7541214824,-2.97162056,1
239,193,0.9336252213,-1.963710189,1
239,225,0.2420300394,-1.620062351,1
239,257,0.250164479,-2.253766537,1
239,289,-0.4358093739,-1.965312123,1
239,321,-0.2731679082,-2.553676128,1
239,353,-0.02851599455,-1.523059249,1
239,385,-0.1879808009,-0.2696682811,1
239,417,0.4727895856,0.44763273,1
239,449,0.6282960773,0.8363442421,1
239,481,0.519497335,0.5652880073,1
239,513,0.4446654916,-0.2833024263,1
239,545,0.8102289438,-0.6154952049,1
239,577,1.572862864,-2.294279575,1
239,609,2.512709141,-3.210702419,1
239,641,0.5393918753,0.2289467752,1
239,673,0.1919545531,0.3956996202,1
239,705,0.1484314799,-0.9129397869,1
239,737,1.052892208,-1.346170902,1
239,769,1.214326978,-0.5718227029,1
239,801,0.9797139764,-0.3093602955,1
239,833,1.974531054,0.4456362128,1
239,865,2.595144272,0.7531226873,1
239,897,2.769019842,1.225126028,1
239,929,2.342961311,1.142357469,1
239,961,1.563327193,0.01185154915,1
239,993,1.025479555,-1.167997003,1
239,1025,0.5013597608,-1.740458488,1
239,1057,0.3374021649,-1.532347083,1
239,1089,0.9296234846,-3.25342083,1
239,1121,6.134765625,-5.841972351,1
239,1153,0.9297409058,-1.443514824,1
239,1185,2.073806286,-1.345903754,1
239,1217,2.302078009,-1.368540645,1
239,1249,2.80557847,-1.387258172,1
239,1281,3.320502043,-2.14109993,1
239,1313,2.522022724,-3.141987801,1
239,1345,1.923641443,-3.46634388,1
239,1377,1.378448725,-2.63718915,1
239,1409,0.009192347527,-0.4848440886,1
239,1441,-1.022588491,0.9551408887,1
239,1473,-1.63423562,0.775306344,1
239,1505,-1.308781862,0.5573959351,1
239,1537,-1.005740166,0.5371516347,1
239,1569,-0.177627027,0.323546797,1
239,1601,0.5205076933,0.1945599318,1
239,1633,-0.4724014997,1.100504875,1
239,1665,-2.111637115,1.148604989,1
239,1697,-2.73793292,1.367867351,1
239,1729,-4.203300476,0.405865252,1
239,1761,-4.708667755,0.2005171776,1
239,1793,-2.909222126,0.5700984001,1
239,1825,-1.803265691,0.3036169708,1
239,1857,-0.9369835854,0.08551745862,1
239,1889,-1.464831352,-0.1609065235,1
239,1921,-1.878644228,-0.4363471866,1
239,1953,-3.172522783,-0.4327152669,1
239,1985,-4.884130955,0.435410738,1
239,2017,-6.424191952,-0.2649650574,1
271,33,-0.7565521598,2.392976522,1
271,65,-2.071470737,-1.968831897,1
271,97,-2.919290781,-2.980379581,1
271,129,-1.632148981,-1.926283121,1
271,161,-0.1187696159,-1.993537426,1
271,193,0.4751237333,-0.8039726019,1
271,225,1.162958503,-1.173279405,1
271,257,1.333311081,-2.146712303,1
271,289,0.1003931761,-1.783409119,1
271,321,0.2255849242,-0.7103828192,1
271,353,0.5721775889,-0.8895652294,1
271,385,3.350794792,0.5924677849,1
271,417,2.369792223,1.66291821,1
271,449,0.1170961857,1.181640625,1
271,481,0.05957472324,0.6335676312,1
271,513,0.01867347956,-0.2356010079,1
271,545,0.785538435,-0.7841178179,1
271,577,1.722669601,-1.053921223,1
271,609,5.478957176,-5.749709606,1
271,641,0.4427116513,0.3032616973,1
271,673,0.4234203696,0.1291900575,1
271,705,0.2822340727,-0.4304603338,1
271,737,0.5157824755,-0.9340493679,1
271,769,1.252302289,-0.8926554322,1
271,801,1.828630209,-0.2709058821,1
271,833,2.390066147,0.4120169282,1
271,865,2.426121712,0.8865542412,1
271,897,2.562800169,1.347368002,1
271,929,2.929870605,0.2701941133,1
271,961,3.670409679,-0.7392462492,1
271,993,4.702005386,-1.902719259,1
271,1025,2.162808657,-2.348424435,1
271,1057,1.513377905,-2.764650345,1
271,1089,2.946691513,-5.557824612,1
271,1121,4.781896114,-5.913920403,1
271,1153,6.442023754,-3.229904652,1
271,1185,6.3692379,-1.946686029,1
271,1217,4.005708694,-1.981052279,1
271,1249,3.691512585,-2.100343943,1
271,1281,4.020879745,-2.468548775,1
271,1313,2.957014561,-2.553750277,1
271,1345,0.6934473515,-5.734701633,1
271,1377,0.3208287954,-5.504806995,1
271,1409,-0.01368534565,-3.376553535,1
271,1441,-1.383237362,-1.244065285,1
271,1473,-2.805418968,-0.6293568015,1
271,1505,-2.078210354,0.2633365691,1
271,1537,-0.9741494656,0.5488750935,1
271,1569,-0.4019867182,0.2978967428,1
271,1601,-0.5171818733,0.7875309587,1
271,1633,-2.004187584,2.783924103,1
271,1665,-3.543423653,1.713417172,1
271,1697,-4.104092598,2.369464397,1
271,1729,-4.401489258,1.614216328,1
271,1761,-3.013834476,0.5239892602,1
271,1793,-2.232144356,0.9701464176,1
271,1825,-1.927336574,0.6189455986,1
271,1857,-1.816019535,-0.08477218449,1
271,1889,-1.789465427,-0.1842076778,1
271,1921,-1.48848772,-0.1286592931,1
271,1953,-2.76789546,-0.5379635692,1
271,1985,-4.022790432,-0.4571050107,1
271,2017,-21.85268021,-0.2992740273,1
303,33,15.94753647,2.94119668,1
303,65,-1.550101519,-2.552437544,1
303,97,-1.292072415,-1.899619341,1
303,129,-1.435295105,-2.014541388,1
303,161,-0.5366393924,-1.036295533,1
303,193,0.4240887165,-0.8243989944,1
303,225,0.861600399,-0.7314379215,1
303,257,0.5064710379,-1.052828193,1
303,289,1.416289449,-14.63464928,1
303,321,0.3105573058,0.4090265632,1
303,353,0.6036537886,-0.2834652066,1
303,385,3.765321732,0.3993278742,1
303,417,2.416054726,1.174140811,1
303,449,0.6070551872,0.5359190702,1
303,481,-0.3473958969,-0.2323971093,1
303,513,-0.594722569,-0.4974508286,1
303,545,-0.09711924195,-0.5506651998,1
303,577,0.245218426,-0.7178542614,1
303,609,0.5185086131,-0.8027434945,1
303,641,0.8916579485,-0.4552916586,1
303,673,0.8537265062,0.09256362915,1
303,705,0.5985496044,-0.08706367016,1
303,737,0.4324156046,-0.1884109378,1
303,769,0.9555526376,-0.3842185736,1
303,801,1.592570305,0.01754444093,1
303,833,2.821487427,0.5518503785,1
303,865,2.207942724,1.186385274,1
303,897,1.857002258,1.001227975,1
303,929,2.872921467,-0.02245253325,1
303,961,3.607558012,-1.280713201,1
303,993,5.37103653,-2.463938713,1
303,1025,3.597131968,-3.562238693,1
303,1057,0.3695304394,-4.128571987,1
303,1089,2.683489799,-6.099002838,1
303,1121,3.787008286,-5.96240139,1
303,1153,5.344176769,-3.424921513,1
303,1185,7.202309608,-2.849381924,1
303,1217,4.726390362,-2.458491802,1
303,1249,4.352272987,-2.563990593,1
303,1281,4.770629406,-2.934718132,1
303,1313,3.736031294,-3.684413433,1
303,1345,1.935484648,-4.486887932,1
303,1377,2.371113777,-4.933971405,1
303,1409,1.465916395,-2.616440535,1
303,1441,-0.1937230229,-1.530567765,1
303,1473,-1.349210858,-0.598431468,1
303,1505,-1.193402052,0.06013521552,1
303,1537,-0.6035560966,0.2395828515,1
303,1569,-0.7731050253,0.004482805729,1
303,1601,-0.9475090504,0.2509571612,1
303,1633,-1.64854908,1.567566156,1
303,1665,-2.952771902,2.191353798,1
303,1697,-4.919567108,1.389358759,1
303,1729,-4.919224739,1.9498806,1
303,1761,-2.884149075,2.332310677,1
303,1793,-2.26931119,2.516046524,1
303,1825,-1.66399765,0.6710035801,1
303,1857,-2.018296719,0.1146225333,1
303,1889,-1.853759289,0.02609243989,1
303,1921,-1.56184721,-0.2855717242,1
303,1953,-2.604905128,0.02868020535,1
303,1985,-1.865424871,0.2693373561,1
303,2017,-0.6514502764,-0.0001487582922,1
335,33,0.5035513639,2.179485321,1
335,65,-0.9263387918,-2.389145613,1
335,97,-0.8930203915,-2.427535057,1
335,129,-0.9833350182,-2.084326267,1
335,161,-0.5685446262,-1.655989885,1
335,193,-0.2584933937,-0.9955779314,1
335,225,-0.03816309571,-0.629502058,1
335,257,0.2728400826,-0.6634836793,1
335,289,0.3543385565,-0.2887406349,1
335,321,0.2456097007,0.1026363969,1
335,353,0.3367151022,0.140545696,1
335,385,0.4799535275,-0.2908846438,1
335,417,0.8545932174,-0.02256623656,1
335,449,0.9808109403,0.4572166502,1
335,481,0.4058080018,-7.194572449,1
335,513,0.1648758501,-5.334574223,1
335,545,0.1043216288,-1.732274652,1
335,577,0.1332606673,-0.9835287333,1
335,609,0.2281572819,-0.7147672176,1
335,641,0.4491528869,-0.3545972705,1
335,673,0.5166267157,0.0523763001,1
335,705,0.2735652328,-0.2468253374,1
335,737,18.88043976,-7.041780949,1
335,769,0.5108938217,-0.06976374984,1
335,801,0.6135327816,0.0003725290298,1
335,833,1.399806499,0.4946188331,1
335,865,1.742174387,0.467155844,1
335,897,1.810243845,0.2643225193,1
335,929,2.681204796,-0.4606577754,1
335,961,4.002411842,-2.10483551,1
335,993,3.523161411,-3.049745083,1
335,1025,2.81043911,-2.86868763,1
335,1057,2.359600544,-3.811081171,1
335,1089,0.04745531082,-4.101350784,1
335,1121,3.065986872,-7.059848785,1
335,1153,3.739393711,-5.869573593,1
335,1185,5.62907362,-3.554977417,1
335,1217,5.515289307,-2.287156105,1
335,1249,4.690367699,-2.338199854,1
335,1281,4.365336895,-2.925700426,1
335,1313,3.837705612,-4.729131699,1
335,1345,2.945357084,-4.379993439,1
335,1377,3.302345276,-3.457259893,1
335,1409,3.145314217,-2.940330267,1
335,1441,1.363125086,-3.02897954,1
335,1473,0.3541294932,-0.811430335,1
335,1505,-0.6502771378,0.1204349101,1
335,1537,-1.149315119,-0.3111078739,1
335,1569,-1.514682174,-0.8497046828,1
335,1601,-1.28645587,-1.310499787,1
335,1633,-1.300529122,-0.1735816002,1
335,1665,-1.88685298,1.651713371,1
335,1697,-2.81825757,0.6764588356,1
335,1729,-1.894079685,0.431009531,1
335,1761,-1.454828501,2.512767315,1
335,1793,-2.349172354,2.010119915,1
335,1825,-3.180583715,0.2673852444,1
335,1857,-4.02060461,0.8534332514,1
335,1889,-2.313815117,0.4538067579,1
335,1921,-1.261883855,-0.2658669353,1
335,1953,-2.129599333,0.1245718598,1
335,1985,-1.907088518,1.883716941,1
335,2017,-0.953984499,0.1125464737,1
367,33,-1.097674727,1.565728426,1
367,65,-3.650068045,-5.183651924,1
367,97,-1.36368525,-1.301370621,1
367,129,-1.722295165,-1.830560088,1
367,161,-1.205672979,-1.369894505,1
367,193,-0.7982267141,-1.123373389,1
367,225,-0.3689172268,-0.8079065084,1
367,257,-0.2047679424,-0.2919803262,1
367,289,-0.3834213912,-0.8064063787,1
367,321,-0.2380989194,-0.3964292705,1
367,353,-0.4620298743,0.00556871295,1
367,385,-0.2467395663,-0.2477762848,1
367,417,0.03421014547,0.2748519778,1
367,449,0.8833179474,1.032823563,1
367,481,0.699152112,-0.7409512997,1
367,513,0.1485141218,-3.624076366,1
367,545,0.005691677332,-1.969926834,1
367,577,0.0942722559,-1.176654696,1
367,609,-0.3782572746,-0.2526343465,1
367,641,-0.5054960251,0.1698255837,1
367,673,-0.08013728261,-0.08417609334,1
367,705,-0.4280149639,-0.153383702,1
367,737,0.03833158314,0.5029480457,1
367,769,-0.3434946835,-0.1726863384,1
367,801,-0.1677465439,-0.4981562495,1
367,833,0.4711645246,-0.09159506112,1
367,865,0.7971695065,-0.01553320885,1
367,897,1.354873896,-0.2139538527,1
367,929,2.119136572,-0.8937672973,1
367,961,2.81093049,-1.309001088,1
367,993,3.084861279,-1.866816163,1
