 ,Area,Mean,X,Y,Perim.
1,1082.006,34.369,402.510,22.799,126.701
2,871.493,61.084,325.335,23.651,116.995
3,591.791,82.403,243.730,28.926,131.727
4,899.463,71.957,259.405,44.186,120.305
5,1017.232,94.842,370.336,42.648,122.853
6,1129.113,51.201,329.149,52.958,136.702
7,961.292,74.046,435.133,52.307,125.869
8,897.991,88.244,292.889,50.056,119.300
9,426.914,55.362,458.823,48.118,83.439
10,612.400,103.166,409.850,53.759,104.862
11,928.905,85.269,230.053,65.497,118.883
12,1177.693,96.218,394.964,72.371,137.169
13,1304.295,34.774,351.844,79.181,137.707
14,1164.444,72.845,266.395,78.854,137.585
15,1123.225,72.461,465.555,79.766,128.295
16,968.653,84.003,199.630,80.923,129.128
17,568.237,138.083,297.326,78.101,94.983
18,821.441,101.661,167.852,87.832,124.153
19,1135.002,70.708,431.394,92.066,132.021
20,1059.924,121.414,317.513,95.860,142.144
21,812.608,122.272,495.362,99.311,109.299
22,1295.462,83.460,377.217,103.690,165.334
23,1324.905,107.364,241.630,106.263,154.277
24,983.374,97.856,212.387,113.025,131.260
25,1311.656,119.620,285.405,116.057,148.835
26,658.036,120.154,138.555,115.863,110.598
27,887.686,129.262,184.514,115.185,116.701
28,1248.355,126.539,402.256,121.191,140.185
29,1151.195,85.642,463.664,114.355,128.295
30,1055.507,119.457,333.432,120.931,139.890
31,1180.637,121.732,157.322,132.710,145.160
32,1154.139,73.233,515.523,134.572,139.301
33,1136.474,94.360,426.212,139.101,143.566
34,1591.358,69.975,485.589,147.654,156.582
35,390.111,172.868,252.576,131.406,76.870
36,722.809,88.344,357.126,136.534,105.156
37,1086.422,87.583,451.656,154.432,140.134
38,2496.709,94.223,184.128,166.152,214.283
39,1055.507,97.513,225.551,154.221,137.169
40,768.445,98.973,122.195,152.589,119.178
41,348.892,182.481,268.277,147.734,71.428
42,435.746,103.608,316.489,145.085,90.130
43,443.107,114.369,286.947,153.008,89.003
44,996.623,139.764,387.449,157.747,125.869
45,1623.744,97.580,246.965,178.370,172.908
46,708.088,75.676,556.541,169.428,138.713
47,956.876,150.520,139.667,169.736,125.452
48,959.820,105.936,535.270,176.084,127.707
49,1319.016,116.633,319.631,174.049,165.700
50,906.824,87.843,359.630,171.592,114.863
51,967.180,118.597,509.862,181.676,124.864
52,1438.258,77.286,421.451,184.893,146.998
53,992.206,128.393,288.269,191.107,132.976
54,644.787,128.331,105.896,183.675,99.592
55,1108.504,138.818,260.448,209.603,177.295
56,958.348,105.003,487.536,195.826,134.864
57,1785.677,95.189,459.003,205.077,172.858
58,1351.403,107.638,208.853,207.091,161.852
59,398.944,131.458,146.562,191.902,79.713
60,768.445,80.879,345.140,197.381,110.304
61,1458.867,91.643,383.069,203.480,153.739
62,641.843,174.642,120.955,203.427,102.019
63,686.006,124.588,560.017,208.278,113.980
64,980.430,91.974,179.921,214.918,149.008
65,942.155,85.562,540.134,219.768,135.992
66,535.850,199.791,95.111,215.719,89.713
67,1619.328,80.788,316.544,228.170,161.852
68,889.158,129.088,515.369,224.649,120.010
69,855.300,115.807,69.132,227.218,115.279
70,460.772,134.645,137.226,220.161,84.860
71,1458.867,114.616,159.534,242.296,167.172
72,1538.362,106.258,407.454,236.843,155.699
73,1588.414,115.162,221.643,240.421,169.598
74,1317.544,126.401,286.059,242.726,167.710
75,1012.816,142.939,438.082,240.392,135.575
76,753.724,87.096,352.646,230.164,106.161
77,768.445,212.594,113.939,239.470,113.858
78,1292.518,84.409,496.202,250.954,146.876
79,1185.054,100.237,89.846,258.530,148.419
80,1039.314,107.190,466.252,256.142,127.707
81,1121.753,125.608,370.866,258.541,134.154
82,959.820,72.623,565.709,265.214,162.268
83,978.957,154.848,132.241,263.314,132.021
84,1126.169,149.740,262.623,262.129,141.434
85,1186.526,72.263,530.914,266.177,159.597
86,1059.924,218.861,336.498,263.473,129.006
87,1433.841,99.895,183.542,275.209,160.725
88,697.783,60.671,61.211,265.865,108.832
89,1360.236,93.378,231.222,281.505,164.451
90,812.608,181.154,392.226,280.694,116.457
91,680.118,168.820,423.213,277.698,106.994
92,805.248,104.395,550.721,286.624,120.843
93,759.612,128.766,111.399,285.640,110.304
94,1352.875,107.861,308.492,291.547,148.297
95,1398.511,109.457,448.665,298.854,156.288
96,1261.604,105.784,481.096,299.379,145.698
97,1092.310,94.182,151.876,296.274,129.422
98,549.099,136.475,74.274,291.104,90.008
99,1220.385,133.610,205.101,307.436,150.724
100,1033.426,107.073,511.705,300.174,133.443
101,1582.525,157.452,281.212,318.376,181.731
102,837.634,108.216,253.265,305.111,117.584
103,1176.221,177.613,368.415,311.107,146.114
104,1473.589,128.714,338.464,312.983,162.268
105,719.865,90.900,56.975,310.154,111.259
106,1129.113,98.473,404.516,312.329,140.306
107,842.051,139.605,96.901,314.198,122.437
108,594.735,63.594,37.703,320.941,126.113
109,1338.154,121.998,127.253,326.902,168.421
110,739.002,49.671,548.870,320.770,123.564
111,466.661,119.050,426.914,321.609,89.003
112,1266.020,116.984,182.247,337.269,153.272
113,1104.087,105.324,566.008,342.012,160.136
114,606.512,131.235,77.080,328.618,100.719
115,1048.147,95.246,529.848,337.330,135.159
116,1005.456,125.414,155.562,339.526,133.687
117,1006.928,141.649,230.126,337.716,131.605
118,965.708,175.326,495.773,340.597,126.163
119,1079.061,118.449,310.624,345.928,134.448
120,1263.076,125.653,469.881,353.948,164.451
121,1096.727,194.616,389.826,352.293,139.596
122,546.155,84.482,54.846,344.797,92.729
123,522.601,120.546,434.240,343.405,92.729
124,1026.065,107.283,260.789,353.810,124.153
125,1538.362,102.609,104.972,364.394,165.578
126,736.058,196.246,360.214,356.567,109.004
127,1210.080,115.798,208.434,369.376,151.729
128,1070.229,147.640,336.548,367.403,135.992
129,864.132,121.433,74.999,363.514,119.838
130,1223.329,70.001,412.271,375.182,149.302
131,900.935,117.051,448.123,370.136,124.864
132,630.066,91.960,39.552,370.170,121.137
133,983.374,143.427,513.950,372.110,130.011
134,1185.054,114.942,236.810,387.209,168.837
135,1273.381,120.777,299.714,384.224,160.603
136,613.873,68.225,542.109,373.345,97.582
137,1273.381,92.568,145.411,389.599,158.247
138,880.326,131.739,169.867,386.554,129.544
139,446.051,76.944,52.002,385.013,89.713
140,819.969,71.833,568.698,393.686,126.113
141,955.404,177.148,194.233,397.859,135.159
142,825.857,87.503,123.432,400.068,132.143
143,1002.511,185.427,375.261,393.546,131.433
144,1308.711,129.375,487.224,399.568,151.312
145,1327.849,123.231,259.902,408.461,170.797
146,1180.637,140.431,282.628,416.918,183.986
147,769.917,124.568,70.334,399.040,118.711
148,609.456,79.425,549.186,401.637,112.558
149,1323.433,53.923,429.290,409.648,153.739
150,734.586,158.541,347.691,403.848,117.411
151,987.790,100.885,90.448,412.791,133.149
152,722.809,167.823,320.922,410.376,118.294
153,574.125,70.123,531.130,409.955,99.714
154,921.545,171.564,459.714,418.204,127.290
155,1351.403,63.614,511.556,428.507,162.857
156,887.686,220.609,401.179,425.655,139.007
157,671.285,76.417,54.708,419.826,109.715
158,1495.670,126.250,229.928,439.000,179.721
159,812.608,121.668,113.798,430.927,127.879
160,809.664,156.827,186.137,435.657,124.986
161,1311.656,146.385,375.765,442.139,158.298
162,1255.715,117.308,170.363,456.294,175.823
163,521.129,78.777,349.409,429.768,88.292
164,893.575,116.087,208.774,449.023,143.271
165,799.359,100.420,148.695,440.805,129.544
166,1008.400,43.743,550.333,447.446,150.673
167,1111.448,128.139,322.226,450.924,154.572
168,843.523,137.171,486.440,449.143,125.991
169,737.530,112.932,79.593,449.100,114.568
170,1162.972,59.915,138.514,464.350,165.456
171,681.590,97.851,436.391,445.550,102.019
172,553.516,67.069,532.662,456.013,119.249
173,1160.028,119.373,296.255,462.244,153.445
174,859.716,83.654,58.035,455.150,124.569
175,609.456,125.729,102.082,454.202,100.009
176,967.180,141.686,464.151,459.885,126.996
177,1304.295,137.924,260.646,472.184,148.886
178,1266.020,167.137,414.644,473.224,149.302
179,822.913,69.628,346.386,466.712,111.553
180,796.415,85.033,508.682,468.959,127.412
181,771.389,182.586,379.992,477.647,121.726
182,1354.347,64.325,438.681,493.137,166.461
183,652.148,119.923,123.726,484.015,106.456
184,962.764,111.394,201.253,486.039,121.848
185,930.378,74.502,106.748,493.394,140.012
186,644.787,82.416,83.959,488.071,114.446
187,830.274,118.934,481.668,496.394,123.980
188,571.181,56.492,531.729,492.100,101.724
189,1452.979,47.235,233.366,504.707,163.029
190,909.768,109.239,334.190,495.829,123.615
191,1291.046,127.204,392.969,507.259,150.896
192,1673.796,72.657,284.118,508.859,172.908
193,572.653,59.357,507.177,494.485,97.998
194,1332.265,93.331,175.721,510.150,157.709
195,837.634,73.940,458.209,510.985,124.569
196,730.170,101.671,351.162,515.316,121.310
197,672.757,48.718,146.050,508.850,105.156
198,1304.295,85.134,314.015,529.191,160.430
199,708.088,124.374,206.387,521.514,107.999
200,600.623,53.723,512.325,518.767,102.730
201,1030.481,88.977,363.779,536.105,165.872
202,668.341,74.452,482.693,526.132,117.167
203,905.352,59.733,139.123,534.713,128.712
204,740.475,47.201,116.590,534.443,121.848
205,1698.822,67.825,262.336,544.192,169.182
206,883.270,70.778,418.814,535.089,116.873
207,644.787,47.895,167.171,541.681,101.724
208,658.036,76.700,439.409,545.868,109.299
209,643.315,63.666,484.991,548.658,110.426
210,655.092,129.683,393.637,548.951,101.724
211,736.058,53.516,456.849,554.523,113.441
212,943.627,109.817,223.793,553.885,125.158
213,872.965,29.626,188.806,559.588,121.554
214,942.155,105.672,332.735,559.001,130.428
215,434.274,118.881,207.252,567.937,98.120
216,865.604,130.872,367.952,566.384,120.427
217,762.556,50.473,157.055,568.386,115.746
218,634.482,81.684,408.281,570.419,108.172
219,746.363,79.957,312.575,577.531,120.843
220,990.734,55.608,251.987,580.045,127.585
221,868.549,66.131,289.374,584.944,121.015
222,553.516,82.963,421.302,580.839,108.760
223,541.739,67.168,178.119,588.382,94.028
224,509.352,32.295,434.627,587.862,103.024
225,599.151,39.066,381.031,588.647,95.450
226,481.382,70.474,339.320,595.476,94.150
