 ,Area,Mean,X,Y,Perim.
1,794.943,75.289,323.989,23.979,112.436
2,398.944,72.210,265.672,29.050,82.434
3,1027.537,133.126,366.436,44.046,132.143
4,955.404,87.373,435.941,48.406,122.437
5,610.928,63.301,337.520,48.645,99.003
6,401.888,98.304,304.609,41.957,84.566
7,652.148,129.104,407.415,46.047,103.562
8,543.211,68.220,462.699,52.184,99.003
9,532.906,95.506,240.667,53.308,92.556
10,572.653,104.882,267.369,51.304,93.561
11,897.991,96.044,214.950,64.162,134.692
12,535.850,63.181,299.104,59.019,93.561
13,1158.556,126.272,393.136,68.820,141.434
14,447.523,104.701,194.233,70.536,88.292
15,606.512,141.177,279.096,76.188,104.862
16,703.672,47.117,326.342,71.308,104.151
17,531.434,82.609,423.819,75.976,90.424
18,577.070,90.020,451.759,74.934,93.145
19,1161.500,88.708,251.331,80.748,136.164
20,500.520,48.412,360.392,74.087,86.282
21,1177.693,135.889,306.468,92.240,144.327
22,784.638,125.017,164.590,90.508,127.879
23,447.523,104.868,477.453,87.330,83.022
24,828.802,178.769,497.261,98.678,123.858
25,1126.169,128.659,337.147,106.604,136.164
26,1388.206,101.854,380.272,98.861,175.579
27,1382.317,120.794,229.875,106.375,164.156
28,385.695,110.691,183.163,96.463,79.713
29,1045.203,121.914,202.258,116.777,145.282
30,490.215,91.192,449.279,97.347,89.835
31,363.613,148.433,471.473,105.786,84.149
32,1236.578,149.454,414.277,112.111,144.277
33,1405.871,148.797,284.002,117.232,152.440
34,663.925,159.634,130.705,123.377,124.031
35,588.847,91.828,513.396,118.859,95.744
36,912.712,165.145,175.286,124.335,125.107
37,565.293,96.917,440.680,122.137,94.567
38,686.006,158.155,148.531,127.377,115.573
39,818.497,100.356,359.907,129.030,112.314
40,264.981,133.311,462.513,119.046,72.138
41,749.307,86.016,496.306,136.309,115.868
42,622.705,157.466,243.974,133.069,98.587
43,1068.757,145.045,385.994,147.532,140.601
44,634.482,101.016,473.155,142.260,103.562
45,501.992,77.554,535.270,139.867,96.161
46,722.809,100.800,326.781,139.774,106.283
47,398.944,133.819,455.203,144.507,84.566
48,628.594,161.009,271.626,147.124,100.719
49,559.404,120.824,416.117,144.949,95.988
50,516.713,103.556,520.252,150.967,91.724
51,1090.838,113.121,225.589,162.137,137.291
52,768.445,111.366,291.622,157.430,124.986
53,435.746,128.162,434.844,153.418,85.276
54,260.565,100.588,551.401,151.838,66.280
55,547.627,174.702,162.453,152.463,91.307
56,2701.334,115.310,187.836,178.642,217.004
57,878.854,109.677,122.840,163.731,130.306
58,549.099,115.995,252.942,160.646,93.856
59,1043.731,184.722,141.939,177.195,144.449
60,1448.563,150.885,325.450,173.591,166.116
61,1018.705,105.234,363.829,171.217,123.148
62,1012.816,152.814,505.738,176.834,141.555
63,992.206,117.540,482.492,182.095,146.287
64,640.371,102.274,409.893,170.436,97.582
65,713.976,104.163,455.705,173.477,105.867
66,1067.284,144.422,534.082,181.713,131.555
67,329.754,111.420,556.015,179.922,73.854
68,691.895,104.523,436.112,188.450,109.715
69,1095.255,175.128,294.656,196.390,141.850
70,615.345,137.268,269.967,193.235,106.994
71,1037.842,73.411,85.888,204.112,149.719
72,893.575,134.794,247.270,198.906,126.701
73,1592.830,112.510,389.869,202.550,171.609
74,725.753,159.055,108.761,201.145,109.421
75,903.879,101.578,349.933,203.539,118.589
76,1416.176,124.255,216.612,218.322,164.451
77,602.096,132.870,152.970,203.217,94.983
78,796.415,153.811,554.743,212.106,118.000
79,918.601,130.369,466.208,211.936,118.589
80,784.638,96.054,570.900,228.831,141.555
81,984.846,163.732,506.337,221.596,139.129
82,1538.362,120.445,411.452,228.827,167.172
83,711.032,206.054,128.866,217.450,104.029
84,446.051,132.607,533.769,215.979,94.150
85,772.861,104.093,322.039,219.370,105.867
86,846.467,179.063,439.966,231.171,129.422
87,316.505,139.893,188.415,219.691,69.001
88,509.352,112.829,487.753,232.485,90.718
89,382.750,160.808,67.707,232.344,76.159
90,222.290,124.344,528.243,229.938,64.442
91,612.400,243.450,101.329,233.311,98.882
92,903.879,121.555,242.527,237.546,119.716
93,672.757,175.521,270.306,237.650,110.842
94,724.281,151.541,152.376,235.268,110.426
95,580.014,158.165,296.038,233.608,94.272
96,881.798,110.813,352.033,236.061,117.462
97,272.342,186.162,172.759,237.661,67.996
98,317.977,133.815,189.411,241.971,72.849
99,1162.972,121.661,465.405,252.932,134.864
