 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,683.062,53.278,337.156,21.717,101.136,35.478,24.514,7.122
2,827.329,54.728,273.271,31.235,116.873,39.745,26.504,33.308
3,817.025,68.977,383.632,36.171,110.304,36.259,28.690,20.087
4,750.779,59.667,442.158,44.110,115.868,41.845,22.844,119.895
5,805.248,62.857,241.596,44.341,109.004,33.482,30.622,57.122
6,700.727,76.090,307.551,39.091,104.862,37.368,23.876,3.381
7,967.180,41.260,345.360,44.871,127.707,46.701,26.369,21.650
8,472.549,75.813,421.496,45.488,90.302,35.025,17.178,130.555
9,983.374,70.295,407.136,60.756,126.336,44.614,28.065,138.016
10,1003.983,57.371,280.879,59.683,123.026,37.315,34.257,161.599
11,744.891,74.741,213.043,60.135,111.431,36.200,26.199,22.304
12,1098.199,28.622,367.206,69.684,128.590,43.624,32.052,62.841
13,404.832,113.073,312.546,60.778,79.713,25.851,19.939,6.706
14,899.463,57.817,467.937,69.187,115.868,37.070,30.893,155.320
15,1215.968,81.019,256.062,81.428,146.287,46.286,33.449,90.237
16,850.883,96.879,334.644,76.747,120.843,38.692,28.000,60.578
17,943.627,56.170,439.677,81.900,124.864,41.692,28.817,116.033
18,871.493,74.632,228.340,86.124,116.995,39.683,27.962,79.363
19,1068.757,62.977,387.234,90.117,149.475,49.764,27.345,47.181
20,1098.199,98.067,300.944,88.193,129.300,39.367,35.519,20.308
21,702.200,81.161,497.030,87.510,104.740,35.699,25.045,113.374
22,731.642,91.296,199.794,88.907,104.689,34.772,26.790,63.943
23,974.541,91.873,171.760,100.611,129.006,44.673,27.776,67.099
24,1059.924,93.804,411.089,104.395,126.163,43.274,31.186,45.869
25,950.987,66.485,471.605,101.214,120.305,37.718,32.102,153.959
26,924.489,92.256,342.472,104.339,123.026,42.968,27.395,27.974
27,1107.032,109.620,271.336,114.038,132.021,39.350,35.820,35.421
28,959.820,59.387,519.447,119.870,133.737,51.015,23.955,109.636
29,446.051,86.389,139.404,116.155,111.309,37.671,15.076,60.076
30,967.180,78.986,434.548,120.312,129.300,45.535,27.044,53.409
31,2161.067,71.953,195.918,130.484,196.413,68.919,39.925,49.180
32,1170.333,69.997,304.460,125.081,146.165,50.648,29.421,47.062
33,1324.905,54.583,494.335,132.186,143.149,48.133,35.047,94.918
34,840.578,82.571,234.121,125.456,118.000,42.114,25.414,61.959
35,1416.176,67.102,362.466,130.056,159.009,45.754,39.409,0.496
36,819.969,115.065,152.407,132.622,112.020,37.991,27.480,59.027
37,970.125,60.848,462.610,134.231,126.701,42.022,29.394,109.592
38,818.497,115.667,399.837,136.838,117.411,35.736,29.162,169.806
39,453.412,101.581,121.284,138.865,86.160,31.273,18.460,67.110
40,1420.592,79.307,255.589,151.472,146.581,46.634,38.786,56.229
41,1161.500,89.531,324.786,152.738,141.312,44.256,33.416,85.076
42,787.582,75.054,541.125,159.679,122.143,47.574,21.079,109.177
43,1183.582,62.127,435.396,158.565,136.164,41.894,35.971,81.454
44,510.824,125.968,128.700,159.700,93.856,35.189,18.483,64.351
45,1099.671,87.264,152.400,166.149,139.301,49.829,28.099,50.688
46,790.527,80.056,518.506,164.060,112.852,41.437,24.291,102.660
47,1064.340,111.422,273.134,181.056,164.989,58.284,23.251,74.779
48,1105.559,90.967,217.947,171.045,138.296,52.603,26.759,65.164
49,634.482,63.253,357.944,161.070,96.577,31.281,25.825,2.555
50,818.497,80.394,194.232,173.040,135.992,48.642,21.425,73.807
51,448.996,131.305,107.374,167.080,85.276,30.876,18.515,68.860
52,1168.860,67.766,395.977,169.970,143.566,42.078,35.369,108.754
53,791.999,89.610,297.520,171.153,109.837,37.438,26.935,82.797
54,1569.276,73.231,470.742,180.663,156.998,57.444,34.783,113.637
55,768.445,80.653,497.807,175.007,116.284,44.779,21.850,110.608
56,1271.909,91.167,168.012,196.414,146.581,49.614,32.641,72.347
57,1313.128,69.044,337.259,193.010,154.450,54.166,30.867,59.236
58,591.791,72.502,373.476,188.654,92.312,29.260,25.752,109.970
59,1678.213,83.246,233.631,201.737,168.177,60.742,35.178,48.589
60,1274.853,80.331,421.498,200.725,142.855,52.349,31.007,91.090
61,457.828,91.923,564.904,191.802,95.988,39.077,14.917,103.688
62,640.371,144.143,121.862,191.832,99.714,35.151,23.195,75.969
63,849.411,68.373,548.116,200.262,130.428,49.903,21.672,115.460
64,948.043,87.203,97.389,203.806,130.549,47.715,25.298,81.581
65,1104.087,98.179,303.890,207.552,142.855,46.711,30.095,87.461
66,871.493,118.608,449.914,208.949,123.442,43.974,25.233,95.305
67,772.861,91.710,525.248,202.256,112.142,40.681,24.189,111.920
68,811.136,120.893,139.120,211.033,115.157,41.942,24.624,81.680
69,912.712,168.834,357.319,217.031,118.711,37.411,31.063,90.286
70,959.820,93.913,387.568,217.134,122.143,43.563,28.053,68.400
71,1029.009,66.518,505.869,220.611,131.727,48.777,26.861,111.921
72,1215.968,86.568,191.357,223.916,141.434,52.221,29.647,62.598
73,930.378,106.266,276.208,224.362,119.716,40.050,29.578,97.854
74,812.608,94.987,477.419,226.755,109.004,35.957,28.775,106.425
75,429.858,106.842,78.740,225.189,81.012,27.465,19.927,89.190
76,652.148,107.844,115.786,228.536,96.282,33.750,24.603,95.553
77,1182.109,82.689,246.115,238.543,143.738,47.905,31.419,81.631
78,688.950,111.910,403.479,239.628,115.868,41.281,21.249,67.986
79,971.597,66.994,539.168,240.888,145.870,48.632,25.437,84.973
80,878.854,91.308,157.961,239.063,115.695,36.178,30.930,58.011
81,518.185,85.369,62.696,242.196,98.709,31.819,20.735,90.017
82,1157.084,92.211,325.858,244.315,132.560,46.423,31.735,82.174
83,510.824,118.925,433.041,238.072,91.013,28.150,23.105,95.707
84,1042.258,112.537,215.078,251.463,128.295,44.359,29.916,94.330
85,688.950,113.333,99.494,250.045,108.294,37.300,23.517,103.009
86,1215.968,90.966,458.166,257.909,143.444,52.069,29.734,100.345
87,1263.076,96.832,131.566,263.677,148.713,54.876,29.306,93.208
88,1333.737,130.082,296.326,265.037,163.984,58.905,28.829,89.605
89,1215.968,111.197,352.654,260.340,149.962,52.529,29.473,86.245
90,684.534,85.265,557.982,255.660,105.573,35.923,24.262,94.901
91,1086.422,89.160,491.442,260.527,129.595,43.896,31.512,72.154
92,987.790,143.469,380.019,264.495,130.428,48.886,25.727,90.037
93,493.159,106.457,80.482,259.143,91.135,31.187,20.134,94.670
94,870.021,83.619,521.110,267.333,128.295,47.356,23.392,99.104
95,996.623,88.669,415.144,269.146,134.032,47.989,26.443,80.234
96,1264.548,116.905,267.943,274.434,149.424,54.371,29.613,97.753
97,1036.370,104.865,191.822,273.060,133.565,47.021,28.063,93.651
98,911.240,93.976,163.801,270.737,121.137,39.758,29.182,64.139
99,434.274,74.780,60.511,270.027,80.718,27.098,20.405,83.948
100,1034.898,90.917,439.006,287.910,144.033,47.988,27.458,97.687
101,808.192,128.758,237.500,280.616,112.730,37.281,27.602,103.122
102,1411.760,92.076,108.799,294.766,155.871,54.471,33.000,94.958
103,865.604,108.490,326.502,289.141,122.731,41.819,26.354,104.855
104,862.660,93.282,572.102,303.141,141.850,56.001,19.613,77.225
105,596.207,46.669,556.736,287.561,109.837,36.957,20.541,88.303
106,756.668,103.671,79.613,289.716,111.847,34.236,28.141,125.981
107,859.716,77.305,538.790,301.563,123.148,45.918,23.839,96.958
108,1030.481,107.564,219.122,303.421,137.291,52.644,24.923,103.401
109,889.158,149.841,397.429,301.961,133.149,48.528,23.329,100.546
110,746.363,149.961,505.013,296.592,108.588,38.299,24.813,93.555
111,1052.563,107.773,480.562,308.229,143.566,55.697,24.062,95.386
112,864.132,124.852,349.521,310.459,125.991,48.174,22.839,92.659
113,504.936,163.726,370.149,302.841,92.556,35.034,18.351,100.210
114,1139.418,88.720,153.769,312.944,146.114,54.519,26.610,108.471
115,394.527,68.578,54.852,304.079,81.723,29.212,17.196,72.891
116,709.560,114.382,177.870,309.585,113.980,42.113,21.453,96.374
117,711.032,91.762,458.697,315.105,117.706,44.835,20.192,86.809
118,1006.928,101.582,249.945,318.593,155.993,54.212,23.649,87.457
119,1098.199,101.924,311.690,318.999,155.161,56.399,24.793,103.603
120,752.251,81.562,131.010,321.692,116.162,40.207,23.821,101.057
121,769.917,137.382,201.387,322.435,119.422,43.296,22.642,104.351
122,1023.121,68.655,421.614,323.472,138.591,48.001,27.138,77.272
123,680.118,103.738,72.901,317.797,105.867,36.927,23.450,92.632
124,1086.422,112.476,271.288,333.536,151.678,63.056,21.937,85.382
125,814.080,125.342,520.003,326.997,116.579,41.713,24.849,92.422
126,1003.983,123.217,292.361,339.906,161.263,63.291,20.197,90.345
127,880.326,149.189,385.308,334.857,129.300,42.891,26.133,94.887
128,811.136,101.270,92.545,332.745,116.457,39.101,26.413,74.661
129,599.151,80.477,54.854,333.044,99.003,34.170,22.326,129.990
130,1142.362,61.314,545.266,347.000,154.988,57.677,25.218,77.335
131,1102.615,119.798,493.827,348.411,140.012,52.137,26.927,73.132
132,580.014,158.782,332.708,341.965,102.435,35.887,20.578,71.171
133,1145.307,55.591,437.451,352.592,149.302,54.515,26.749,65.956
134,1270.436,116.014,236.191,359.241,162.562,62.050,26.069,101.818
135,615.345,146.914,358.916,344.548,101.014,34.390,22.782,58.533
136,693.367,120.246,117.131,347.966,111.725,39.608,22.289,97.155
137,669.813,134.927,191.651,355.927,112.264,45.498,18.744,101.622
138,463.717,63.987,562.137,354.353,97.704,38.465,15.350,79.825
139,650.675,100.115,154.444,357.311,121.259,46.512,17.812,90.220
140,1137.946,117.940,171.832,372.852,162.562,63.839,22.696,87.798
141,724.281,143.823,466.697,359.504,114.985,45.324,20.347,84.135
142,768.445,120.182,213.268,362.774,123.392,47.904,20.424,96.701
143,731.642,197.078,410.116,365.546,128.001,53.121,17.537,104.573
