 ,Area,Mean,X,Y,Perim.
1,893.575,69.946,324.456,24.603,117.289
2,902.407,39.967,402.641,25.243,154.277
3,850.883,92.042,241.606,28.242,127.290
4,534.378,37.857,291.677,27.560,101.430
5,425.442,73.190,267.119,31.661,79.713
6,1059.924,124.589,367.887,46.259,133.271
7,596.207,58.768,338.871,48.624,99.420
8,927.433,86.354,437.242,53.742,125.869
9,388.639,98.314,305.345,44.047,84.982
10,624.177,128.453,408.850,51.285,102.852
11,510.824,93.876,244.377,53.716,89.713
12,488.743,66.289,462.113,57.004,93.145
13,528.490,106.515,271.857,53.455,90.424
14,933.322,95.196,218.715,68.033,130.011
15,527.018,61.469,303.391,61.021,94.983
16,1149.723,121.471,394.975,72.454,138.002
17,656.564,46.758,330.376,72.880,101.136
18,566.765,143.332,283.522,78.117,99.003
19,1215.968,80.972,255.611,82.352,138.174
20,465.189,47.456,362.046,75.475,82.850
21,834.690,98.762,190.490,85.117,116.995
22,528.490,84.780,426.366,80.611,89.713
23,376.862,110.723,454.464,78.780,75.570
24,786.110,116.592,162.270,91.455,128.295
25,1148.251,132.247,309.215,94.145,142.611
26,301.784,127.341,475.247,90.155,68.290
27,1357.291,96.656,378.486,101.219,177.589
28,814.080,169.154,494.226,102.382,119.300
29,1117.336,127.563,336.324,109.817,144.155
30,1425.009,117.659,232.488,109.675,160.725
31,528.490,94.234,446.117,98.364,91.429
32,1037.842,102.898,466.512,117.270,138.296
33,1029.009,117.732,203.130,119.363,136.702
34,1210.080,149.285,408.815,117.613,147.292
35,1448.563,137.527,283.187,119.445,151.851
36,633.010,148.598,130.614,124.093,120.599
37,920.073,150.186,176.375,122.135,123.270
38,547.627,99.398,511.302,121.748,91.602
39,680.118,148.232,148.995,126.901,113.147
40,603.568,99.124,435.012,124.701,97.288
41,775.805,98.093,358.249,131.674,107.167
42,612.400,153.798,243.067,136.045,99.176
43,671.285,87.428,496.757,142.058,107.288
44,521.129,77.582,534.438,141.813,95.155
45,725.753,95.335,325.350,142.300,107.410
46,1046.675,144.636,384.009,153.248,140.185
47,1001.039,111.031,442.916,154.286,148.835
48,677.174,95.926,470.165,149.163,101.846
49,615.345,160.883,270.687,150.392,100.009
50,447.523,107.977,518.258,150.765,84.860
51,541.739,160.772,160.846,151.515,91.013
52,503.464,119.327,414.760,151.500,90.130
53,2660.114,109.516,184.202,177.636,218.009
54,1101.143,109.853,223.722,163.404,133.859
55,705.144,110.313,290.582,159.444,123.564
56,862.660,106.648,120.987,163.420,128.884
57,939.210,84.713,554.236,170.439,133.271
58,444.579,121.182,252.167,162.262,84.149
59,1015.760,175.493,139.457,175.896,143.738
60,1414.704,141.138,322.993,176.381,166.827
61,995.151,100.781,360.546,174.128,120.010
62,1054.035,146.256,503.902,179.224,137.829
63,1087.894,136.916,532.252,184.030,134.276
64,597.679,100.603,408.726,175.398,94.983
65,980.430,113.438,480.874,189.221,144.571
66,634.482,114.587,453.981,183.014,100.425
67,1039.314,164.717,292.473,199.697,140.845
68,641.843,109.489,434.278,192.819,105.867
69,978.957,68.848,82.796,202.662,144.571
70,600.623,136.824,269.301,195.152,102.974
71,793.471,131.365,246.006,196.453,116.701
72,706.616,147.644,105.070,199.331,109.421
73,1529.529,107.711,387.102,205.819,164.623
74,566.765,128.831,147.401,201.644,91.429
75,893.575,94.244,347.311,205.458,114.446
76,1357.291,117.700,215.253,216.679,164.573
77,771.389,148.706,556.181,213.686,119.005
78,653.620,200.315,122.563,216.075,104.324
79,846.467,136.045,466.093,219.190,110.009
80,1027.537,153.123,506.556,225.077,137.585
81,1564.860,116.928,410.285,232.749,167.294
82,1099.671,97.539,533.447,226.647,142.561
83,721.337,105.249,320.068,221.018,103.146
84,625.649,91.256,572.417,232.680,116.701
85,1031.954,99.462,186.785,229.269,144.155
86,1040.786,157.280,439.721,237.675,144.987
87,868.549,115.895,239.653,234.275,120.427
88,687.478,165.084,264.263,237.233,111.431
89,329.754,160.312,65.459,231.958,73.438
90,616.817,235.234,95.928,232.734,97.166
91,725.753,141.982,140.811,235.912,109.715
92,843.523,101.244,349.802,237.589,114.324
93,1034.898,114.693,492.431,253.394,141.434
94,1405.871,139.034,168.081,255.968,164.745
95,1386.734,148.479,291.149,251.706,170.725
