 ,Area,Mean,X,Y,Perim.
1,1177.693,37.059,404.875,25.740,139.129
2,900.935,68.384,325.644,25.868,118.000
3,761.084,89.567,243.963,29.238,133.443
4,379.806,75.081,443.577,30.638,106.578
5,401.888,74.114,268.837,33.073,78.291
6,1058.452,112.344,368.872,48.093,139.718
7,580.014,58.464,339.859,49.635,97.288
8,347.419,99.695,305.358,45.977,81.134
9,980.430,83.182,437.327,58.120,129.300
10,510.824,92.078,247.321,54.527,89.713
11,510.824,61.614,461.398,57.115,92.140
12,591.791,122.192,409.546,54.243,101.136
13,504.936,105.915,273.827,54.809,85.571
14,950.987,91.967,221.710,68.150,130.722
15,665.397,81.239,487.259,69.736,115.868
16,513.769,67.301,306.687,61.637,95.399
17,1164.444,113.966,392.198,74.097,137.291
18,568.237,129.712,286.356,78.698,101.430
19,524.073,62.570,333.520,74.717,87.997
20,1207.135,82.633,258.390,83.024,138.885
21,996.623,87.643,191.804,84.934,131.555
22,338.587,52.952,360.258,75.985,71.428
23,510.824,85.481,422.838,82.744,85.865
24,800.831,110.767,161.290,91.915,123.858
25,1139.418,129.389,311.551,93.984,144.033
26,1020.177,82.188,463.961,87.830,131.311
27,1338.154,91.591,375.909,102.850,176.167
28,1420.592,118.175,234.825,110.417,158.298
29,889.158,149.040,493.927,106.102,120.010
30,1099.671,121.831,335.524,111.809,142.733
31,531.434,101.535,439.310,103.624,90.302
32,1030.481,108.569,203.822,118.147,134.276
33,1419.120,132.025,283.187,120.007,153.272
34,440.163,107.324,524.569,111.302,110.426
35,1205.663,140.305,404.804,120.148,143.271
36,521.129,138.881,129.858,124.028,125.869
37,1112.920,100.418,463.607,122.244,139.840
38,855.300,146.150,175.893,121.614,115.401
39,718.393,143.100,147.616,126.970,112.852
40,793.471,92.004,357.803,133.881,110.720
41,550.572,111.139,431.065,129.253,92.140
42,939.210,87.552,514.173,137.039,139.423
43,627.122,150.655,244.385,138.027,96.871
44,527.018,73.391,535.238,142.096,91.429
45,599.151,102.806,495.231,146.457,95.277
46,743.419,93.101,324.762,143.972,105.695
47,1034.898,140.260,383.846,156.493,137.169
48,529.962,156.150,158.836,150.036,88.170
49,634.482,110.817,468.873,151.983,97.704
50,2648.337,102.643,181.889,177.302,223.278
51,1079.061,104.274,218.664,161.978,135.575
52,1109.976,102.027,442.894,160.374,145.109
53,610.928,153.193,268.502,154.059,93.145
54,730.170,106.548,291.201,159.873,121.848
55,465.189,126.848,414.003,154.309,85.571
56,847.939,104.222,119.477,162.021,127.879
57,936.266,79.321,555.033,169.955,131.433
58,987.790,166.906,138.631,174.999,140.601
59,1305.767,113.325,246.573,182.644,161.313
60,1423.537,129.814,323.391,178.994,177.122
61,1024.593,96.944,360.164,176.130,124.864
62,1067.284,125.996,533.092,183.127,133.565
63,1064.340,110.494,479.910,190.208,144.987
64,1018.705,139.327,505.220,182.033,133.098
65,582.958,114.013,409.179,178.320,94.567
66,1015.760,156.467,292.564,200.593,145.992
67,977.485,70.336,80.462,200.256,133.149
68,700.727,141.447,103.715,195.230,106.283
69,381.278,112.494,455.789,189.442,81.845
70,616.817,134.652,270.135,195.718,98.293
71,581.486,114.549,435.029,194.512,94.272
72,585.902,129.538,145.774,200.665,92.434
73,1520.696,104.023,386.121,207.075,165.456
74,865.604,88.653,345.118,206.438,114.446
75,1327.849,113.616,213.561,216.504,165.578
76,644.787,190.621,120.214,213.102,103.735
77,764.028,138.202,558.167,212.891,119.422
78,557.932,144.781,463.312,216.198,92.434
79,977.485,145.188,507.170,223.830,132.021
80,1046.675,93.907,535.063,225.253,136.997
81,1582.525,113.063,409.513,234.058,167.588
82,565.293,87.146,573.212,232.165,114.274
83,1073.173,95.016,184.993,229.469,153.567
84,887.686,107.896,235.992,231.703,124.864
85,1017.232,154.546,439.510,237.869,138.124
86,1329.321,94.994,316.459,236.816,146.998
87,582.958,219.020,93.805,228.770,94.150
88,666.869,159.978,257.740,235.988,111.847
89,727.226,130.342,137.322,234.340,104.567
90,1544.250,127.495,164.862,254.765,172.492
91,1327.849,91.713,492.066,251.301,152.145
92,594.735,142.718,68.735,240.430,98.293
93,1399.983,138.868,285.985,252.004,172.858
94,850.883,94.740,350.896,239.024,111.431
95,806.720,236.938,112.855,251.443,120.010
96,1068.757,113.421,464.323,256.787,133.981
97,1183.582,140.741,371.100,262.233,145.160
98,1002.511,82.814,563.215,268.901,165.283
99,1232.161,108.135,90.313,271.453,151.434
100,1243.938,75.873,526.457,270.880,158.298
101,1033.426,177.165,133.887,276.785,128.884
102,887.686,112.791,213.243,274.015,118.833
103,1207.135,167.776,262.153,276.318,148.419
104,1136.474,232.952,335.123,273.953,132.143
