 ,Area,Mean,X,Y,Perim.
1,563.821,35.517,289.298,22.415,115.157
2,1143.834,35.704,402.372,23.567,134.276
3,875.909,62.570,323.249,24.477,118.416
4,812.608,79.993,258.334,44.578,113.736
5,1034.898,99.129,369.395,43.922,125.574
6,1092.310,53.662,328.270,53.265,133.859
7,986.318,76.131,435.181,53.786,125.869
8,833.218,92.564,291.876,50.457,113.441
9,603.568,107.098,409.509,54.448,107.167
10,980.430,82.411,228.559,65.172,121.432
11,1179.165,101.120,394.903,72.724,141.606
12,1158.556,72.240,265.547,78.490,134.448
13,1305.767,35.340,350.971,79.120,136.580
14,978.957,85.084,198.031,81.043,129.422
15,1104.087,74.915,465.922,81.047,129.300
16,574.125,138.149,295.789,77.929,92.851
17,805.248,104.031,166.198,89.318,122.731
18,1067.284,122.137,316.373,95.902,142.439
19,1123.225,71.868,431.479,93.239,129.006
20,858.244,125.986,495.530,99.413,113.441
21,1317.544,108.125,240.324,105.594,156.998
22,1266.020,85.399,377.562,104.318,164.207
23,1009.872,101.465,210.548,113.952,131.555
24,1329.321,120.487,285.457,115.460,150.551
25,690.423,125.659,136.342,118.396,114.030
26,908.296,132.191,182.917,116.732,116.701
27,1149.723,87.905,463.363,115.271,130.011
28,1230.689,129.328,402.589,122.326,137.464
29,1040.786,121.533,334.984,120.089,136.458
30,1142.362,126.710,156.131,133.501,145.160
31,1121.753,74.705,515.933,135.325,138.296
32,1118.808,95.691,425.930,140.817,141.434
33,487.271,159.656,250.321,131.101,86.576
34,1558.971,72.056,485.560,148.180,153.150
35,744.891,90.294,358.178,138.559,106.872
36,1082.006,89.799,451.467,156.055,134.692
37,1031.954,97.766,223.876,155.171,136.164
38,574.125,90.508,318.907,144.993,100.009
39,2552.650,94.322,183.578,169.112,219.136
40,456.356,170.042,267.073,148.826,84.566
41,803.776,100.282,120.475,155.310,121.726
42,627.122,105.765,287.181,154.543,103.268
43,1021.649,139.324,386.884,159.847,125.158
44,831.746,76.030,556.594,168.494,123.564
45,1566.332,98.443,246.059,179.367,176.756
46,986.318,153.558,139.416,170.377,130.600
47,987.790,110.906,535.412,177.321,132.143
48,1332.265,122.725,318.737,176.940,170.553
49,917.129,89.461,358.803,174.503,115.573
50,983.374,119.684,509.891,182.688,126.579
51,1439.730,79.923,420.441,186.475,146.998
52,962.764,136.576,287.068,193.651,140.550
53,653.620,128.331,104.651,186.844,103.024
54,958.348,105.997,486.806,195.975,134.570
55,462.245,134.083,266.031,193.928,96.871
56,484.326,123.030,147.266,192.479,87.581
57,1762.123,99.390,458.286,206.473,171.558
58,1285.158,109.199,210.175,209.668,161.141
59,1485.365,95.128,381.333,206.479,155.039
60,791.999,82.533,342.559,200.857,109.593
61,643.315,179.284,120.885,206.075,102.313
62,718.393,126.465,559.591,209.574,118.711
63,970.125,91.398,182.347,219.057,153.739
64,978.957,86.274,539.640,221.983,141.434
65,562.348,204.822,95.048,218.186,93.856
66,1581.053,81.363,313.316,230.586,161.141
67,915.656,132.087,514.433,226.399,121.726
68,917.129,118.063,68.299,230.568,117.706
69,638.899,122.030,138.527,224.831,97.288
70,659.508,115.210,230.775,227.390,104.151
71,1508.919,109.691,405.532,238.207,154.155
72,1479.477,117.167,162.604,246.477,170.603
73,531.434,151.953,254.003,229.156,100.009
74,1342.570,125.703,282.666,245.298,174.279
75,1001.039,149.350,437.216,241.620,134.276
76,761.084,88.733,349.805,234.120,105.156
77,771.389,217.813,113.912,242.650,116.284
78,1274.853,83.960,495.070,251.924,147.586
79,1193.886,101.321,89.869,261.326,148.419
80,1015.760,110.014,465.587,257.944,129.128
81,1149.723,129.246,369.033,261.177,135.870
82,955.404,75.564,564.956,266.426,158.836
83,989.262,157.250,133.448,267.664,129.300
84,1179.165,157.546,259.188,265.449,147.292
85,656.564,125.202,214.532,260.992,100.009
86,1177.693,75.540,530.000,268.270,160.725
87,1408.815,101.996,184.332,279.046,172.147
88,1064.340,224.779,333.830,266.388,128.295
89,746.363,58.387,61.846,269.753,111.969
90,1339.626,94.568,230.438,287.829,165.872
91,721.337,174.471,422.991,278.046,109.004
92,822.913,180.884,390.441,282.478,117.756
93,819.969,106.928,550.041,288.178,120.843
94,1372.013,107.480,306.519,294.171,152.734
95,794.943,129.380,111.932,289.776,111.015
96,1408.815,110.136,447.729,301.190,163.567
97,1279.269,107.255,479.553,302.074,147.119
98,1029.009,101.785,153.147,299.553,126.996
99,1030.481,110.590,510.142,301.285,134.448
100,566.765,139.306,74.704,295.671,92.729
101,1235.106,135.541,204.463,313.676,151.018
102,1613.440,159.845,280.882,322.261,186.168
103,827.329,107.849,253.441,309.899,116.579
104,1492.726,129.608,336.710,316.939,163.689
