 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,772.861,56.375,334.079,22.772,110.131,38.328,25.674,9.493
2,905.352,62.288,267.669,37.286,123.736,42.389,27.194,42.362
3,895.047,76.895,380.338,39.979,117.289,40.317,28.266,14.866
4,777.277,82.462,302.093,43.663,112.142,39.839,24.841,12.155
5,837.634,65.459,441.733,49.207,118.589,41.781,25.526,120.442
6,1036.370,45.070,339.654,48.991,131.849,48.544,27.182,24.810
7,378.334,48.591,463.538,44.045,77.286,27.673,17.407,128.354
8,528.490,85.281,418.907,49.416,95.155,35.588,18.908,126.402
9,881.798,69.558,235.707,55.609,116.579,36.955,30.381,67.430
10,1076.117,79.161,402.514,66.012,133.321,45.336,30.222,144.127
11,1064.340,63.441,271.733,68.387,127.168,41.723,32.480,33.696
12,849.411,80.503,206.772,72.642,123.148,38.133,28.361,38.277
13,1179.165,30.150,361.729,75.352,132.438,43.880,34.215,68.414
14,460.772,126.495,305.438,66.757,82.850,27.642,21.224,18.662
15,950.987,64.681,468.577,73.852,118.711,38.222,31.679,165.672
16,706.616,88.485,176.756,78.334,113.441,41.440,21.711,47.930
17,952.459,108.524,328.601,83.477,121.554,39.613,30.614,66.074
18,1008.400,61.591,437.649,86.762,123.858,40.669,31.571,126.040
19,1264.548,92.786,247.637,96.736,149.302,47.188,34.120,92.880
20,1168.860,71.106,383.110,98.623,152.906,53.081,28.037,51.585
21,761.084,96.540,499.011,93.210,108.882,37.270,26.001,110.966
22,1190.942,104.983,293.719,96.356,135.870,40.581,37.366,175.674
23,928.905,86.271,219.481,101.869,126.701,44.078,26.833,88.027
24,817.025,110.730,191.697,105.769,111.553,37.449,27.778,76.264
25,1173.277,104.078,407.850,112.060,136.042,46.524,32.110,48.035
26,993.679,74.732,471.119,105.783,120.427,37.811,33.461,171.832
27,1070.229,106.095,164.125,119.444,139.301,47.742,28.542,71.326
28,984.846,105.166,340.543,112.811,123.736,39.438,31.796,27.501
29,1026.065,65.158,520.155,128.124,134.742,51.571,25.332,108.621
30,1024.593,84.665,431.796,127.526,137.707,50.236,25.968,55.571
31,1187.998,118.906,267.543,128.016,134.864,42.288,35.769,35.171
32,1296.935,74.810,303.526,135.926,158.592,53.705,30.748,49.837
33,1425.009,61.132,490.293,137.956,145.576,46.518,39.004,71.692
34,688.950,93.786,129.396,135.006,112.314,39.959,21.953,58.874
35,987.790,70.630,456.852,141.593,131.555,45.637,27.558,93.223
36,1185.054,89.466,361.071,140.805,140.723,41.147,36.670,100.806
37,2287.669,82.083,188.807,150.948,207.297,72.671,40.082,51.633
38,973.069,88.599,227.495,144.155,128.001,47.105,26.302,58.570
39,945.099,126.106,394.200,146.548,121.259,37.380,32.192,155.749
40,897.991,130.956,143.453,153.853,118.467,42.131,27.138,47.324
41,1274.853,99.060,323.669,163.651,151.729,47.645,34.068,69.558
42,538.795,113.883,109.891,160.966,97.582,35.120,19.533,68.985
43,1479.477,87.233,251.293,168.003,155.577,52.168,36.109,50.587
44,872.965,87.211,540.721,168.692,124.275,45.941,24.194,104.804
45,1289.574,67.825,427.838,169.774,140.012,45.270,36.270,66.671
46,844.995,93.082,515.210,169.519,118.000,41.449,25.957,106.638
