 ,Area,Mean,X,Y,Perim.
1,238.483,93.358,322.740,14.709,62.554
2,393.055,74.704,266.712,28.490,78.413
3,278.230,90.513,322.942,30.516,65.153
4,1045.203,131.656,365.042,40.887,135.281
5,930.378,90.163,435.541,46.200,119.422
6,394.527,96.802,305.908,40.601,84.149
7,605.040,62.613,336.410,47.335,100.009
8,613.873,133.880,406.762,44.225,102.263
9,512.297,67.848,462.190,50.708,93.856
10,596.207,93.657,241.603,53.066,96.699
11,553.516,106.282,268.619,50.497,91.846
12,946.571,98.263,216.049,64.706,137.535
13,547.627,61.210,299.384,57.860,95.572
14,1160.028,125.619,392.351,65.577,140.428
15,463.717,100.483,194.551,69.299,89.713
16,637.426,144.169,278.342,75.333,106.283
17,713.976,48.369,326.459,70.853,105.156
18,534.378,80.047,423.971,73.492,89.713
19,525.546,49.417,360.565,71.468,89.419
20,575.598,92.271,451.088,73.120,92.851
21,945.099,99.542,252.018,79.725,124.864
22,1177.693,138.576,305.992,91.383,145.038
23,765.501,128.235,164.469,90.664,122.021
24,431.330,109.669,479.056,83.078,81.723
25,777.277,180.125,498.909,95.854,119.300
26,1120.281,131.742,337.659,104.433,139.596
27,1332.265,101.346,380.993,96.506,166.583
28,422.497,106.822,184.108,96.014,83.855
29,1346.987,126.166,232.286,105.307,160.308
30,1073.173,123.835,204.075,115.729,144.693
31,503.464,92.842,451.127,95.039,92.973
32,350.364,132.303,473.358,100.715,79.713
33,1223.329,150.800,415.618,108.838,142.144
34,1229.217,161.424,283.817,114.947,144.865
35,681.590,164.600,131.817,121.998,120.599
36,593.263,94.677,513.180,116.630,96.039
37,569.709,96.044,441.135,119.439,99.298
38,918.601,167.335,176.186,124.131,121.676
39,677.174,163.965,149.440,127.025,111.431
40,407.776,140.292,464.336,118.359,80.423
41,803.776,100.969,360.257,126.651,110.598
42,724.281,84.888,495.609,132.623,117.289
43,658.036,155.101,246.330,130.889,102.313
44,518.185,76.435,533.966,136.280,96.871
45,1061.396,144.569,385.841,144.524,140.601
46,715.449,101.726,326.659,136.295,108.416
47,628.594,100.155,473.635,142.169,102.852
48,640.371,160.782,273.531,144.631,99.298
49,457.828,131.450,454.329,144.027,89.713
50,532.906,118.199,414.988,142.021,93.267
51,518.185,104.128,519.172,148.772,91.307
52,309.144,97.314,550.807,147.001,72.138
53,1104.087,114.481,227.638,159.942,137.291
54,781.694,113.902,293.112,155.867,128.712
55,503.464,125.702,433.155,151.855,93.145
56,566.765,178.610,163.076,152.582,94.445
57,1847.506,113.821,196.262,169.171,182.858
58,550.572,113.543,254.337,158.525,94.567
59,875.909,111.797,123.907,163.231,130.306
60,1457.395,150.505,325.681,171.550,158.542
61,1031.954,106.759,363.642,169.222,122.315
62,1030.481,190.704,143.108,177.190,138.591
63,1030.481,155.257,506.097,175.507,150.135
64,641.843,102.135,407.877,167.701,97.876
65,1002.511,117.188,483.293,180.859,143.860
66,736.058,107.402,455.415,172.612,110.009
67,1054.035,145.534,533.825,177.421,133.687
68,423.970,109.726,556.281,177.071,83.561
69,728.698,108.416,436.250,186.530,109.299
70,802.303,127.200,176.757,191.969,119.716
71,1076.117,180.938,296.219,195.134,138.418
72,646.259,142.446,270.735,191.461,111.137
73,1006.928,74.398,86.959,203.841,146.287
74,1594.302,113.274,391.216,201.034,169.598
75,925.961,135.000,248.891,198.202,126.996
76,716.921,162.583,109.817,200.760,106.994
77,911.240,102.292,352.219,202.371,116.162
78,1405.871,126.084,218.959,218.344,167.172
79,593.263,139.764,153.908,203.211,94.861
80,764.028,158.069,554.212,209.700,117.706
81,928.905,133.612,465.011,210.063,119.716
82,1398.511,130.627,413.673,226.707,158.887
83,868.549,98.975,569.190,227.872,143.149
84,983.374,164.425,505.532,220.855,141.728
85,410.720,126.735,534.132,209.813,79.713
86,712.504,206.213,130.025,216.962,105.156
87,791.999,103.349,324.808,217.525,106.578
88,319.449,179.101,440.042,216.206,74.270
89,382.750,126.904,191.861,215.246,76.575
90,566.765,112.083,485.690,230.669,97.582
91,708.088,152.969,153.176,234.238,112.852
92,681.590,179.041,272.456,236.921,113.563
93,381.278,164.459,68.683,232.447,75.864
94,625.649,246.405,103.090,232.988,100.303
95,909.768,123.039,244.782,237.587,119.716
96,599.151,152.226,298.338,232.149,99.003
97,872.965,117.192,354.442,234.751,119.472
98,254.676,136.960,524.644,230.378,61.427
99,366.557,172.683,173.895,234.609,77.286
100,401.888,133.275,191.127,242.695,81.012
101,317.977,199.787,438.010,241.825,70.717
102,1149.723,119.983,463.744,249.520,138.296
103,993.679,105.804,551.156,257.188,163.273
104,886.214,251.336,127.859,252.025,117.462
105,1210.080,163.073,377.464,256.914,141.900
106,527.018,162.355,85.193,252.090,88.881
107,731.642,101.982,320.358,252.609,109.593
108,537.322,86.682,523.120,251.040,92.851
109,890.630,119.117,218.437,270.430,136.824
110,722.809,173.204,295.317,266.672,106.456
111,817.025,212.505,424.611,268.673,120.721
112,627.122,120.432,496.647,264.814,95.155
113,1279.269,125.183,103.433,277.854,147.170
114,1058.452,199.951,147.277,277.504,148.175
115,1127.641,247.159,343.048,273.921,134.154
116,744.891,123.868,197.565,275.366,121.970
117,1346.987,191.064,268.457,278.414,158.420
118,197.264,100.873,58.040,264.981,59.294
119,690.423,170.987,175.230,271.971,106.994
120,828.802,65.433,72.545,280.590,119.716
121,920.073,106.278,572.723,281.749,136.702
122,943.627,227.799,396.652,279.427,123.736
123,655.092,115.544,241.665,278.261,106.405
124,874.437,133.559,537.594,281.616,123.564
125,1491.254,132.595,448.656,296.624,176.878
126,705.144,135.399,474.455,282.553,104.862
127,602.096,93.633,515.014,285.684,102.435
128,1435.314,130.281,316.336,305.743,164.156
129,329.754,106.219,52.622,292.743,75.986
130,850.883,155.048,125.552,302.892,115.452
131,1105.559,139.798,500.578,309.197,140.479
132,540.267,113.798,165.322,300.095,93.734
133,1282.213,219.784,372.425,317.216,156.998
134,1239.522,106.973,406.450,316.016,155.699
135,724.281,163.384,347.107,308.804,102.557
136,706.616,200.983,288.338,312.081,104.862
137,462.245,58.080,37.543,316.063,97.288
138,653.620,183.881,86.055,314.340,100.009
139,610.928,130.198,184.263,313.298,99.592
140,1037.842,182.633,212.874,323.040,152.856
141,650.675,125.686,233.954,313.390,100.719
142,341.531,122.513,65.555,312.913,72.433
143,942.155,127.694,262.958,322.890,138.296
144,635.954,122.264,430.421,321.294,103.857
145,819.969,58.652,541.067,318.025,123.980
146,1049.619,145.833,558.075,341.482,165.700
147,603.568,125.093,477.395,322.332,95.155
148,418.081,104.975,575.514,323.253,85.987
149,927.433,178.325,110.087,332.560,127.290
150,1423.537,160.670,140.503,343.077,168.004
151,930.378,76.419,50.427,341.099,138.418
152,638.899,113.037,167.557,332.866,97.288
153,1180.637,114.594,522.738,344.616,138.591
154,688.950,148.524,196.613,342.625,101.430
155,429.858,114.846,72.420,340.287,81.428
156,697.783,171.943,341.045,342.286,102.435
157,465.189,182.449,462.854,342.733,85.865
158,1076.117,208.079,490.949,355.374,135.748
159,719.865,177.145,90.855,353.205,109.004
160,1202.719,156.554,241.881,353.370,137.880
161,1143.834,127.958,317.460,358.985,146.998
162,722.809,214.556,290.666,353.108,112.852
163,618.289,117.340,443.360,351.657,102.141
164,388.639,104.038,33.122,355.228,93.561
165,1183.582,238.590,396.845,360.307,145.698
166,865.604,226.291,367.783,364.942,120.843
167,662.452,84.098,423.784,364.621,106.283
168,1080.533,129.926,273.766,376.162,148.591
169,394.527,95.325,573.333,363.091,82.434
170,1143.834,161.970,169.085,366.317,133.149
171,607.984,128.416,66.334,368.923,96.871
172,1591.358,126.590,115.251,386.059,169.010
173,765.501,78.477,536.109,378.342,111.431
174,1299.879,139.177,224.692,391.798,161.313
175,1117.336,168.667,343.003,385.730,144.571
176,565.293,172.638,470.640,375.592,93.145
177,684.534,145.000,197.392,377.760,101.430
178,1062.868,138.352,446.512,389.221,132.732
179,1107.032,173.496,506.154,390.619,140.601
180,404.832,103.484,561.093,384.043,81.428
181,501.992,141.496,35.903,391.829,110.548
182,759.612,115.316,50.773,397.528,141.261
183,934.794,151.198,86.157,391.729,125.869
184,700.727,142.477,252.404,391.972,103.146
185,659.508,155.408,306.255,391.338,98.709
186,1360.236,104.969,153.550,410.623,167.710
187,989.262,164.652,179.382,406.444,130.722
188,1033.426,229.184,379.966,405.029,132.265
189,675.701,80.353,407.586,399.629,104.273
190,1397.038,152.800,479.944,417.161,163.862
191,659.508,113.087,542.465,406.992,116.284
192,504.936,108.845,65.032,412.721,97.288
193,1399.983,61.821,425.873,427.502,169.131
194,870.021,106.941,132.371,424.608,133.737
195,1056.980,236.628,207.930,422.887,132.021
196,659.508,80.324,523.602,419.447,122.437
197,1186.526,158.633,267.843,428.058,156.704
198,793.471,172.839,352.428,418.370,119.838
199,422.497,94.449,557.232,420.580,85.865
200,1307.239,166.596,292.260,442.428,172.980
201,855.300,180.052,82.450,429.222,122.437
202,478.438,149.145,311.225,423.846,88.708
203,762.556,182.925,327.909,434.275,130.428
204,989.262,217.702,451.688,437.546,133.859
205,587.374,140.827,243.423,430.011,94.861
206,1071.701,118.462,103.420,443.239,142.855
207,959.820,246.362,397.837,445.046,137.413
208,354.780,75.481,46.556,437.070,81.845
209,672.757,79.842,513.151,440.857,102.141
210,765.501,83.558,65.967,451.442,118.883
211,504.936,53.840,540.653,444.536,90.008
212,856.772,206.478,193.323,455.451,139.545
213,877.381,135.364,126.595,458.635,132.438
214,594.735,175.260,375.594,447.254,96.282
215,1604.607,151.468,240.883,463.898,170.898
216,591.791,86.856,486.612,448.927,96.871
217,578.542,135.463,176.410,458.305,109.421
218,644.787,76.482,352.552,452.569,105.867
219,811.136,121.419,158.425,462.763,125.747
220,971.597,128.468,215.864,477.144,142.144
221,1165.916,149.574,330.282,474.780,147.170
222,893.575,154.260,471.178,472.871,127.879
223,690.423,94.328,515.771,474.017,131.555
224,778.750,114.512,426.285,471.395,113.147
225,921.545,102.097,493.520,484.240,138.713
226,772.861,164.531,93.412,479.267,122.143
227,1146.779,67.766,153.930,492.895,154.328
228,1202.719,136.067,301.399,489.732,146.703
229,1021.649,174.893,449.644,488.720,134.032
230,644.787,48.180,529.091,486.030,108.294
231,1277.797,156.287,269.662,496.448,160.430
232,647.731,161.307,376.735,482.745,101.430
233,658.036,210.168,405.273,485.677,103.440
234,653.620,172.459,117.866,486.949,106.283
235,671.285,107.851,75.574,489.256,113.319
236,906.824,72.432,352.206,497.452,122.731
237,638.899,144.396,184.817,495.161,96.699
238,980.430,134.063,213.143,515.049,136.286
239,803.776,205.634,383.588,510.176,120.183
240,741.947,75.452,431.528,510.632,109.177
241,716.921,156.417,142.638,513.958,109.055
242,700.727,54.626,239.797,511.325,102.557
243,911.240,138.451,466.035,520.796,127.585
244,588.847,102.700,99.100,516.338,110.009
245,978.957,91.922,124.570,524.520,141.312
246,672.757,61.630,490.642,519.823,112.558
247,655.092,68.025,512.822,518.888,109.126
248,946.571,115.852,332.479,520.384,128.762
249,574.125,178.503,411.103,523.169,93.856
250,621.233,122.230,187.367,523.137,97.998
251,1812.175,74.141,281.843,538.288,171.731
252,1254.243,132.337,381.776,544.875,145.698
253,581.486,104.620,316.263,539.706,101.430
254,737.530,63.349,166.149,538.301,109.177
255,746.363,103.947,347.780,542.979,125.452
256,840.578,91.681,441.936,543.705,121.848
257,659.508,49.817,238.802,548.434,104.862
258,727.226,65.354,416.965,550.149,105.989
259,703.672,148.573,215.563,550.504,116.822
260,572.653,101.699,194.293,554.128,96.577
261,741.947,82.246,465.710,555.871,111.431
262,900.935,62.508,146.733,561.222,121.137
263,649.203,56.816,174.517,567.354,99.298
264,1744.458,67.487,266.264,576.681,167.588
265,301.784,101.141,346.760,560.924,77.997
266,425.442,91.443,308.476,568.032,80.718
267,939.210,79.442,401.660,574.659,128.295
268,971.597,107.085,325.382,584.998,133.737
269,659.508,93.105,429.519,581.565,109.888
270,390.111,111.491,350.387,578.004,81.134
271,843.523,123.818,229.852,585.961,117.878
272,896.519,28.343,193.433,588.706,123.858
273,618.289,125.714,373.682,585.672,96.871
274,616.817,52.532,162.032,592.440,104.029
