 ,Area,Mean,X,Y,Perim.
1,428.386,75.986,266.250,28.738,81.428
2,426.914,84.472,322.050,29.052,79.296
3,1026.065,133.778,362.870,37.998,132.560
4,973.069,87.700,433.971,42.327,125.158
5,422.497,94.648,304.471,40.506,86.870
6,593.263,63.581,336.356,46.216,102.852
7,602.096,131.545,404.155,40.266,103.562
8,415.137,67.752,461.341,47.551,85.155
9,556.460,95.632,240.424,53.126,94.567
10,606.512,106.177,267.405,51.318,97.998
11,955.404,102.353,216.504,65.112,145.404
12,1157.084,127.373,391.917,62.265,138.418
13,546.155,62.178,297.527,57.645,93.856
14,475.494,100.449,195.555,68.807,89.003
15,730.170,48.952,326.842,69.640,108.588
16,615.345,144.533,277.093,75.573,106.578
17,541.739,50.861,361.668,68.859,90.718
18,531.434,80.889,423.224,69.705,90.130
19,554.988,90.485,450.754,68.845,93.856
20,852.355,111.781,251.797,79.118,118.294
21,440.163,100.926,479.303,78.425,84.860
22,1185.054,139.569,305.087,90.197,141.900
23,777.277,131.591,165.573,89.323,123.320
24,780.222,177.566,499.272,92.710,123.148
25,1146.779,132.173,338.336,101.835,139.179
26,1230.689,110.018,381.360,93.124,159.719
27,499.047,89.861,450.468,90.703,93.683
28,394.527,123.660,472.977,95.711,81.428
29,425.442,108.713,185.659,95.274,84.566
30,1240.994,145.823,415.056,104.750,143.444
31,1230.689,137.187,234.129,103.568,146.581
32,1070.229,123.735,206.236,114.562,141.555
33,1092.310,176.910,284.050,113.565,138.296
34,552.044,163.787,130.822,121.536,116.162
35,568.237,100.632,439.928,114.975,99.298
36,597.679,91.783,513.543,114.003,98.760
37,462.245,135.277,463.298,114.967,84.566
38,805.248,103.633,359.872,123.102,110.182
39,931.850,167.231,177.545,122.390,120.671
40,702.200,164.128,149.487,125.033,108.710
41,708.088,87.921,493.588,127.303,115.868
42,659.508,157.989,247.574,128.356,102.313
43,1098.199,141.157,385.344,140.404,144.743
44,547.627,78.032,534.038,133.174,97.582
45,724.281,104.961,326.449,133.666,108.416
46,628.594,101.136,472.831,139.137,101.430
47,552.044,119.789,414.092,138.167,93.856
48,456.356,127.087,452.333,140.818,91.724
49,637.426,161.949,274.523,142.211,102.019
50,535.850,101.723,517.573,145.010,93.318
51,484.326,126.793,431.272,148.199,94.150
52,658.036,151.251,105.603,154.876,119.716
53,1114.392,114.666,229.031,157.575,142.733
54,769.917,119.315,293.478,153.370,130.428
55,531.434,181.147,163.240,150.059,88.881
56,872.965,110.135,124.663,160.411,132.021
57,2752.858,119.214,191.049,174.221,220.852
58,584.430,115.713,255.395,156.246,97.998
59,1049.619,106.899,364.148,166.369,128.173
60,1026.065,153.396,505.172,172.164,152.561
61,1467.700,154.520,326.833,169.277,162.268
62,1055.507,187.245,143.545,174.881,143.444
63,633.010,107.988,406.692,164.036,96.577
64,1012.816,115.557,482.988,177.076,146.998
65,719.865,109.656,454.622,168.485,106.872
66,1052.563,148.587,532.874,174.023,134.986
67,465.189,101.468,556.206,175.204,87.703
68,699.255,106.364,434.575,181.885,105.867
69,1143.834,182.492,297.286,193.462,142.144
70,643.315,139.899,272.296,190.216,108.416
71,1569.276,113.822,392.418,198.456,164.745
72,1042.258,76.343,88.669,202.470,145.576
73,921.545,137.770,249.736,196.403,126.701
74,734.586,163.403,111.691,199.606,112.142
75,889.158,107.738,353.685,200.091,114.863
76,606.512,139.680,154.915,201.303,94.567
77,1419.120,126.973,220.742,217.532,169.426
78,928.905,131.669,465.419,206.060,120.843
79,756.668,159.021,554.073,207.868,119.422
80,1346.987,134.929,415.378,223.861,159.597
81,453.412,113.117,533.879,206.723,82.850
82,986.318,169.616,504.727,218.506,141.728
83,867.077,99.888,568.478,227.277,142.144
84,351.836,176.983,441.718,209.306,73.143
85,713.976,207.542,130.951,215.950,105.745
86,837.634,102.332,326.453,215.571,111.309
87,447.523,116.921,194.692,213.802,82.434
88,557.932,118.797,484.470,228.513,97.876
89,725.753,154.345,153.707,233.924,116.995
90,393.055,166.079,71.033,230.317,82.017
91,924.489,117.078,356.544,232.348,122.609
92,338.587,131.370,523.157,229.194,71.011
93,920.073,126.342,246.600,236.503,117.706
94,706.616,178.329,275.176,235.612,112.974
95,616.817,155.196,300.841,230.446,100.719
96,633.010,247.600,104.378,232.893,101.308
97,468.133,159.019,175.354,234.176,89.003
98,1118.808,122.422,463.704,247.729,140.012
99,937.738,114.779,550.165,255.508,161.141
100,418.081,195.313,439.388,239.799,80.423
