 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,337.115,39.664,333.620,22.743,73.854,22.166,19.364,177.493
2,615.345,29.304,310.752,31.938,102.435,30.193,25.949,37.813
3,656.564,21.498,362.393,29.887,103.684,37.675,22.189,178.026
4,423.970,27.993,397.106,33.598,106.578,27.087,19.929,15.430
5,559.404,37.592,263.138,41.227,98.293,34.233,20.806,64.598
6,739.002,37.390,284.762,43.549,115.868,36.905,25.496,58.293
7,432.802,34.187,240.895,39.515,81.428,26.892,20.492,54.456
8,153.100,65.260,339.353,37.216,52.431,16.861,11.561,166.879
9,609.456,33.894,419.429,50.572,99.592,36.230,21.418,132.610
10,759.612,39.581,325.308,52.798,114.863,36.092,26.798,10.965
11,790.527,18.553,382.044,55.045,111.603,33.879,29.710,28.744
12,438.691,50.272,354.742,51.154,88.119,28.774,19.412,33.551
13,403.360,32.931,467.279,52.628,107.167,26.548,19.345,170.576
14,1295.462,31.383,228.236,66.753,154.155,55.251,29.853,20.957
15,809.664,54.305,295.639,67.758,114.152,34.151,30.186,179.188
16,596.207,26.291,447.338,65.017,97.288,29.347,25.867,146.443
17,631.538,32.790,400.829,69.765,109.766,36.624,21.956,42.715
18,607.984,41.530,261.612,72.177,97.876,32.272,23.987,38.767
19,580.014,41.865,360.229,73.011,96.871,32.009,23.071,168.168
20,872.965,29.879,326.946,79.423,125.158,42.652,26.060,18.338
21,690.423,39.729,186.398,80.064,106.994,36.274,24.234,32.483
22,671.285,43.048,419.767,83.010,105.451,29.806,28.675,19.958
23,370.973,40.861,470.730,78.595,84.566,26.192,18.034,157.734
24,878.854,39.787,277.322,92.627,117.756,38.542,29.033,26.713
25,521.129,44.593,442.086,89.826,108.121,30.415,21.816,50.879
26,884.742,32.449,377.106,94.429,121.137,37.164,30.311,7.268
27,410.720,41.885,223.721,92.818,93.561,31.415,16.647,53.332
28,856.772,39.284,198.174,102.883,121.137,40.923,26.657,51.697
29,796.415,40.867,241.131,100.607,113.319,41.690,24.323,49.303
30,549.099,28.630,465.278,100.199,97.998,33.144,21.094,118.682
31,388.639,42.447,158.792,95.654,81.012,28.148,17.579,47.306
32,822.913,30.406,491.666,100.445,115.573,36.114,29.013,139.342
33,883.270,39.618,343.605,102.634,120.721,36.726,30.622,162.432
34,403.360,58.734,408.358,99.863,88.708,33.115,15.509,160.576
35,734.586,49.523,293.021,109.646,126.579,45.612,20.506,53.546
36,499.047,47.310,171.765,108.813,92.851,31.620,20.095,65.214
37,599.151,31.145,315.840,111.262,97.288,29.021,26.286,34.494
38,1127.641,41.005,253.412,123.057,141.606,49.450,29.035,28.724
39,777.277,30.866,444.358,116.114,110.304,35.406,27.952,142.445
40,434.274,46.949,147.240,119.605,86.454,29.174,18.953,65.817
41,849.411,33.423,407.523,123.170,121.848,36.477,29.649,108.062
42,476.966,29.660,517.364,122.919,89.419,30.408,19.972,115.959
43,753.724,47.150,213.983,125.838,107.999,34.604,27.733,41.558
44,759.612,32.622,379.053,123.861,109.837,34.899,27.713,137.455
45,858.244,32.973,350.383,134.470,121.137,38.571,28.331,69.596
46,1076.117,38.031,475.214,133.214,132.143,41.650,32.897,139.408
47,418.081,41.035,499.276,127.367,88.414,30.132,17.666,123.637
48,868.549,31.129,429.542,141.776,127.463,41.157,26.869,79.765
49,790.527,39.164,321.799,135.476,115.695,33.976,29.625,34.566
50,908.296,40.361,158.683,141.508,121.432,40.691,28.421,67.414
51,412.193,57.404,185.311,130.041,84.688,28.098,18.678,28.970
52,702.200,36.457,291.666,139.728,104.862,31.635,28.262,121.035
53,740.475,41.861,259.782,148.338,109.593,38.164,24.704,44.793
54,618.289,53.098,372.332,150.855,101.136,28.722,27.409,49.246
55,490.215,29.583,525.466,148.827,93.440,31.988,19.512,122.628
56,537.322,40.910,186.382,149.860,92.434,32.353,21.146,38.433
57,562.348,55.757,229.734,150.949,92.851,27.836,25.722,43.530
58,559.404,60.489,451.951,152.075,92.729,27.894,25.535,54.014
59,630.066,33.745,397.475,152.911,99.003,30.997,25.881,54.808
60,849.411,41.317,128.050,158.854,119.716,39.457,27.410,47.316
61,646.259,35.446,508.516,156.924,109.177,40.219,20.459,134.942
62,553.516,56.266,204.530,157.672,97.288,34.335,20.526,51.108
63,1102.615,50.611,275.075,170.671,132.732,42.556,32.989,53.824
64,1101.143,56.102,308.931,169.870,131.849,44.661,31.392,66.512
65,777.277,42.051,340.282,166.697,109.837,31.948,30.977,71.207
66,513.769,54.696,477.798,162.057,94.150,26.904,24.314,109.492
67,725.753,42.884,163.845,176.782,125.280,43.693,21.149,78.694
68,446.051,44.914,413.075,169.833,83.022,27.461,20.682,75.612
69,390.111,67.472,242.087,171.005,78.880,24.703,20.107,71.654
70,814.080,40.168,495.840,179.558,115.868,35.106,29.526,51.015
71,653.620,38.304,541.529,176.323,108.710,37.149,22.402,91.169
72,463.717,44.511,144.104,176.132,87.581,31.460,18.768,73.700
73,335.643,49.886,436.120,171.273,73.438,22.354,19.117,117.417
74,715.449,55.249,366.352,179.350,108.710,34.759,26.207,97.640
75,709.560,49.452,220.495,180.466,108.710,33.984,26.585,95.361
76,878.854,41.472,461.123,181.203,119.716,37.901,29.524,140.215
77,493.159,45.021,181.390,181.310,94.983,34.540,18.179,78.457
78,404.832,45.385,103.367,183.159,97.582,31.066,16.592,57.873
79,653.620,53.514,392.073,182.373,101.014,32.179,25.862,108.726
80,613.873,32.312,524.244,189.510,107.999,37.988,20.575,105.416
81,422.497,36.641,559.062,184.670,84.982,29.527,18.219,86.076
82,472.549,56.530,198.939,186.738,86.109,28.874,20.838,78.393
83,440.163,58.565,122.798,188.044,83.439,27.194,20.609,60.936
84,688.950,46.759,426.880,195.125,106.283,37.037,23.684,98.422
85,658.036,48.172,249.766,197.344,107.999,37.934,22.087,88.343
86,547.627,60.876,337.257,193.575,93.561,28.509,24.457,108.584
87,622.705,53.343,406.632,206.155,105.867,35.923,22.071,86.307
88,797.887,56.576,316.633,207.614,121.259,43.268,23.479,89.587
89,730.170,57.839,274.394,204.068,111.431,36.197,25.684,67.786
90,706.616,44.062,451.871,207.081,110.426,35.846,25.099,110.639
91,693.367,34.516,130.338,212.067,112.730,40.740,21.670,77.335
92,412.193,44.850,148.028,206.414,91.429,35.290,14.872,73.185
93,761.084,54.770,294.840,213.276,115.401,42.779,22.652,79.803
94,552.044,60.157,356.426,206.953,96.577,29.922,23.490,76.596
95,534.378,63.934,509.621,206.020,95.866,32.826,20.727,112.377
96,974.541,52.751,227.876,214.378,129.422,43.262,28.682,93.014
97,350.364,48.101,378.746,203.887,72.727,23.587,18.913,48.049
98,509.352,59.561,107.010,212.076,91.846,31.585,20.533,74.557
99,737.530,48.567,490.115,214.270,111.137,40.492,23.191,104.750
100,634.482,34.323,544.574,214.695,104.273,38.143,21.180,94.026
101,382.750,27.938,562.448,210.304,82.972,29.301,16.632,92.958
102,708.088,66.202,161.681,218.462,115.573,42.762,21.083,71.326
103,493.159,38.287,471.453,218.524,101.552,35.911,17.485,86.590
104,509.352,59.251,183.914,212.936,89.541,30.013,21.608,106.332
105,447.523,64.556,204.051,211.950,86.404,28.616,19.912,111.435
106,507.880,33.159,85.869,219.892,95.572,33.774,19.146,62.576
107,560.876,72.234,387.569,223.177,95.450,28.415,25.132,70.838
108,512.297,63.210,527.643,226.885,100.131,34.930,18.674,92.832
109,415.137,78.901,335.045,222.831,79.296,25.349,20.851,52.386
110,599.151,43.339,430.696,227.698,98.293,32.899,23.188,89.683
