 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,627.122,40.472,289.682,22.136,102.141,34.844,22.916,38.959
2,528.490,41.847,347.589,19.546,92.556,32.688,20.585,179.021
3,721.337,45.092,259.957,28.924,103.268,31.909,28.783,30.950
4,490.215,57.697,318.730,31.347,86.992,30.095,20.739,2.051
5,615.345,47.093,388.848,36.611,96.871,31.679,24.732,14.676
6,606.512,60.051,232.935,39.335,100.131,30.387,25.413,9.006
7,793.471,32.265,351.322,39.766,118.122,44.763,22.570,12.343
8,332.698,48.248,448.274,43.926,120.721,24.251,17.468,105.717
9,756.668,46.126,292.093,47.395,109.004,35.187,27.380,30.509
10,362.141,50.203,428.806,46.678,83.144,30.899,14.923,128.498
11,687.478,57.788,411.502,54.494,104.740,35.338,24.770,132.804
12,915.656,63.555,263.891,63.172,130.428,43.558,26.765,64.241
13,281.174,93.817,321.676,49.603,67.285,22.307,16.049,178.789
14,899.463,23.854,372.157,62.823,117.584,38.313,29.892,50.642
15,721.337,46.398,469.753,61.656,104.029,32.254,28.475,22.935
16,609.456,55.457,240.581,64.751,103.857,35.476,21.873,65.267
17,553.516,64.340,215.911,62.205,91.135,29.901,23.570,46.907
18,768.445,60.950,190.201,69.261,117.167,37.966,25.771,66.753
19,672.757,74.168,341.031,65.339,103.684,34.696,24.688,32.479
20,931.850,65.705,307.683,70.528,119.716,38.283,30.992,4.429
21,868.549,47.412,392.197,78.439,128.051,42.617,25.949,40.991
22,771.389,39.813,443.200,73.859,112.020,38.009,25.840,149.505
23,528.490,54.864,495.021,76.525,93.318,31.860,21.120,124.722
24,1008.400,82.145,278.516,90.004,123.736,36.921,34.776,178.405
25,634.482,76.209,169.603,89.592,103.440,30.903,26.141,27.280
26,871.493,66.279,415.521,91.435,117.878,36.107,30.731,39.163
27,1679.685,53.403,210.075,96.971,172.858,58.474,36.574,35.813
28,783.166,66.049,349.182,89.484,110.304,36.492,27.326,10.446
29,711.032,52.774,474.874,89.738,105.451,34.374,26.337,169.991
30,613.873,68.789,245.194,99.065,96.577,33.814,23.115,53.106
31,995.151,47.180,310.627,100.633,137.585,49.168,25.770,29.235
32,765.501,59.258,439.717,103.934,114.568,37.345,26.099,53.927
33,702.200,41.904,518.280,106.025,118.173,43.099,20.744,124.104
34,1185.054,49.437,369.051,111.177,138.713,45.826,32.926,15.194
35,1055.507,42.322,496.472,116.475,132.021,41.598,32.307,118.398
36,394.527,76.306,144.117,110.176,83.855,31.766,15.813,58.744
37,733.114,43.663,467.545,116.704,111.137,39.439,23.668,120.940
38,844.995,62.166,166.329,116.061,119.422,41.980,25.628,36.391
39,1082.006,61.963,262.460,121.802,127.168,42.089,32.732,50.062
40,668.341,86.670,405.493,115.641,104.689,37.447,22.725,164.816
41,1083.478,63.178,328.599,124.081,132.021,40.002,34.487,151.307
42,887.686,74.199,228.493,132.405,122.853,42.686,26.478,63.090
43,562.348,62.675,206.100,132.155,102.263,35.343,20.259,71.310
44,905.352,81.024,278.243,144.274,140.012,48.547,23.745,67.092
45,1012.816,45.371,444.348,135.236,125.869,38.875,33.172,133.460
46,549.099,48.689,542.910,137.255,106.161,42.784,16.341,117.430
47,1076.117,62.657,181.184,142.527,131.849,44.561,30.748,77.900
48,631.538,56.625,302.090,138.392,97.288,31.707,25.360,77.659
49,509.352,85.014,139.141,137.391,88.708,29.758,21.793,70.779
50,652.148,48.679,523.997,142.868,104.567,37.053,22.410,112.463
51,1071.701,46.440,372.257,144.212,129.128,41.812,32.635,132.861
52,1026.065,47.996,405.857,143.267,129.128,38.501,33.932,85.242
53,549.099,68.861,117.585,148.354,104.984,37.107,18.841,66.732
54,641.843,81.617,154.065,152.707,102.852,38.400,21.282,69.103
55,1291.046,52.363,477.980,156.452,142.855,47.695,34.465,127.843
56,630.066,59.084,503.730,150.592,104.567,37.867,21.185,118.184
57,1061.396,51.527,341.895,158.702,131.849,45.113,29.956,82.578
58,1352.875,67.607,240.803,161.524,145.870,49.232,34.988,32.306
59,1029.009,64.917,312.701,167.305,131.138,38.767,33.797,99.401
60,1105.559,48.924,428.169,167.665,134.032,46.387,30.346,80.443
61,986.318,67.745,199.667,169.905,126.285,46.519,26.996,48.265
62,465.189,76.953,130.699,166.588,85.865,29.850,19.842,82.179
63,671.285,47.333,550.900,174.099,113.563,44.633,19.150,110.666
64,765.501,88.473,454.277,178.837,107.877,34.325,28.395,95.224
65,797.887,65.803,283.451,178.726,109.715,35.591,28.544,94.340
66,833.218,55.475,392.709,179.177,114.568,38.146,27.811,86.288
67,690.423,55.661,530.207,175.843,105.989,37.817,23.245,113.259
68,668.341,74.740,167.845,176.566,104.567,34.163,24.909,49.241
69,774.333,96.945,365.540,178.735,107.705,34.566,28.522,96.504
70,540.267,80.267,113.038,181.720,95.277,31.535,21.813,89.922
71,819.969,52.214,511.727,188.693,116.873,42.794,24.396,116.812
72,1062.868,75.795,140.142,195.796,136.997,48.928,27.659,72.772
73,962.764,62.847,252.769,191.278,124.447,41.050,29.862,52.231
74,350.364,76.248,94.832,186.962,76.403,24.722,18.045,77.057
75,683.062,78.597,482.609,191.120,102.019,32.368,26.869,91.024
76,585.902,72.337,411.592,198.681,105.451,37.154,20.079,86.353
77,856.772,84.136,218.862,195.428,111.137,35.838,30.439,74.429
78,976.013,66.309,335.306,201.505,119.249,38.488,32.288,79.314
79,1157.084,94.609,304.117,209.870,144.398,52.872,27.865,79.538
80,688.950,60.111,167.955,203.315,109.299,37.400,23.455,45.078
81,800.831,77.050,191.618,208.348,116.284,39.433,25.858,65.154
82,410.720,76.441,437.093,200.963,78.291,24.889,21.011,109.583
83,849.411,53.232,543.117,211.077,131.138,43.370,24.937,94.588
84,1005.456,82.807,363.391,214.307,127.118,42.127,30.389,90.240
85,1093.782,69.065,463.414,214.755,128.884,42.853,32.499,118.289
86,1112.920,71.771,111.689,220.849,143.860,51.968,27.267,72.654
87,1326.377,82.242,270.675,218.195,143.860,46.837,36.057,51.088
88,946.571,64.067,498.257,218.302,117.878,39.411,30.581,87.764
89,538.795,75.760,89.914,209.942,96.577,27.567,24.885,103.677
90,515.241,61.843,561.616,220.295,96.699,34.723,18.893,88.721
91,743.419,95.303,390.758,217.777,107.999,38.083,24.855,91.162
92,584.430,98.776,234.818,219.772,96.749,31.413,23.688,84.571
93,737.530,57.824,525.979,228.474,120.721,44.719,20.999,100.193
94,790.527,73.940,424.157,226.777,115.868,41.750,24.109,84.354
95,525.546,67.092,75.319,230.350,94.323,33.017,20.266,73.306
96,890.630,78.668,213.120,234.452,118.711,40.820,27.780,96.989
97,956.876,68.988,148.992,239.630,131.677,51.127,23.830,88.732
98,724.281,95.061,331.260,234.225,106.161,32.210,28.631,100.355
99,856.772,71.814,446.552,242.697,120.010,42.593,25.611,94.705
100,644.787,68.215,170.556,238.908,102.974,39.077,21.009,87.151
101,572.653,63.409,128.132,241.481,100.425,37.917,19.230,78.917
102,644.787,86.057,191.428,245.230,104.273,37.170,22.087,98.487
103,727.226,104.866,402.816,247.434,110.009,39.719,23.312,90.035
104,585.902,78.299,86.236,248.405,102.313,35.098,21.255,59.406
105,870.021,77.420,244.299,253.057,125.280,47.238,23.450,91.270
106,715.449,92.792,352.718,250.635,106.283,36.662,24.847,83.935
107,923.017,82.726,312.154,256.829,130.428,49.567,23.710,97.490
108,416.609,105.979,375.463,246.154,79.002,27.757,19.110,69.237
109,915.656,79.092,487.075,256.039,125.696,47.505,24.541,99.531
110,590.319,106.900,510.368,250.239,93.856,31.820,23.621,97.662
111,474.021,37.286,561.698,249.033,94.567,32.437,18.606,78.149
112,725.753,53.789,543.251,258.896,113.147,41.461,22.287,96.355
113,871.493,87.520,268.651,261.257,124.397,46.519,23.853,84.425
114,881.798,92.095,290.703,266.674,129.961,53.539,20.970,89.755
115,581.486,61.656,466.723,260.110,101.846,40.022,18.499,86.430
116,607.984,92.816,106.558,262.473,104.446,36.867,20.997,67.510
117,1186.526,87.141,226.330,278.278,149.424,57.215,26.405,107.686
118,865.604,60.561,426.222,269.722,116.457,39.391,27.979,86.999
119,671.285,115.610,385.978,270.884,104.446,34.360,24.875,97.471
