 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,694.839,45.763,283.739,23.189,106.994,36.234,24.416,35.963
2,580.014,47.003,341.454,18.997,95.277,32.770,22.535,5.497
3,715.449,54.570,253.903,33.339,102.141,31.856,28.595,61.783
4,603.568,64.756,312.391,33.037,96.871,30.884,24.883,10.970
5,711.032,54.149,387.124,33.725,104.862,35.989,25.155,15.541
6,862.660,34.882,347.284,39.820,125.991,48.071,22.849,18.091
7,602.096,50.804,446.730,41.586,103.735,32.240,23.778,116.644
8,621.233,67.291,226.184,43.159,101.430,32.644,24.230,37.642
9,395.999,63.286,425.134,40.876,84.444,32.680,15.428,128.043
10,899.463,52.949,287.019,51.762,115.868,34.106,33.579,33.627
11,847.939,58.724,410.604,54.045,117.045,40.323,26.774,140.800
12,315.033,95.748,317.121,53.669,70.006,21.445,18.704,178.064
13,1009.872,25.436,369.192,62.408,124.153,40.580,31.686,59.801
14,1027.537,70.984,260.298,69.348,133.149,42.494,30.788,78.664
15,750.779,50.863,470.359,61.381,106.161,35.370,27.027,161.891
16,733.114,65.191,234.536,69.180,108.710,36.728,25.414,70.652
17,780.222,86.128,337.595,68.838,111.553,37.299,26.634,52.826
18,599.151,77.813,207.149,68.877,93.561,31.884,23.926,36.914
19,855.300,44.411,442.405,73.626,113.736,36.980,29.448,133.272
20,1002.511,51.113,390.358,79.652,141.900,46.258,27.594,49.034
21,818.497,73.901,180.545,79.576,118.883,41.777,24.945,74.820
22,1049.619,79.255,304.662,78.529,125.574,39.029,34.242,4.437
23,425.442,64.339,497.643,78.233,126.458,24.540,22.074,137.350
24,1002.511,76.416,412.823,93.942,124.447,41.429,30.810,35.069
25,796.415,57.571,473.043,89.728,110.720,35.460,28.597,172.698
26,874.437,76.478,347.729,94.432,116.873,39.659,28.073,26.996
27,1918.168,59.150,203.959,105.807,182.026,62.759,38.916,44.772
28,1059.924,94.472,274.767,100.106,129.300,37.207,36.271,82.290
29,736.058,88.554,161.152,105.002,108.882,34.191,27.410,47.379
30,680.118,49.452,521.034,110.248,138.591,41.696,20.768,107.069
31,734.586,73.733,240.868,106.826,106.872,37.337,25.050,66.250
32,850.883,67.247,437.681,107.879,122.143,40.888,26.496,50.863
33,1093.782,56.147,309.391,110.665,140.428,49.599,28.078,30.752
34,1190.942,47.629,496.202,117.887,135.159,44.655,33.957,111.128
35,1289.574,57.839,366.384,118.449,141.139,43.711,37.563,34.344
36,824.385,49.198,466.203,120.202,116.995,39.612,26.498,116.246
37,740.475,99.262,401.809,121.802,111.259,37.983,24.821,173.666
38,447.523,103.033,136.609,128.347,88.292,33.917,16.800,64.971
39,1271.909,69.644,259.255,134.402,138.591,45.273,35.770,56.602
40,989.262,72.314,160.671,133.751,131.727,47.381,26.584,38.855
41,1112.920,73.448,329.005,135.502,134.448,37.960,37.329,174.509
42,696.311,68.522,202.688,143.574,122.853,45.606,19.440,67.405
43,1111.448,48.746,441.806,141.283,132.732,40.624,34.835,116.766
44,1023.121,77.471,224.517,146.579,133.565,48.963,26.605,64.673
45,686.006,58.470,542.974,144.589,116.579,45.164,19.340,117.272
46,1012.816,94.000,275.569,159.744,157.882,53.362,24.166,68.453
47,653.620,61.342,521.673,147.794,105.867,38.220,21.774,113.679
48,1120.281,55.093,402.648,151.384,138.124,40.517,35.204,78.733
49,1167.388,78.300,175.661,159.524,136.702,46.872,31.711,71.131
50,719.865,68.209,300.840,151.677,102.435,33.898,27.039,86.903
51,1467.700,61.184,476.478,162.731,149.424,52.176,35.816,114.241
52,681.590,68.056,502.028,156.327,109.421,41.789,20.767,114.111
53,971.597,61.580,369.998,155.859,121.259,38.930,31.777,126.392
54,546.155,112.224,131.811,158.912,92.556,33.054,21.038,69.323
55,827.329,79.130,109.288,167.298,126.701,46.904,22.459,78.602
56,1183.582,58.243,340.340,173.352,136.997,48.557,31.035,78.447
57,1232.161,62.755,426.362,177.354,140.012,48.927,32.065,83.927
58,691.895,100.972,147.869,173.877,105.989,39.320,22.405,74.412
59,1492.726,76.032,236.091,179.121,152.734,50.779,37.429,33.976
60,774.333,56.414,550.932,182.319,125.574,47.969,20.553,112.567
61,1049.619,77.461,309.832,182.865,131.555,41.505,32.199,81.905
62,696.311,69.366,529.078,182.457,108.416,39.279,22.571,111.652
63,833.218,100.988,453.554,188.401,116.873,39.880,26.602,95.335
64,1077.589,78.060,194.613,189.344,128.712,45.468,30.175,65.407
65,368.029,87.296,90.440,184.447,77.997,28.513,16.434,77.226
66,937.738,71.419,393.010,192.045,123.148,42.916,27.821,91.094
67,818.497,132.707,365.081,192.392,113.269,35.957,28.983,69.984
68,554.988,90.902,124.593,190.578,93.023,31.343,22.545,84.199
69,930.378,57.210,510.697,196.869,121.726,45.420,26.081,117.216
70,847.939,83.023,280.912,196.798,114.863,38.141,28.306,94.716
71,778.750,83.809,163.965,198.672,112.558,38.045,26.062,64.389
72,759.612,83.178,481.150,202.404,106.578,35.216,27.464,99.492
73,1043.731,71.924,249.918,211.289,128.295,43.697,30.412,53.546
74,649.203,97.814,105.950,207.989,100.841,31.873,25.934,98.997
75,649.203,82.948,411.428,213.469,109.888,37.937,21.788,79.952
76,1143.834,83.632,137.234,220.643,142.855,53.823,27.058,82.839
77,939.210,96.773,216.108,217.182,118.416,39.050,30.623,86.963
78,1006.928,81.094,333.578,217.269,122.975,39.826,32.192,75.306
79,909.768,58.701,541.748,219.719,143.860,46.785,24.759,90.864
80,394.527,94.216,86.213,215.915,83.683,28.878,17.395,81.575
81,484.326,91.596,437.412,213.610,85.449,27.958,22.057,107.465
