 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,382.750,33.715,276.107,22.171,91.013,26.265,18.554,63.658
2,317.977,35.417,358.325,16.234,84.982,29.130,13.899,9.931
3,524.073,46.211,248.220,28.843,93.856,32.751,20.374,18.006
4,370.973,44.306,329.586,26.799,76.281,24.391,19.365,171.731
5,566.765,34.494,395.237,36.076,95.866,30.920,23.339,12.732
6,715.449,32.389,305.279,38.823,107.583,32.328,28.178,32.473
7,768.445,23.745,360.290,35.509,115.695,41.291,23.695,3.778
8,590.319,43.579,257.171,51.339,100.719,36.367,20.668,68.522
9,822.913,42.569,279.338,53.532,122.437,38.537,27.189,60.715
10,179.598,75.115,333.252,42.366,56.990,19.276,11.863,165.020
11,628.594,39.991,208.224,53.788,115.868,35.500,22.545,48.884
12,479.910,39.181,233.860,50.360,85.276,27.716,22.047,39.366
13,684.534,37.394,419.532,54.146,104.029,37.704,23.116,136.905
14,802.303,20.661,380.203,60.257,111.603,34.376,29.716,43.350
15,800.831,45.783,320.721,60.598,114.568,37.286,27.347,15.138
16,493.159,55.740,351.452,57.581,91.257,30.240,20.764,25.283
17,678.646,29.996,447.936,70.142,104.151,32.258,26.786,126.368
18,527.018,48.983,184.850,70.548,97.582,30.403,22.071,34.780
19,700.727,37.542,400.471,73.989,117.340,37.867,23.561,43.978
20,705.144,39.334,211.580,81.959,113.563,38.359,23.406,67.835
21,699.255,35.236,235.753,76.659,105.278,34.477,25.823,61.881
22,809.664,66.300,291.234,77.786,111.725,35.337,29.173,7.583
23,677.174,48.391,357.396,79.949,105.867,34.580,24.934,176.613
24,549.099,51.311,257.545,84.055,94.739,32.475,21.528,43.640
25,582.958,40.992,475.261,83.648,98.293,31.125,23.847,162.867
26,771.389,48.300,420.207,88.456,112.314,33.421,29.388,27.523
27,877.381,34.435,321.793,87.912,125.574,44.846,24.910,22.341
28,762.556,44.873,179.328,95.003,114.568,40.556,23.940,35.797
