 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,696.311,45.890,285.421,24.155,106.994,35.732,24.811,40.337
2,547.627,47.392,344.077,19.018,93.856,32.995,21.132,176.304
3,731.642,50.300,255.111,31.547,104.862,32.692,28.495,45.659
4,663.925,52.601,388.055,33.500,100.009,34.119,24.776,19.452
5,559.404,62.392,314.754,32.274,92.434,32.186,22.129,10.667
6,621.233,64.872,226.115,41.799,105.573,33.945,23.302,29.257
7,843.523,34.695,349.434,40.402,119.249,45.059,23.836,11.858
8,343.003,58.665,426.452,42.041,79.591,32.334,13.507,130.065
9,818.497,59.597,411.543,53.089,115.035,39.464,26.408,136.521
10,881.798,50.048,288.556,50.968,118.294,36.996,30.348,4.423
11,332.698,90.735,319.121,51.920,71.133,22.514,18.815,6.588
12,1056.980,66.267,260.432,67.161,133.859,41.366,32.534,82.559
13,964.236,26.347,371.464,63.013,122.315,42.565,28.843,54.379
14,728.698,50.980,469.748,60.485,104.446,32.159,28.851,172.630
15,687.478,59.779,234.281,67.417,103.857,34.694,25.230,74.581
16,578.542,73.125,208.382,67.478,94.272,31.480,23.400,56.715
17,753.724,83.898,339.679,67.751,109.543,36.826,26.060,44.695
18,837.634,44.529,442.622,73.109,114.446,36.681,29.075,134.906
19,786.110,69.112,183.639,75.973,114.446,38.807,25.792,73.455
20,948.043,51.419,390.755,79.138,138.052,47.142,25.606,46.098
21,1017.232,76.469,305.375,76.366,123.564,41.038,31.560,12.086
22,557.932,64.232,496.030,76.773,95.744,33.182,21.408,120.668
23,953.931,75.054,413.279,92.213,121.015,39.470,30.773,34.539
24,772.861,56.686,472.667,89.375,106.872,34.402,28.604,176.187
25,1043.731,90.367,276.753,97.841,126.874,38.878,34.182,121.701
26,843.523,73.546,346.912,93.608,114.446,37.991,28.270,22.476
27,1804.815,57.800,204.258,103.130,193.570,63.927,35.946,35.063
28,709.560,85.307,162.749,100.443,108.882,35.147,25.705,49.491
29,759.612,70.269,242.767,103.745,111.725,37.478,25.806,58.654
30,764.028,47.462,519.825,107.474,123.320,48.125,20.214,119.215
31,1073.173,53.329,310.281,108.438,139.301,48.230,28.331,37.482
32,856.772,63.423,437.535,106.681,119.422,40.669,26.823,50.202
33,1192.414,45.604,496.225,116.940,135.870,44.840,33.859,111.615
34,1279.269,55.145,366.275,116.309,143.444,45.530,35.774,29.282
35,824.385,45.646,466.209,119.606,123.564,40.017,26.230,117.534
36,719.865,95.579,402.150,119.092,108.121,36.797,24.909,174.164
37,425.442,95.882,138.214,124.074,87.287,32.935,16.447,62.669
38,950.987,70.740,160.639,130.207,129.300,45.446,26.643,43.123
39,1276.325,65.601,260.049,131.060,140.601,46.293,35.104,48.564
40,1112.920,72.036,328.603,133.839,133.027,38.104,37.188,151.358
41,671.285,67.759,201.928,139.629,120.843,42.178,20.264,67.386
42,992.206,74.484,223.621,142.144,133.565,49.294,25.628,62.408
43,1092.310,48.123,442.184,139.352,130.722,41.389,33.602,135.227
44,606.512,57.316,543.441,143.798,110.426,43.732,17.658,113.319
45,976.013,94.208,274.999,156.249,149.008,53.055,23.423,66.124
46,691.895,55.649,523.140,146.227,108.416,40.618,21.688,110.403
47,1143.834,71.453,175.848,155.315,139.423,46.303,31.453,70.163
48,1095.255,53.612,401.807,147.679,135.281,39.386,35.407,82.074
