 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,693.367,54.403,336.281,21.452,105.573,36.296,24.323,8.440
2,855.300,55.811,272.331,34.024,116.873,37.921,28.717,44.882
3,836.162,69.324,383.463,37.284,112.142,38.184,27.882,11.003
4,976.013,40.914,343.936,45.534,126.701,45.376,27.387,27.296
5,800.831,59.636,444.510,46.650,120.305,43.171,23.619,124.134
6,731.642,77.062,307.032,40.883,107.999,38.354,24.288,5.416
7,842.051,65.100,240.895,46.538,113.441,33.834,31.688,10.967
8,323.866,47.727,464.443,41.986,74.149,26.403,15.618,128.154
9,491.687,78.389,422.812,47.853,93.023,34.978,17.898,130.322
10,984.846,72.253,406.927,62.348,127.463,45.341,27.656,141.048
11,768.445,77.121,212.401,62.513,117.289,35.222,27.778,27.919
12,1014.288,59.736,279.199,63.516,123.736,39.323,32.842,24.876
13,643.315,81.092,182.836,68.766,111.015,40.316,20.317,45.189
14,1124.697,28.876,366.365,70.770,128.295,43.553,32.879,66.302
15,422.497,119.634,311.205,63.415,81.723,26.407,20.371,26.407
16,893.575,59.713,470.395,71.260,115.573,35.207,32.315,167.427
17,1211.552,82.830,252.895,85.961,143.149,47.950,32.171,94.707
18,890.630,97.750,333.675,78.527,122.265,38.679,29.318,60.771
19,977.485,57.008,440.319,83.581,125.158,40.793,30.510,113.569
20,884.742,78.443,225.789,91.264,122.265,44.491,25.319,76.702
21,1093.782,62.941,387.531,91.735,152.612,49.999,27.853,48.441
22,722.809,83.804,499.049,88.956,105.867,37.314,24.664,110.760
23,1152.667,97.957,299.029,91.337,132.438,43.609,33.654,19.637
24,771.389,98.271,198.617,92.911,107.410,36.765,26.714,65.128
25,983.374,96.437,170.234,106.377,131.016,45.002,27.823,65.928
26,1061.396,96.431,411.001,106.848,125.869,43.377,31.155,46.385
27,943.627,69.644,472.790,102.638,117.289,37.761,31.818,157.447
28,909.768,93.350,342.571,106.426,122.731,43.315,26.742,25.511
29,1146.779,113.065,269.399,120.515,135.748,39.936,36.562,57.242
30,943.627,60.137,520.340,122.025,128.590,48.453,24.797,108.093
31,940.682,82.036,435.753,122.481,128.295,45.016,26.607,50.065
32,612.400,87.680,136.185,121.783,107.877,38.678,20.159,61.330
33,1173.277,72.750,304.170,127.707,146.581,50.603,29.521,46.805
34,2150.762,75.875,193.155,137.010,199.428,68.287,40.102,50.524
35,1333.737,55.823,494.118,134.766,145.576,49.261,34.473,84.611
36,840.578,83.359,231.811,130.428,120.427,43.560,24.570,61.985
37,1410.288,68.552,362.994,132.688,157.587,44.603,40.258,176.103
38,962.764,62.031,462.803,136.696,125.991,42.625,28.759,99.114
39,802.303,119.343,149.674,138.828,114.030,40.844,25.010,55.384
40,856.772,116.715,399.166,140.279,115.401,35.387,30.827,177.038
41,476.966,108.127,117.062,146.106,90.597,33.450,18.155,66.791
42,1185.054,93.990,324.759,155.824,143.860,44.224,34.118,86.949
43,1425.009,81.161,254.023,157.808,147.292,46.189,39.282,49.636
44,1220.385,62.840,433.720,161.037,138.002,44.229,35.132,80.872
45,806.720,77.277,539.915,162.147,120.721,46.430,22.122,110.662
46,815.552,83.085,517.145,166.096,117.289,41.948,24.754,103.300
47,1114.392,90.844,148.989,172.202,139.179,51.934,27.321,52.118
48,519.657,131.643,124.928,166.792,94.861,36.200,18.278,64.708
49,1021.649,111.914,271.332,186.535,168.715,58.543,22.219,68.614
50,607.984,64.235,356.429,164.465,97.582,29.783,25.992,163.907
51,1130.585,95.305,216.100,178.045,139.301,52.706,27.312,64.436
52,793.471,93.596,297.849,175.147,112.558,39.752,25.414,79.474
53,842.051,78.921,191.711,178.827,139.007,45.976,23.320,72.545
54,1193.886,72.414,394.740,174.137,145.870,40.285,37.733,117.105
55,1572.220,76.762,468.259,184.711,158.420,55.961,35.772,111.354
56,768.445,81.973,496.022,178.180,118.000,45.161,21.665,109.628
57,469.605,133.072,103.027,174.532,85.276,29.960,19.957,71.110
58,1349.931,68.854,334.928,198.232,152.734,55.809,30.797,61.262
59,1285.158,92.387,165.925,202.548,144.865,50.878,32.161,79.068
60,490.215,93.072,564.463,193.053,100.425,39.654,15.740,101.886
61,1271.909,84.126,419.925,205.908,145.576,52.687,30.737,90.263
62,856.772,69.598,546.681,201.641,132.143,50.037,21.802,117.135
63,606.512,77.653,371.266,193.661,94.861,29.752,25.956,154.583
64,650.675,152.326,119.022,200.289,101.430,36.059,22.975,78.262
65,1638.466,86.968,230.572,209.824,166.583,63.108,33.057,49.688
66,1115.864,102.557,301.293,213.153,146.998,46.773,30.375,83.738
67,802.303,94.306,523.347,205.522,113.147,40.701,25.098,112.519
68,980.430,88.571,94.971,212.626,131.260,49.596,25.170,81.455
69,839.106,123.063,447.602,213.896,122.143,44.676,23.914,97.049
70,781.694,127.207,136.929,219.016,112.264,42.665,23.328,81.998
71,927.433,168.946,355.441,221.810,122.437,38.303,30.829,78.090
72,980.430,98.754,385.548,222.815,127.290,44.937,27.779,70.917
73,1045.203,67.208,504.979,225.057,131.727,48.680,27.338,114.557
74,1218.912,86.635,188.738,231.991,141.850,52.492,29.566,69.727
75,903.879,115.624,274.166,229.847,123.148,42.297,27.209,104.470
76,839.106,100.270,475.406,230.856,112.436,35.743,29.891,99.609
77,774.333,56.745,571.512,242.131,137.413,56.965,17.307,103.285
78,646.259,108.927,114.445,237.036,100.009,35.338,23.285,97.972
79,1127.641,85.093,244.100,244.516,140.723,47.118,30.471,74.549
80,435.746,111.243,76.287,235.636,81.306,26.988,20.557,88.488
81,961.292,67.923,538.119,243.242,144.155,49.170,24.892,80.114
82,688.950,120.288,401.291,246.060,117.878,41.346,21.216,67.629
83,912.712,88.708,156.384,246.732,119.005,39.143,29.689,66.788
84,1126.169,94.314,322.395,250.210,131.260,46.521,30.822,83.866
85,541.739,122.647,430.596,244.317,92.018,28.295,24.378,79.536
86,541.739,85.910,60.346,252.638,96.993,33.221,20.763,89.652
87,1040.786,115.639,213.162,259.699,126.285,43.741,30.296,101.008
88,1211.552,96.248,456.275,263.837,145.454,52.113,29.601,102.995
89,699.255,89.389,556.366,258.988,109.004,34.790,25.591,88.436
