 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,638.899,52.486,337.448,21.557,99.420,35.193,23.115,8.345
2,781.694,53.539,275.913,28.899,116.579,38.170,26.075,32.250
3,764.028,64.680,383.554,34.855,105.156,35.637,27.297,19.903
4,750.779,57.302,441.285,41.876,113.441,40.376,23.675,119.884
5,812.608,62.772,243.972,42.877,110.009,35.235,29.364,63.333
6,677.174,72.770,308.705,37.615,100.425,34.317,25.125,170.231
7,936.266,40.931,345.654,44.166,126.701,45.089,26.439,20.420
8,459.300,72.221,420.855,43.590,89.591,34.673,16.866,126.651
9,937.738,68.612,406.663,58.560,123.320,43.165,27.660,135.905
10,733.114,74.847,215.484,57.311,112.142,34.255,27.250,34.252
11,1005.456,56.490,282.417,57.767,125.869,37.888,33.788,136.672
12,1055.507,28.022,367.425,68.043,126.163,44.685,30.076,55.145
13,379.806,113.089,313.165,59.965,76.575,24.272,19.924,6.446
14,872.965,57.749,466.711,66.586,113.736,37.214,29.867,146.519
15,1161.500,78.228,256.493,78.472,143.149,45.366,32.599,77.327
16,861.188,96.410,334.221,75.465,116.701,40.184,27.287,54.474
17,943.627,52.607,439.523,79.436,124.864,41.984,28.617,118.605
18,787.582,73.705,228.722,83.277,111.847,37.715,26.588,74.836
19,1051.091,60.514,386.546,87.800,150.480,48.882,27.378,45.406
20,1002.511,97.391,302.091,86.274,125.869,36.578,34.897,161.201
21,730.170,76.369,496.138,85.912,105.745,37.004,25.124,116.656
22,709.560,90.948,199.967,84.889,103.268,32.993,27.383,46.216
23,943.627,86.964,173.089,96.153,128.590,46.141,26.039,73.376
24,1086.422,88.123,410.189,101.142,129.595,43.085,32.106,44.163
25,892.103,65.348,470.111,98.624,116.579,35.289,32.187,160.007
26,895.047,88.734,343.618,103.061,120.305,40.690,28.007,27.110
27,1107.032,105.380,272.588,109.332,131.016,38.825,36.304,79.170
28,908.296,58.220,519.206,117.572,127.879,47.234,24.484,114.444
29,2062.435,70.308,197.412,124.861,208.719,65.379,40.165,51.366
30,973.069,76.124,434.202,117.991,126.579,44.299,27.968,56.091
31,1158.556,66.995,305.563,122.349,146.287,49.371,29.878,43.449
32,850.883,82.019,234.909,121.220,115.573,40.952,26.455,52.255
33,1323.433,53.489,493.696,129.188,144.571,47.584,35.412,100.721
34,1383.789,66.586,362.712,128.189,153.150,45.585,38.650,15.410
35,855.300,107.909,152.966,127.242,115.746,37.490,29.047,51.421
36,928.905,60.141,462.392,131.386,125.574,40.343,29.316,115.965
37,803.776,112.908,399.452,133.379,114.274,34.498,29.666,176.316
38,359.196,99.029,123.021,134.563,84.444,30.433,15.028,62.823
39,1398.511,75.731,256.051,146.568,145.160,47.901,37.173,59.589
40,1154.139,86.473,324.756,150.337,137.169,41.343,35.544,88.199
41,800.831,70.792,542.288,157.284,125.280,49.122,20.758,108.511
42,1104.087,84.269,155.092,158.395,139.301,50.128,28.043,44.623
43,472.549,122.561,130.279,153.313,91.013,34.256,17.564,63.666
44,1214.496,60.713,435.893,155.666,136.875,41.166,37.563,113.235
45,775.805,74.899,519.507,159.274,112.142,40.506,24.386,102.666
46,1058.452,89.983,220.340,165.493,140.723,52.000,25.916,66.448
47,1030.481,106.003,273.554,176.224,164.573,57.307,22.895,78.560
48,808.192,75.916,197.028,167.281,134.570,47.445,21.689,75.253
49,603.568,66.102,359.272,158.159,95.572,31.304,24.549,5.430
50,443.107,125.648,109.349,161.029,82.850,29.850,18.901,68.052
51,1174.749,65.397,397.182,166.634,144.571,42.470,35.219,105.181
52,769.917,85.237,297.422,168.322,106.283,36.669,26.733,90.077
53,1554.555,71.053,473.018,177.067,160.725,57.147,34.635,115.780
54,769.917,76.164,499.003,170.521,118.711,43.933,22.313,112.650
55,1261.604,87.210,171.117,188.545,142.855,49.300,32.583,76.373
56,1260.132,66.873,338.632,189.124,149.008,52.551,30.531,66.417
57,615.345,139.285,124.500,184.791,96.282,33.906,23.107,71.797
58,1606.079,83.291,235.140,196.188,162.318,58.961,34.683,48.133
