 ,Area,Mean,X,Y,Perim.
1,722.809,37.045,292.562,24.386,124.864
2,1133.530,38.519,404.465,25.103,136.702
3,880.326,68.207,325.244,25.291,116.995
4,398.944,74.166,268.063,32.721,77.286
5,1037.842,120.891,368.773,47.272,133.565
6,609.456,58.969,339.430,49.025,100.425
7,375.390,97.533,305.999,45.304,84.982
8,945.099,85.199,437.874,56.761,127.585
9,612.400,123.781,410.151,53.222,102.852
10,516.713,92.521,246.438,54.196,91.724
11,524.073,63.236,461.940,56.293,92.851
12,512.297,107.966,272.904,54.784,89.419
13,940.682,92.970,220.424,68.947,128.001
14,768.445,83.239,488.666,68.454,126.752
15,546.155,63.191,304.071,61.508,95.277
16,1161.500,118.093,393.960,73.585,136.286
17,619.761,45.884,331.946,73.878,97.288
18,577.070,140.763,284.586,79.370,99.003
19,1195.359,82.151,256.858,83.271,137.880
20,413.665,49.434,361.887,75.685,77.997
21,964.236,87.889,191.135,85.670,129.422
22,528.490,81.721,425.383,82.020,89.297
23,814.080,113.275,161.334,92.294,125.158
24,1161.500,127.169,310.282,94.914,148.175
25,940.682,96.074,464.945,86.964,127.879
26,1093.782,123.855,335.565,111.321,149.180
27,1355.819,95.365,377.125,102.775,177.883
28,1411.760,118.729,233.495,111.019,159.719
29,917.129,157.642,494.372,104.673,121.015
30,534.378,94.353,441.843,102.180,88.881
31,1031.954,112.629,203.369,120.548,133.271
32,1454.451,134.521,283.202,120.418,153.272
33,1207.135,146.788,406.201,119.749,144.571
34,587.374,147.276,129.564,124.899,117.167
35,1080.533,106.293,465.416,121.690,139.129
36,877.381,149.513,176.029,122.672,120.549
37,690.423,149.271,147.924,127.551,110.426
38,777.277,94.316,357.259,133.544,110.304
39,578.542,99.618,432.353,127.813,91.724
40,447.523,101.385,510.843,125.106,81.601
41,599.151,151.322,243.680,138.560,96.455
42,666.869,89.128,496.424,145.103,102.852
43,529.962,74.989,533.947,142.361,94.150
44,713.976,95.658,324.140,144.095,104.984
45,1042.258,143.651,382.845,155.758,136.458
46,378.334,108.677,518.019,150.453,79.002
47,531.434,163.211,159.795,151.043,90.008
48,641.843,94.557,469.776,152.162,97.704
49,610.928,156.858,269.043,152.896,96.871
50,1058.452,107.644,441.626,158.053,145.526
51,2664.531,108.264,183.730,178.094,225.289
52,1092.310,111.001,222.972,164.132,133.149
53,740.475,108.008,289.724,160.312,126.285
54,481.382,119.844,413.246,153.754,87.703
55,883.270,104.138,119.907,163.190,129.595
56,967.180,82.140,554.472,170.448,132.143
57,1001.039,169.568,138.958,175.705,142.022
58,357.724,135.634,251.222,165.866,76.870
59,1439.730,138.241,322.333,178.143,175.701
60,1031.954,99.852,359.640,175.953,122.437
61,1087.894,133.110,532.247,183.220,135.697
62,1037.842,141.698,503.861,180.044,140.256
63,618.289,101.052,408.093,178.530,99.003
64,974.541,114.624,479.920,190.442,136.286
65,488.743,121.913,453.810,186.177,90.424
66,1043.731,158.846,291.847,200.554,143.982
67,992.206,66.096,81.466,202.135,141.434
68,625.649,111.993,434.623,194.111,104.151
69,696.311,145.021,103.969,197.788,107.999
70,638.899,145.657,245.561,194.135,104.273
71,590.319,133.389,269.186,195.477,100.841
72,1550.139,107.099,385.400,207.597,167.760
73,587.374,127.148,146.410,201.815,92.851
74,1358.763,117.816,215.099,216.585,169.131
75,862.660,94.126,345.081,206.681,113.441
76,759.612,147.074,556.906,213.286,117.706
77,677.174,195.285,121.631,214.893,105.034
78,1018.705,150.634,506.672,224.825,136.997
79,1074.645,97.870,534.402,225.971,142.144
80,634.482,152.738,465.290,218.873,95.572
81,1582.525,114.579,409.358,233.583,165.872
82,1056.980,96.070,186.334,229.074,147.586
83,563.821,119.149,319.143,222.937,90.302
84,1034.898,153.942,439.890,238.015,141.850
85,878.854,111.645,238.618,232.048,122.437
86,574.125,233.515,94.451,231.051,93.734
87,724.281,138.652,139.777,235.261,107.288
88,699.255,162.238,261.951,236.341,109.004
89,242.899,179.752,65.287,231.959,62.432
90,1217.440,100.301,492.111,252.555,150.135
91,1457.395,133.254,167.836,255.808,164.034
92,1425.009,144.719,290.130,251.357,173.152
93,834.690,103.284,348.032,238.287,117.462
94,817.025,240.793,116.347,252.255,120.010
95,1093.782,116.451,464.988,258.935,135.281
96,315.033,165.360,76.081,248.978,68.290
97,1154.139,148.992,370.393,261.135,140.601
98,493.159,106.230,316.820,252.203,86.576
99,1020.177,87.159,562.193,268.399,162.562
100,1270.436,113.392,93.885,274.408,150.724
101,1202.719,81.573,525.476,270.723,156.288
102,817.025,59.530,65.382,279.344,122.853
103,1130.585,238.414,336.210,275.702,135.453
104,827.329,115.737,215.569,273.215,119.665
105,1064.340,182.588,138.445,277.679,130.894
106,1217.440,174.221,263.258,276.843,149.840
107,665.397,77.923,45.381,281.971,121.970
108,655.092,123.969,193.983,279.046,108.416
109,571.181,112.186,237.055,278.523,101.552
110,802.303,199.119,421.504,275.522,112.730
111,914.184,213.119,390.118,282.501,124.325
112,872.965,121.084,547.493,290.949,120.427
113,1458.867,123.161,447.193,301.730,170.847
114,1438.258,119.718,308.316,300.813,162.735
115,1193.886,125.861,478.031,304.501,144.104
116,862.660,139.526,117.861,301.911,113.614
117,1132.058,121.995,507.290,305.150,134.448
118,512.297,110.506,160.066,294.782,91.013
119,1227.745,101.297,402.338,315.549,156.998
120,1280.741,202.807,367.893,318.640,148.125
121,607.984,163.286,79.131,309.245,97.166
122,413.665,137.701,179.049,307.220,79.296
123,597.679,192.493,282.916,311.748,99.003
124,1299.879,150.504,207.388,324.299,157.587
125,580.014,126.586,229.140,311.220,94.567
126,893.575,120.374,258.148,318.649,129.717
127,1236.578,164.248,337.749,324.879,146.287
128,811.136,98.532,60.484,325.586,121.554
129,630.066,117.766,425.196,320.495,99.592
130,833.218,54.850,545.521,325.186,129.128
131,875.909,68.526,41.239,337.890,141.972
132,1438.258,140.625,133.323,340.183,173.985
133,908.296,162.002,102.776,330.872,122.143
134,596.207,109.341,162.090,322.897,93.145
135,1157.084,120.043,561.285,351.980,168.715
136,1108.504,105.777,525.980,342.892,136.286
137,1417.648,124.728,187.141,355.855,161.730
138,1024.593,194.267,493.232,347.409,135.870
139,702.200,152.522,81.494,347.310,103.857
140,1137.946,150.409,238.330,349.760,136.753
141,1320.488,141.531,468.714,360.238,171.142
142,665.397,196.414,288.335,348.386,104.151
143,1154.139,120.457,314.705,356.493,143.271
144,1104.087,144.965,157.762,360.205,134.814
145,596.207,108.328,439.812,353.068,98.709
146,1168.860,220.450,395.448,361.057,149.130
147,1064.340,120.768,269.305,368.372,134.448
148,599.151,78.759,421.103,364.447,103.562
149,814.080,218.212,365.562,364.345,116.284
150,575.598,105.453,59.087,365.034,96.282
151,1129.113,159.044,342.198,378.085,140.134
152,1547.194,114.974,107.150,382.383,166.999
153,1293.990,130.783,215.972,385.379,152.318
154,1143.834,159.864,510.432,383.387,137.585
155,730.170,71.794,538.246,381.199,108.416
156,1021.649,127.934,447.057,386.554,134.742
157,930.378,130.780,78.013,385.849,125.991
158,641.843,101.227,43.406,393.744,130.549
159,674.229,137.557,245.335,385.768,101.430
160,1299.879,132.145,305.978,399.578,163.740
161,1304.295,98.984,146.762,407.703,168.126
162,942.155,147.575,172.148,403.808,130.549
163,796.415,90.819,561.817,406.298,120.254
164,1043.731,208.784,379.860,404.192,133.687
165,643.315,80.277,408.017,400.618,101.430
166,1394.094,141.656,483.648,412.474,157.587
167,462.245,90.261,56.013,407.362,93.561
168,865.604,98.583,124.628,417.331,134.154
169,1043.731,214.008,198.838,415.038,132.143
170,1379.373,136.424,263.158,421.805,169.548
171,1408.815,56.755,426.963,423.845,165.578
172,1255.715,155.816,288.034,434.620,177.711
173,647.731,97.557,542.269,414.532,115.107
174,814.080,163.741,353.192,414.687,115.401
175,811.136,154.655,73.786,422.877,120.721
176,794.943,177.119,326.086,426.444,120.427
177,699.255,69.869,524.579,423.280,111.847
178,543.211,131.423,238.599,421.934,93.145
179,973.069,198.870,456.071,432.851,129.006
180,1051.091,107.276,94.731,436.101,141.139
181,1330.793,68.400,504.948,443.766,149.180
182,967.180,236.705,398.762,442.000,136.997
183,1556.027,141.036,233.929,454.571,176.756
184,705.144,78.990,58.851,443.788,113.441
185,847.939,127.356,117.944,451.681,133.737
186,834.690,182.929,187.242,451.302,128.123
187,628.594,71.623,349.127,446.107,100.719
188,1361.708,151.023,374.988,460.953,157.293
189,1012.816,49.260,542.040,461.717,154.399
190,1214.496,126.201,173.720,474.997,171.264
191,964.236,119.079,210.176,466.748,138.418
192,842.051,108.930,150.157,457.563,123.270
193,946.571,141.574,480.211,467.874,132.438
194,1160.028,137.586,323.322,469.487,148.419
195,762.556,106.919,431.045,462.999,106.872
196,649.203,81.755,522.786,475.349,127.828
197,1235.106,125.657,295.292,484.015,156.410
198,1202.719,62.953,142.962,485.900,157.465
199,1001.039,158.237,457.842,478.088,136.997
200,734.586,135.659,84.485,473.982,116.284
201,672.757,147.930,107.019,478.870,106.578
202,1266.020,150.255,261.561,487.708,160.725
203,721.337,88.496,66.767,483.164,121.015
204,1121.753,185.933,412.082,493.726,138.002
205,946.571,66.942,347.011,489.308,121.015
206,908.296,90.551,499.823,489.458,124.569
207,749.307,71.717,438.921,497.870,111.847
208,789.054,197.901,379.668,500.431,120.427
209,1001.039,123.100,204.400,505.519,132.143
