 ,Area,Mean,X,Y,Perim.
229,976.013,74.971,407.389,560.445,123.148
230,677.174,82.772,432.310,568.395,110.598
231,884.742,27.955,187.920,577.013,123.564
232,856.772,113.464,221.573,575.583,124.031
233,678.646,123.497,381.472,573.435,102.019
234,984.846,105.018,323.925,578.522,127.879
235,668.341,51.264,446.778,580.456,111.015
236,438.691,114.966,207.793,588.059,99.125
237,443.107,50.797,161.029,585.268,111.309
238,815.552,126.866,358.005,590.894,118.294
239,410.720,87.627,401.925,590.118,97.876
