 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1096.353,783.177,56.843,18.639,138.427,46.759,29.854,41.348,57.303
2,1300.049,985.409,140.551,24.207,152.996,57.118,28.980,142.260,71.047
3,986.029,1442.626,90.074,25.529,126.133,37.712,33.291,5.332,78.821
4,1071.401,973.436,122.131,42.480,137.980,44.507,30.650,136.244,67.310
5,799.488,719.002,189.383,35.042,114.017,35.816,28.421,143.771,55.909
6,824.240,833.712,26.511,46.085,120.243,40.443,25.949,48.634,61.481
7,733.334,1040.201,64.659,45.973,107.619,32.692,28.560,147.274,66.701
8,1318.361,759.775,179.791,61.545,158.084,55.659,30.158,130.519,49.164
9,966.308,1542.822,97.610,57.272,132.169,45.372,27.117,158.108,81.966
10,1118.942,983.220,45.729,68.204,139.515,40.179,35.458,49.525,74.674
11,967.868,1345.810,149.194,66.279,126.388,38.372,32.115,111.690,90.306
12,484.060,2099.882,83.466,73.560,96.549,35.354,17.433,149.615,94.274
13,1009.875,1051.109,16.281,84.996,133.438,45.174,28.464,75.343,78.510
14,1183.285,1098.430,124.389,83.540,148.596,50.849,29.629,160.630,68.866
15,1175.940,972.935,65.390,92.544,144.060,46.907,31.920,12.560,67.512
16,1122.966,1597.505,178.500,94.833,161.301,50.585,28.266,149.522,86.865
17,1160.999,1632.078,109.407,105.157,145.105,50.441,29.306,154.659,89.674
18,918.265,615.289,33.551,109.866,123.828,35.886,32.580,93.868,44.891
19,1348.042,1136.390,150.647,115.713,145.278,43.815,39.173,76.551,74.780
20,1246.471,1593.749,73.712,121.319,142.505,43.219,36.722,3.833,75.231
21,837.873,1684.721,185.891,123.136,115.823,39.260,27.173,176.753,81.681
22,1103.044,1097.128,14.826,136.836,133.587,42.713,32.881,92.412,66.916
23,1173.827,1464.261,107.985,134.687,154.236,52.103,28.685,15.686,81.661
24,1005.297,1641.651,49.375,141.332,132.196,41.832,30.598,163.281,95.841
25,1369.322,886.868,189.625,154.161,154.779,48.735,35.775,59.721,73.654
26,1000.870,1397.362,157.677,150.341,131.578,38.447,33.146,108.726,76.567
27,1353.979,1010.598,127.097,160.585,147.385,43.394,39.728,133.072,60.489
28,804.167,1869.382,86.988,159.269,118.901,38.486,26.604,151.500,86.099
29,962.938,1139.563,18.100,170.766,126.317,36.387,33.695,142.165,72.029
30,1335.717,1003.304,55.401,170.826,152.803,51.674,32.912,165.970,70.769
31,650.880,1114.028,213.203,180.271,101.887,30.287,27.362,131.611,86.072
32,1172.922,804.081,105.100,186.564,160.400,48.079,31.062,165.356,72.803
33,932.099,1060.741,156.568,183.732,125.318,40.345,29.416,14.853,87.403
34,982.105,1263.236,190.279,193.591,131.191,38.763,32.259,128.168,86.451
35,1104.000,953.513,55.539,201.521,141.357,38.415,36.591,87.257,73.383
36,1063.855,569.083,133.513,207.736,129.391,38.060,35.589,10.407,53.596
37,1157.125,840.737,25.327,207.354,148.775,41.992,35.085,103.037,65.636
38,1321.178,505.893,88.200,211.822,147.584,45.027,37.359,175.234,40.260
39,932.602,621.787,169.393,213.124,120.510,39.121,30.352,154.034,58.259
40,395.116,1532.809,218.491,126.218,86.035,25.526,19.709,171.427,75.045
41,809.600,1020.995,210.589,100.976,123.070,44.258,23.291,124.063,65.780
42,738.566,1255.036,218.677,152.930,122.380,37.997,24.749,96.639,72.011
43,800.545,938.626,208.920,216.446,113.899,37.592,27.114,23.063,73.877
