 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,878.874,1153.971,88.420,14.453,118.434,38.887,28.776,16.009,68.163
2,789.477,888.981,140.129,17.114,132.451,41.546,24.195,137.564,58.389
3,1014.352,779.863,118.977,28.651,130.947,42.940,30.077,125.753,55.656
4,661.645,735.047,62.837,33.509,102.730,31.260,26.949,141.497,51.566
5,1314.537,602.623,174.504,46.923,154.685,52.642,31.795,132.317,41.236
6,877.868,1223.111,94.004,42.957,127.882,41.133,27.174,159.710,69.668
7,1067.427,761.547,45.384,54.910,136.719,38.550,35.256,41.588,59.610
8,889.489,1139.286,143.854,53.173,124.462,36.914,30.680,129.287,81.110
9,459.157,1718.334,81.579,60.253,92.470,33.256,17.579,147.887,87.751
10,977.376,782.553,15.760,70.068,129.971,44.554,27.931,72.407,62.657
11,1140.976,935.598,119.413,68.758,144.287,49.360,29.432,162.103,60.653
12,1089.964,819.373,63.691,79.025,141.698,45.472,30.519,12.362,58.202
13,1072.809,1392.141,172.485,79.523,147.924,47.313,28.870,153.343,79.358
14,794.307,903.688,205.059,86.637,127.117,42.127,24.007,131.259,54.614
15,1078.846,1390.099,105.543,90.862,141.779,48.287,28.447,159.137,81.777
16,861.015,477.945,32.737,94.536,118.064,35.681,30.724,92.441,33.246
17,1249.892,954.727,145.002,100.132,145.935,41.871,38.008,78.638,63.916
18,1136.046,1404.599,70.736,106.915,135.011,41.368,34.966,0.669,68.913
19,789.477,1472.162,179.149,107.074,113.055,37.490,26.812,179.410,75.894
20,1008.013,874.204,14.074,120.301,128.566,41.101,31.226,92.838,58.187
21,1098.567,1272.628,104.571,118.918,148.549,51.030,27.410,13.708,72.322
22,960.523,1370.158,47.357,125.816,129.078,41.912,29.179,164.698,89.703
23,1259.099,842.203,182.951,136.312,150.633,47.512,33.742,59.832,68.759
24,893.664,1123.796,214.047,134.881,127.124,36.536,31.143,112.032,66.134
25,917.208,1239.741,151.809,133.419,124.795,37.962,30.763,108.874,66.378
26,1286.013,932.946,123.263,144.876,143.162,43.585,37.568,133.997,55.565
27,757.381,1590.143,84.627,143.229,113.826,35.686,27.022,156.180,78.187
28,849.494,920.060,16.780,153.565,120.880,33.670,32.124,114.005,61.459
29,1236.410,867.621,52.863,153.599,150.614,51.166,30.767,167.653,61.199
30,607.967,1061.762,206.060,160.064,99.087,28.627,27.041,145.072,80.141
31,1094.693,694.165,101.730,169.240,157.894,45.990,30.307,165.561,64.223
32,876.710,1018.808,152.279,166.153,122.419,39.600,28.189,27.229,79.916
33,900.657,1144.684,184.601,174.929,130.349,36.856,31.115,124.116,77.652
34,1038.298,835.560,52.355,182.174,136.541,36.883,35.843,108.748,64.523
35,1048.108,714.562,23.150,188.725,142.078,38.707,34.477,104.752,55.189
36,1004.995,516.378,128.673,190.063,124.688,37.623,34.011,11.109,44.336
37,1289.233,447.592,84.006,193.633,147.879,44.659,36.757,179.488,32.493
38,890.394,583.011,164.520,193.842,119.372,38.386,29.534,154.237,50.302
39,814.933,839.243,202.797,196.500,113.210,37.099,27.969,44.109,62.652
40,752.954,403.496,202.477,40.762,123.391,47.827,20.045,86.761,31.489
41,641.824,599.548,184.219,20.204,103.060,30.418,26.866,142.685,44.490
42,527.576,1294.771,216.300,109.589,108.582,32.512,20.661,172.107,67.665
