 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,997.046,643.325,117.756,23.179,129.723,43.221,29.372,128.604,47.480
2,616.922,570.679,62.498,26.916,100.795,30.020,26.165,149.664,41.262
3,862.725,1002.944,92.675,35.685,125.685,42.282,25.979,154.334,62.004
4,1035.179,603.120,45.482,48.387,132.605,38.909,33.875,44.927,49.633
5,855.279,960.800,143.060,47.254,122.265,36.212,30.072,134.289,73.037
6,458.503,1433.704,80.406,52.693,91.333,32.239,18.108,156.944,82.434
7,911.322,609.827,16.411,62.264,123.582,42.410,27.360,75.380,51.664
8,1073.614,806.013,118.223,61.784,139.560,47.465,28.799,160.569,53.601
9,1039.103,697.120,63.996,72.015,141.404,44.621,29.650,14.137,50.864
10,956.146,1215.122,169.708,72.192,137.280,43.759,27.821,155.966,75.203
11,828.969,771.620,202.709,80.196,129.863,41.390,25.501,139.985,48.040
12,1025.470,1233.559,103.390,83.018,135.368,45.566,28.654,153.116,76.202
13,867.353,387.644,33.208,86.988,117.814,35.084,31.478,95.772,24.320
14,1260.155,909.566,142.109,92.411,144.009,42.104,38.107,73.599,60.545
15,1117.986,1237.301,71.269,99.813,131.685,40.279,35.340,175.245,63.974
16,747.772,1289.600,175.606,98.663,110.395,36.306,26.224,2.806,70.459
17,975.917,702.120,15.454,112.352,128.280,38.866,31.971,102.410,50.740
18,1066.320,1100.954,103.742,112.195,143.198,48.031,28.267,16.988,64.743
19,900.707,1171.732,48.250,117.866,124.012,39.962,28.698,158.289,83.266
20,1209.495,798.416,180.250,127.918,146.002,48.678,31.636,62.400,65.485
21,956.951,1046.468,211.379,127.556,128.239,38.620,31.549,139.508,60.929
22,911.725,1097.508,149.978,125.175,125.724,36.752,31.586,110.719,61.651
23,1258.847,856.855,121.423,137.710,142.156,42.307,37.885,148.167,52.696
24,706.872,1379.201,83.110,135.876,108.498,34.864,25.815,148.536,69.710
25,1189.875,769.348,53.518,146.111,148.634,49.509,30.600,164.580,57.382
26,573.255,941.023,203.403,151.598,95.389,28.935,25.225,171.355,72.005
27,841.042,931.532,150.496,157.783,121.041,38.487,27.823,26.807,72.299
28,1047.656,650.768,100.637,161.730,153.739,45.936,29.039,168.252,59.241
29,835.056,1090.624,181.894,165.405,121.717,34.339,30.963,133.235,73.462
30,982.306,732.285,51.604,173.650,134.112,36.353,34.404,18.570,57.477
31,978.030,475.259,126.758,181.616,122.925,38.167,32.627,17.040,37.853
32,1250.194,406.083,82.186,185.969,144.105,45.456,35.018,5.238,28.103
33,852.462,550.376,162.480,184.879,116.627,38.217,28.401,157.178,45.170
34,835.710,763.798,200.013,186.573,114.534,36.489,29.161,42.065,55.851
35,1051.982,605.753,22.395,178.814,151.934,40.461,33.104,93.557,47.104
36,865.643,768.540,17.005,143.100,121.582,35.344,31.184,152.613,54.821
37,675.983,461.398,26.599,28.023,119.994,37.864,22.731,43.595,31.733
38,1199.685,516.469,172.435,41.545,161.654,53.435,28.586,134.166,35.925
39,698.722,360.191,201.351,36.724,119.395,39.305,22.634,84.544,23.724
40,687.705,494.587,181.968,16.831,106.671,31.584,27.723,124.326,35.860
41,540.958,1113.825,213.461,101.798,116.358,32.015,21.514,0.978,62.513
42,655.458,971.142,87.608,9.920,112.946,36.864,22.639,4.984,61.171
43,739.471,714.284,138.373,12.297,131.321,41.436,22.722,144.492,49.214
