 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,937.180,1273.731,88.692,19.383,122.064,36.372,32.807,13.685,73.004
2,1050.875,868.165,120.495,34.411,133.988,44.591,30.006,133.924,61.396
3,735.749,695.757,27.176,39.675,119.699,38.930,24.063,53.235,51.186
4,704.960,886.962,64.066,39.630,106.033,32.189,27.885,145.088,60.166
5,941.255,1361.842,96.512,50.110,132.323,43.853,27.329,159.348,75.211
6,1079.148,850.277,45.652,61.311,135.917,39.109,35.133,46.437,66.486
7,923.647,1238.755,147.246,58.883,124.299,37.763,31.142,120.328,86.612
8,478.928,1921.872,82.572,66.807,96.517,35.259,17.294,149.909,92.258
9,1010.428,914.387,16.458,77.860,133.733,44.975,28.605,76.605,71.287
10,1150.032,1018.944,122.806,75.195,145.578,49.920,29.332,163.676,64.151
11,1149.881,905.894,65.097,85.717,146.062,46.666,31.373,12.088,63.779
12,1038.349,1536.545,174.839,86.372,135.422,44.874,29.461,153.349,84.506
13,891.451,1010.134,207.155,93.406,127.796,42.566,26.665,125.736,61.400
14,1109.584,1478.663,108.112,97.408,139.713,48.411,29.182,157.833,85.442
15,881.238,540.328,33.551,102.255,120.393,35.773,31.365,81.228,39.482
16,1322.838,1074.298,147.988,107.350,147.992,42.941,39.223,75.136,69.762
17,1208.238,1460.989,72.359,114.187,139.003,42.871,35.884,6.077,70.563
18,790.835,1601.614,183.356,114.873,114.083,38.867,25.907,179.079,80.045
19,1032.563,975.301,14.860,128.925,131.683,41.197,31.912,94.288,60.984
20,1166.935,1353.773,106.040,126.627,155.976,51.213,29.012,18.472,77.932
21,992.720,1488.901,48.371,133.894,132.064,41.969,30.117,163.818,93.584
22,1323.643,861.738,186.134,144.654,149.255,47.669,35.354,58.853,71.521
23,943.418,1314.905,154.404,140.847,128.076,37.000,32.465,103.601,72.186
24,826.755,1190.152,216.241,142.804,122.914,36.954,28.486,93.212,68.456
25,1308.249,1005.574,125.260,152.351,144.726,43.533,38.264,130.976,60.281
26,749.784,1732.941,85.308,151.304,111.724,36.572,26.104,155.801,81.689
27,898.393,1028.858,16.995,161.799,120.336,34.750,32.917,135.432,67.494
28,1291.144,918.059,54.081,162.865,153.065,51.507,31.917,169.195,65.244
29,618.381,1093.039,209.819,169.469,98.978,29.570,26.626,160.430,83.672
30,913.485,1059.833,154.344,174.296,124.924,39.792,29.229,29.208,83.974
31,1128.802,745.390,103.630,177.240,158.442,46.436,30.951,165.763,69.547
32,953.430,1221.299,186.714,183.311,132.460,37.181,32.649,134.653,82.804
33,1052.938,897.812,53.552,191.642,139.835,36.893,36.339,34.458,69.446
34,1018.829,543.464,130.450,198.328,126.460,37.722,34.389,12.939,48.553
35,1103.145,774.825,23.107,197.515,143.577,40.210,34.931,106.426,60.886
36,1325.052,473.704,85.663,202.514,147.956,45.374,37.183,0.888,35.715
37,883.100,605.278,166.103,203.021,118.946,38.377,29.299,157.661,56.295
38,892.608,866.814,204.952,206.509,118.394,37.597,30.229,36.276,66.826
39,592.372,773.278,219.814,77.132,111.628,36.155,20.861,110.985,53.860
40,1214.878,676.877,176.516,54.152,154.730,53.711,28.799,129.690,44.143
41,753.658,657.674,186.998,28.459,110.705,33.829,28.366,120.648,51.932
42,1134.788,879.071,139.771,18.562,144.617,52.410,27.569,139.810,61.905
43,536.279,665.682,164.113,13.057,108.402,30.112,22.676,126.149,50.938
